product_name,price_type,itemcategorycode,itemcode,kindcode,productrankcode,item_name,kind_name,rank_name,unit_name,itemname,kindname,countyname,marketname,yyyy,regday,price,full_regday,regday_dt,price_num,row_order
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,,,평균,,2026,05/28,341,2026-05-28,2026-05-28,341.0,3754
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,,,평년,,2026,05/28,511,2026-05-28,2026-05-28,511.0,3756
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),서울,B-유통,2026,05/28,390,2026-05-28,2026-05-28,390.0,3758
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),서울,B`-유통,2026,05/28,300,2026-05-28,2026-05-28,300.0,3760
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),서울,I-유통,2026,05/28,331,2026-05-28,2026-05-28,331.0,3762
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),부산,부전,2026,05/28,270,2026-05-28,2026-05-28,270.0,3764
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),대구,칠성,2026,05/28,350,2026-05-28,2026-05-28,350.0,3766
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),광주,양동,2026,05/28,500,2026-05-28,2026-05-28,500.0,3768
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),대전,역전,2026,05/28,300,2026-05-28,2026-05-28,300.0,3770
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),수원,지동,2026,05/28,350,2026-05-28,2026-05-28,350.0,3772
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),수원,B-유통,2026,05/28,280,2026-05-28,2026-05-28,280.0,3774
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),성남,B-유통,2026,05/28,340,2026-05-28,2026-05-28,340.0,3776
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),고양,B-유통,2026,05/28,320,2026-05-28,2026-05-28,320.0,3778
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),춘천,중앙,2026,05/28,-,2026-05-28,2026-05-28,,3780
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),청주,B-유통,2026,05/28,398,2026-05-28,2026-05-28,398.0,3782
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),전주,남부,2026,05/28,-,2026-05-28,2026-05-28,,3784
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),순천,역전,2026,05/28,300,2026-05-28,2026-05-28,300.0,3786
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,,,평균,,2026,05/29,341,2026-05-29,2026-05-29,341.0,3755
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,,,평년,,2026,05/29,508,2026-05-29,2026-05-29,508.0,3757
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),서울,B-유통,2026,05/29,390,2026-05-29,2026-05-29,390.0,3759
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),서울,B`-유통,2026,05/29,300,2026-05-29,2026-05-29,300.0,3761
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),서울,I-유통,2026,05/29,331,2026-05-29,2026-05-29,331.0,3763
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),부산,부전,2026,05/29,270,2026-05-29,2026-05-29,270.0,3765
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),대구,칠성,2026,05/29,350,2026-05-29,2026-05-29,350.0,3767
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),광주,양동,2026,05/29,500,2026-05-29,2026-05-29,500.0,3769
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),대전,역전,2026,05/29,300,2026-05-29,2026-05-29,300.0,3771
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),수원,지동,2026,05/29,350,2026-05-29,2026-05-29,350.0,3773
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),수원,B-유통,2026,05/29,320,2026-05-29,2026-05-29,320.0,3775
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),성남,B-유통,2026,05/29,340,2026-05-29,2026-05-29,340.0,3777
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),고양,B-유통,2026,05/29,320,2026-05-29,2026-05-29,320.0,3779
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),춘천,중앙,2026,05/29,350,2026-05-29,2026-05-29,350.0,3781
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),청주,B-유통,2026,05/29,398,2026-05-29,2026-05-29,398.0,3783
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),전주,남부,2026,05/29,300,2026-05-29,2026-05-29,300.0,3785
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),순천,역전,2026,05/29,300,2026-05-29,2026-05-29,300.0,3787
감자,retail,100,152,01,07,감자,수미(노지),유기농,,,,평균,,2026,05/28,341,2026-05-28,2026-05-28,341.0,3844
감자,retail,100,152,01,07,감자,수미(노지),유기농,,,,평년,,2026,05/28,511,2026-05-28,2026-05-28,511.0,3846
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),서울,B-유통,2026,05/28,390,2026-05-28,2026-05-28,390.0,3848
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),서울,B`-유통,2026,05/28,300,2026-05-28,2026-05-28,300.0,3850
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),서울,I-유통,2026,05/28,331,2026-05-28,2026-05-28,331.0,3852
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),부산,부전,2026,05/28,270,2026-05-28,2026-05-28,270.0,3854
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),대구,칠성,2026,05/28,350,2026-05-28,2026-05-28,350.0,3856
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),광주,양동,2026,05/28,500,2026-05-28,2026-05-28,500.0,3858
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),대전,역전,2026,05/28,300,2026-05-28,2026-05-28,300.0,3860
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),수원,지동,2026,05/28,350,2026-05-28,2026-05-28,350.0,3862
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),수원,B-유통,2026,05/28,280,2026-05-28,2026-05-28,280.0,3864
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),성남,B-유통,2026,05/28,340,2026-05-28,2026-05-28,340.0,3866
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),고양,B-유통,2026,05/28,320,2026-05-28,2026-05-28,320.0,3868
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),춘천,중앙,2026,05/28,-,2026-05-28,2026-05-28,,3870
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),청주,B-유통,2026,05/28,398,2026-05-28,2026-05-28,398.0,3872
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),전주,남부,2026,05/28,-,2026-05-28,2026-05-28,,3874
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),순천,역전,2026,05/28,300,2026-05-28,2026-05-28,300.0,3876
감자,retail,100,152,01,07,감자,수미(노지),유기농,,,,평균,,2026,05/29,341,2026-05-29,2026-05-29,341.0,3845
감자,retail,100,152,01,07,감자,수미(노지),유기농,,,,평년,,2026,05/29,508,2026-05-29,2026-05-29,508.0,3847
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),서울,B-유통,2026,05/29,390,2026-05-29,2026-05-29,390.0,3849
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),서울,B`-유통,2026,05/29,300,2026-05-29,2026-05-29,300.0,3851
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),서울,I-유통,2026,05/29,331,2026-05-29,2026-05-29,331.0,3853
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),부산,부전,2026,05/29,270,2026-05-29,2026-05-29,270.0,3855
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),대구,칠성,2026,05/29,350,2026-05-29,2026-05-29,350.0,3857
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),광주,양동,2026,05/29,500,2026-05-29,2026-05-29,500.0,3859
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),대전,역전,2026,05/29,300,2026-05-29,2026-05-29,300.0,3861
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),수원,지동,2026,05/29,350,2026-05-29,2026-05-29,350.0,3863
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),수원,B-유통,2026,05/29,320,2026-05-29,2026-05-29,320.0,3865
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),성남,B-유통,2026,05/29,340,2026-05-29,2026-05-29,340.0,3867
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),고양,B-유통,2026,05/29,320,2026-05-29,2026-05-29,320.0,3869
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),춘천,중앙,2026,05/29,350,2026-05-29,2026-05-29,350.0,3871
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),청주,B-유통,2026,05/29,398,2026-05-29,2026-05-29,398.0,3873
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),전주,남부,2026,05/29,300,2026-05-29,2026-05-29,300.0,3875
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),순천,역전,2026,05/29,300,2026-05-29,2026-05-29,300.0,3877
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,,,평균,,2026,05/18,550,2026-05-18,2026-05-18,550.0,3969
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,,,평년,,2026,05/18,559,2026-05-18,2026-05-18,559.0,3978
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,경동,2026,05/18,510,2026-05-18,2026-05-18,510.0,3987
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,복조리,2026,05/18,490,2026-05-18,2026-05-18,490.0,3996
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,B-유통,2026,05/18,590,2026-05-18,2026-05-18,590.0,4005
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,B`-유통,2026,05/18,380,2026-05-18,2026-05-18,380.0,4014
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,C-유통,2026,05/18,426,2026-05-18,2026-05-18,426.0,4023
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,E-유통,2026,05/18,800,2026-05-18,2026-05-18,800.0,4032
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,I-유통,2026,05/18,472,2026-05-18,2026-05-18,472.0,4041
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,L-유통,2026,05/18,-,2026-05-18,2026-05-18,,4050
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),부산,부전,2026,05/18,380,2026-05-18,2026-05-18,380.0,4059
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),부산,D-유통,2026,05/18,590,2026-05-18,2026-05-18,590.0,4068
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),대구,칠성,2026,05/18,500,2026-05-18,2026-05-18,500.0,4077
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),대구,E-유통,2026,05/18,800,2026-05-18,2026-05-18,800.0,4086
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),인천,현대,2026,05/18,600,2026-05-18,2026-05-18,600.0,4095
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),인천,E-유통,2026,05/18,800,2026-05-18,2026-05-18,800.0,4104
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),광주,양동,2026,05/18,600,2026-05-18,2026-05-18,600.0,4113
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),광주,E-유통,2026,05/18,800,2026-05-18,2026-05-18,800.0,4122
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),대전,역전,2026,05/18,500,2026-05-18,2026-05-18,500.0,4131
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),대전,E-유통,2026,05/18,800,2026-05-18,2026-05-18,800.0,4140
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),울산,신정,2026,05/18,550,2026-05-18,2026-05-18,550.0,4149
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),울산,B-유통,2026,05/18,450,2026-05-18,2026-05-18,450.0,4158
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),세종,C-유통,2026,05/18,426,2026-05-18,2026-05-18,426.0,4167
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),수원,지동,2026,05/18,550,2026-05-18,2026-05-18,550.0,4176
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),수원,B-유통,2026,05/18,480,2026-05-18,2026-05-18,480.0,4185
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),성남,B-유통,2026,05/18,490,2026-05-18,2026-05-18,490.0,4194
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),고양,B-유통,2026,05/18,450,2026-05-18,2026-05-18,450.0,4203
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),고양,J-유통,2026,05/18,599,2026-05-18,2026-05-18,599.0,4212
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),용인,C-유통,2026,05/18,426,2026-05-18,2026-05-18,426.0,4221
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),춘천,중앙,2026,05/18,430,2026-05-18,2026-05-18,430.0,4230
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),청주,육거리,2026,05/18,500,2026-05-18,2026-05-18,500.0,4239
