date,slot,source_type,source,rank,rank_range,product_name,note,product_group,sub_group,exclude_from_opportunity,search_ratio,shopping_ratio
2026-05-01,pm,rising,naver_top200,21.0,21-50,레몬즙,레몬_가공식품,가공식품,,N,22.62596,36.8932
2026-05-01,pm,rising,naver_top200,22.0,21-50,찹쌀누룽지과자,브랜드상품,브랜드_완제품,,Y,22.27067,36.21359
2026-05-01,pm,rising,naver_top200,23.0,21-50,비타민c,건강식품,건강식품,,Y,49.98385,36.1165
2026-05-01,pm,rising,naver_top200,24.0,21-50,카무트효소,건강식품,건강식품,,Y,66.52131,35.72815
2026-05-01,pm,rising,naver_top200,25.0,21-50,명이나물,21~50_전량수집,농산물,,N,37.1447,35.53398
2026-05-01,pm,rising,naver_top200,26.0,21-50,뉴케어구수한맛,브랜드상품,브랜드_완제품,,Y,48.539,38.42105
2026-05-01,pm,rising,naver_top200,27.0,21-50,감자,21~50_전량수집,농산물,,N,33.8324,38.31578
2026-05-01,pm,rising,naver_top200,28.0,21-50,프로폴리스,건강식품,건강식품,,Y,42.52595,38.10526
2026-05-01,pm,rising,naver_top200,29.0,21-50,임박,브랜드상품,브랜드_완제품,,Y,4.58826,38.0
2026-05-01,pm,rising,naver_top200,30.0,21-50,유산균,건강식품,건강식품,,Y,70.97319,37.26315
2026-05-01,pm,rising,naver_top200,31.0,21-50,그릭요거트,유제품,가공식품,,N,67.22963,35.80121
2026-05-01,pm,rising,naver_top200,32.0,21-50,망고,21~50_전량수집,농산물,,N,60.99155,35.80121
2026-05-01,pm,rising,naver_top200,33.0,21-50,비파,21~50_전량수집,농산물,,N,43.80277,35.39553
2026-05-01,pm,rising,naver_top200,34.0,21-50,블루베리,21~50_전량수집,농산물,,N,72.40533,34.38133
2026-05-01,pm,rising,naver_top200,35.0,21-50,오이,21~50_전량수집,농산물,,N,35.71233,34.27991
2026-05-01,pm,rising,naver_top200,36.0,21-50,수향미10kg,농산_가공식품,가공식품,,N,27.29918,38.50574
2026-05-01,pm,rising,naver_top200,37.0,21-50,하루견과,브랜드상품,브랜드_완제품,,Y,31.98486,37.93103
2026-05-01,pm,rising,naver_top200,38.0,21-50,꽃게,21~50_전량수집,수산물,,N,77.93946,37.70114
2026-05-01,pm,rising,naver_top200,39.0,21-50,두유,브랜드상품,브랜드_완제품,,Y,44.52852,37.5862
2026-05-01,pm,rising,naver_top200,40.0,21-50,청국장,농산_가공식품,가공식품,,N,35.97206,37.5862
2026-05-01,pm,rising,naver_top200,41.0,21-50,카라향,21~50_전량수집,농산물,,N,60.43083,48.80597
2026-05-01,pm,rising,naver_top200,42.0,21-50,정관정,브랜드상품,브랜드_완제품,,Y,1.41723,0.14925
2026-05-01,pm,rising,naver_top200,43.0,21-50,맥심모카골드,브랜드상품,브랜드_완제품,,Y,31.63265,46.86567
2026-05-01,pm,rising,naver_top200,44.0,21-50,스승의날선물,시즌_기념일,기념일,,Y,62.37717,46.71641
2026-05-01,pm,rising,naver_top200,45.0,21-50,샤오커오라사탕,브랜드상품,브랜드_완제품,,Y,45.40816,46.56716
2026-05-01,pm,rising,naver_top200,46.0,21-50,콘드로이친1200,건강식품,건강식품,,Y,85.09777,28.54511
2026-05-01,pm,rising,naver_top200,47.0,21-50,수박,21~50_전량수집,농산물,,N,62.44099,28.45303
2026-05-01,pm,rising,naver_top200,48.0,21-50,병아리콩,21~50_전량수집,농산물,,N,57.2151,28.26887
