date,slot,source_type,source,rank,rank_range,product_name,note,product_group,sub_group,exclude_from_opportunity,search_ratio,shopping_ratio
2026-05-25,pm,rising,naver_top200,21,21-50,사과,21~50_전량수집,agri,과일,N,72.4119,73.02839
2026-05-25,pm,rising,naver_top200,22,21-50,감자,21~50_전량수집,agri,뿌리채소,N,65.69243,71.29337
2026-05-25,pm,rising,naver_top200,23,21-50,미역귀,21~50_전량수집,seafood,해조류,N,66.94892,70.03154
2026-05-25,pm,rising,naver_top200,24,21-50,레몬즙,21~50_전량수집,processed,가공식품,N,50.96968,66.87697
2026-05-25,pm,rising,naver_top200,25,21-50,비타민c,21~50_전량수집,health,영양제,Y,82.54575,66.56151
2026-05-25,pm,rising,naver_top200,26,21-50,오이,21~50_전량수집,agri,과채류,N,55.11255,86.49789
2026-05-25,pm,rising,naver_top200,27,21-50,찹쌀누룽지과자,21~50_전량수집,dessert,과자/간식,Y,36.09981,86.07594
2026-05-25,pm,rising,naver_top200,28,21-50,냉동블루베리,21~50_전량수집,processed,가공식품,N,32.51966,84.38818
2026-05-25,pm,rising,naver_top200,29,21-50,그릭요거트,21~50_전량수집,dessert,간식/디저트,N,79.54976,83.75527
2026-05-25,pm,rising,naver_top200,30,21-50,커큐민,21~50_전량수집,health,영양제,Y,59.58774,82.91139
2026-05-25,pm,rising,naver_top200,31,21-50,산딸기,21~50_전량수집,agri,과일,N,54.15453,68.55123
2026-05-25,pm,rising,naver_top200,32,21-50,하루견과,21~50_전량수집,brand,브랜드/완제품,Y,23.60582,67.84452
2026-05-25,pm,rising,naver_top200,33,21-50,망고,21~50_전량수집,agri,농산물 원물,N,53.41545,67.66784
2026-05-25,pm,rising,naver_top200,34,21-50,뉴케어,21~50_전량수집,brand,브랜드/완제품,Y,74.02015,66.43109
2026-05-25,pm,rising,naver_top200,35,21-50,콘드로이친,21~50_전량수집,health,건강식품,Y,71.10862,66.07773
2026-05-25,pm,rising,naver_top200,36,21-50,병아리콩,21~50_전량수집,grain,콩/잡곡,N,41.92509,70.89843
2026-05-25,pm,rising,naver_top200,37,21-50,뉴케어구수한맛,21~50_전량수집,brand,브랜드/완제품,Y,39.42811,69.72656
2026-05-25,pm,rising,naver_top200,38,21-50,복숭아,21~50_전량수집,agri,과일,N,43.31453,68.35937
2026-05-25,pm,rising,naver_top200,39,21-50,임박,21~50_전량수집,unknown,임박상품,Y,5.09464,67.96875
2026-05-25,pm,rising,naver_top200,40,21-50,초당옥수수,21~50_전량수집,agri,시즌농산물,N,100.0,67.96875
2026-05-25,pm,rising,naver_top200,41,21-50,두유,21~50_전량수집,processed,음료/차류,Y,11.14127,71.3402
2026-05-25,pm,rising,naver_top200,42,21-50,레드와인비니거,21~50_전량수집,brand,브랜드/완제품,Y,100.0,71.13402
2026-05-25,pm,rising,naver_top200,43,21-50,멸균우유,21~50_전량수집,processed,음료/차류,Y,6.40701,71.13402
2026-05-25,pm,rising,naver_top200,44,21-50,맥심모카골드,21~50_전량수집,processed,가공식품,Y,11.00871,69.8969
2026-05-25,pm,rising,naver_top200,45,21-50,구운계란,21~50_전량수집,processed,축산가공,N,11.23595,68.4536
2026-05-25,pm,rising,naver_top200,46,21-50,야채도사,21~50_전량수집,brand,브랜드/완제품,Y,79.67005,56.46258
2026-05-25,pm,rising,naver_top200,47,21-50,유산균,21~50_전량수집,health,유산균,Y,78.85786,56.12244
2026-05-25,pm,rising,naver_top200,48,21-50,국내산순살참돔,21~50_전량수집,processed,가공식품,N,0.43147,55.78231
2026-05-25,pm,rising,naver_top200,49,21-50,꽃게,21~50_전량수집,seafood,갑각류,N,59.28934,54.7619
2026-05-25,pm,rising,naver_top200,50,21-50,포켓몬빵,21~50_전량수집,dessert,베이커리/디저트,Y,28.0203,54.7619
2026-05-25,pm,rising,naver_top200,51,51-100,김치,Top200_확장후보,processed,김치/절임,N,81.78807,79.33673
2026-05-25,pm,rising,naver_top200,52,51-100,조선호텔김치,Top200_확장후보,processed,김치/절임,Y,86.09271,78.57142
2026-05-25,pm,rising,naver_top200,53,51-100,깐매실,Top200_확장후보,agri,과일,N,18.92147,76.53061
2026-05-25,pm,rising,naver_top200,54,51-100,족구이,Top200_확장후보,processed,축산가공,N,57.56859,76.27551
2026-05-25,pm,rising,naver_top200,55,51-100,쑥가루,Top200_확장후보,ingredient,분말/파우더,N,46.35761,76.0204
2026-05-25,pm,rising,naver_top200,56,51-100,토마토,Top200_확장후보,agri,과채류,N,93.75957,71.73913
2026-05-25,pm,rising,naver_top200,57,51-100,두리안,Top200_확장후보,agri,농산물 원물,N,47.16692,71.49758
2026-05-25,pm,rising,naver_top200,58,51-100,오렌지,Top200_확장후보,agri,과일,N,34.5712,71.01449
2026-05-25,pm,rising,naver_top200,59,51-100,체리,Top200_확장후보,agri,과일,N,50.72741,71.01449
2026-05-25,pm,rising,naver_top200,60,51-100,수향미10kg,Top200_확장후보,grain,쌀,N,41.30934,70.5314
2026-05-25,pm,rising,naver_top200,61,51-100,양파,Top200_확장후보,agri,뿌리채소,N,7.60121,72.79596
2026-05-25,pm,rising,naver_top200,62,51-100,단백질쉐이크,Top200_확장후보,health,단백질/근육,Y,24.69099,72.54408
2026-05-25,pm,rising,naver_top200,63,51-100,콘드로이친1200,Top200_확장후보,health,건강식품,Y,12.72296,72.0403
2026-05-25,pm,rising,naver_top200,64,51-100,그린아세로라,Top200_확장후보,health,건강식품,Y,21.38257,71.78841
2026-05-25,pm,rising,naver_top200,65,51-100,냉면,Top200_확장후보,processed,간편식/반찬,N,90.72607,71.78841
2026-05-25,pm,rising,naver_top200,66,51-100,bnr17유산균,Top200_확장후보,health,유산균,Y,61.94922,77.59562
2026-05-25,pm,rising,naver_top200,67,51-100,닭다리살,Top200_확장후보,meat,닭고기,N,30.34724,77.59562
2026-05-25,pm,rising,naver_top200,68,51-100,생수2l,Top200_확장후보,processed,음료/차류,Y,28.74234,77.04918
2026-05-25,pm,rising,naver_top200,69,51-100,폴리코사놀,Top200_확장후보,health,건강식품,Y,74.05894,77.04918
2026-05-25,pm,rising,naver_top200,70,51-100,햇반,Top200_확장후보,processed,간편식/반찬,Y,70.41143,76.77595
2026-05-25,pm,rising,naver_top200,71,51-100,버터,Top200_확장후보,ingredient,유제품원료,N,46.4426,78.02816
2026-05-25,pm,rising,naver_top200,72,51-100,포카리스웨트,Top200_확장후보,processed,가공식품,Y,77.86992,76.9014
2026-05-25,pm,rising,naver_top200,73,51-100,멀티비타민,Top200_확장후보,health,영양제,Y,36.9271,76.61971
2026-05-25,pm,rising,naver_top200,74,51-100,참기름,Top200_확장후보,ingredient,오일/유지,N,48.88694,76.61971
2026-05-25,pm,rising,naver_top200,75,51-100,삼다수2l,Top200_확장후보,brand,브랜드/완제품,Y,62.76735,76.33802
2026-05-25,pm,rising,naver_top200,76,51-100,샤오커오라사탕,Top200_확장후보,brand,브랜드/완제품,Y,68.56623,76.57142
2026-05-25,pm,rising,naver_top200,77,51-100,쌀,Top200_확장후보,grain,쌀,N,41.52773,75.14285
