date,slot,source_type,source,rank,rank_range,product_name,note,product_group,sub_group,exclude_from_opportunity,search_ratio,shopping_ratio
2026-05-13,pm,rising,건강식품,21,21-50,두유,브랜드상품,processed,음료/차류,Y,46.99688,88.67562
2026-05-13,pm,rising,naver_top200,22,21-50,유산균,건강식품,health,유산균,Y,89.73438,85.41266
2026-05-13,pm,rising,naver_top200,23,21-50,탄산수,브랜드상품,processed,음료/차류,Y,48.45656,84.64491
2026-05-13,pm,rising,naver_top200,24,21-50,감자,21~50_전량수집,agri,뿌리채소,N,55.34816,83.68522
2026-05-13,pm,rising,naver_top200,25,21-50,비타민c,건강식품,health,영양제,Y,83.70423,81.95777
2026-05-13,pm,rising,naver_top200,26,21-50,참외10kg,21~50_전량수집,agri,과일,N,17.89196,84.38735
2026-05-13,pm,rising,naver_top200,27,21-50,루테인,건강식품,health,영양제,Y,38.12911,83.99209
2026-05-13,pm,rising,naver_top200,28,21-50,멸균우유,브랜드상품,brand,브랜드/완제품,Y,31.01449,83.99209
2026-05-13,pm,rising,naver_top200,29,21-50,그릭요거트,유제품_고단백_간식,dessert,간식/디저트,N,91.805,81.81818
2026-05-13,pm,rising,naver_top200,30,21-50,오이,21~50_전량수집,agri,과채류,N,52.46376,81.22529
2026-05-13,pm,rising,naver_top200,31,21-50,망고,21~50_전량수집,agri,과일,N,79.61992,67.33668
2026-05-13,pm,rising,naver_top200,32,21-50,찹쌀누룽지과자,브랜드상품,brand,브랜드/완제품,Y,53.07994,66.66666
2026-05-13,pm,rising,naver_top200,33,21-50,구운계란,축산_가공식품,processed,축산가공,N,81.8152,65.32663
2026-05-13,pm,rising,naver_top200,34,21-50,밀키트,반찬_가공식품,processed,간편식/반찬,N,31.12712,65.32663
2026-05-13,pm,rising,naver_top200,35,21-50,하루견과,브랜드상품,brand,브랜드/완제품,Y,51.08125,63.81909
2026-05-13,pm,rising,naver_top200,36,21-50,맥심모카골드,브랜드상품,processed,가공식품,Y,17.0571,71.537
2026-05-13,pm,rising,naver_top200,37,21-50,포켓몬빵,브랜드상품,brand,브랜드/완제품,Y,17.86237,71.34724
2026-05-13,pm,rising,naver_top200,38,21-50,정관장,브랜드상품,health,건강진액,Y,46.85212,70.58823
2026-05-13,pm,rising,naver_top200,39,21-50,냉동블루베리,블루베리_냉동과일,processed,가공식품,N,9.98861,69.44971
2026-05-13,pm,rising,naver_top200,40,21-50,임박,유통기한_임박_할인상품,unknown,임박상품,Y,2.52968,69.25996
2026-05-13,pm,rising,naver_top200,41,21-50,카무트효소,건강식품,health,건강식품,Y,86.07231,79.95545
2026-05-13,pm,rising,naver_top200,42,21-50,초당옥수수,21~50_전량수집,agri,곡물성 채소,N,30.41897,78.39643
2026-05-13,pm,rising,naver_top200,43,21-50,야채도사,브랜드상품,brand,브랜드/완제품,Y,36.34972,78.17371
2026-05-13,pm,rising,naver_top200,44,21-50,매실,21~50_전량수집,agri,농산물 원물,N,27.31968,77.50556
2026-05-13,pm,rising,naver_top200,45,21-50,샤오커오라사탕,브랜드상품,brand,브랜드/완제품,Y,60.76143,76.83741
2026-05-13,pm,rising,naver_top200,46,21-50,대패킹,브랜드상품,brand,브랜드/완제품,Y,49.03069,73.58078
2026-05-13,pm,rising,naver_top200,47,21-50,진미채,수산_가공식품,seafood,건어물,N,40.54927,71.39737
2026-05-13,pm,rising,naver_top200,48,21-50,단백질음료,브랜드상품,health,단백질/근육,Y,50.80775,70.74235
2026-05-13,pm,rising,naver_top200,49,21-50,아몬드,21~50_전량수집,agri,견과류,N,60.1777,70.08733
2026-05-13,pm,rising,naver_top200,50,21-50,뉴케어구수한맛,브랜드상품,brand,브랜드/완제품,Y,76.17124,68.77729
2026-05-13,pm,rising,naver_top200,51,51-100,산딸기,Top200_확장후보,agri,과일,N,12.72379,61.7647
2026-05-13,pm,rising,naver_top200,52,51-100,양배추즙,착즙_건강음료,processed,가공식품,N,8.26047,61.7647
2026-05-13,pm,rising,naver_top200,53,51-100,토마토,Top200_확장후보,agri,과채류,N,19.63527,61.56862
2026-05-13,pm,rising,naver_top200,54,51-100,촉촉한황치즈칩,브랜드상품,processed,브랜드/완제품,Y,44.02531,60.98039
2026-05-13,pm,rising,naver_top200,55,51-100,고구마,Top200_확장후보,agri,뿌리채소,N,14.19768,59.21568
2026-05-13,pm,rising,naver_top200,56,51-100,단백질쉐이크,브랜드상품,health,단백질/근육,Y,100.0,53.28596
2026-05-13,pm,rising,naver_top200,57,51-100,카네이션쿠키,디저트/떡,gift,기념일,N,22.74656,53.28596
