product_name,period,shopping_ratio,shopping_keywords
bnr17유산균,2026-04-18,30.0813,bnr17유산균
bnr17유산균,2026-04-19,36.44986,bnr17유산균
bnr17유산균,2026-04-20,28.18428,bnr17유산균
bnr17유산균,2026-04-21,33.87533,bnr17유산균
bnr17유산균,2026-04-22,20.4607,bnr17유산균
bnr17유산균,2026-04-23,18.15718,bnr17유산균
bnr17유산균,2026-04-24,36.85636,bnr17유산균
bnr17유산균,2026-04-25,21.81571,bnr17유산균
bnr17유산균,2026-04-26,66.39566,bnr17유산균
bnr17유산균,2026-04-27,24.93224,bnr17유산균
bnr17유산균,2026-04-28,29.26829,bnr17유산균
bnr17유산균,2026-04-29,27.91327,bnr17유산균
bnr17유산균,2026-04-30,26.42276,bnr17유산균
bnr17유산균,2026-05-01,30.4878,bnr17유산균
cca주스,2026-04-18,45.64315,cca주스
cca주스,2026-04-19,48.13278,cca주스
cca주스,2026-04-20,51.24481,cca주스
cca주스,2026-04-21,48.54771,cca주스
cca주스,2026-04-22,42.11618,cca주스
cca주스,2026-04-23,38.58921,cca주스
cca주스,2026-04-24,43.36099,cca주스
cca주스,2026-04-25,29.87551,cca주스
cca주스,2026-04-26,98.75518,cca주스
cca주스,2026-04-27,48.13278,cca주스
cca주스,2026-04-28,43.9834,cca주스
cca주스,2026-04-29,51.45228,cca주스
cca주스,2026-04-30,40.6639,cca주스
cca주스,2026-05-01,43.36099,cca주스
mbp,2026-04-18,21.77121,mbp
mbp,2026-04-19,31.54981,mbp
mbp,2026-04-20,46.30996,mbp
mbp,2026-04-21,32.10332,mbp
mbp,2026-04-22,30.8118,mbp
mbp,2026-04-23,24.16974,mbp
mbp,2026-04-24,42.80442,mbp
mbp,2026-04-25,23.06273,mbp
mbp,2026-04-26,69.00369,mbp
mbp,2026-04-27,33.76383,mbp
mbp,2026-04-28,27.49077,mbp
mbp,2026-04-29,28.78228,mbp
mbp,2026-04-30,24.72324,mbp
mbp,2026-05-01,33.76383,mbp
가죽나물,2026-04-18,56.97674,가죽나물
가죽나물,2026-04-19,63.95348,가죽나물
가죽나물,2026-04-20,79.45736,가죽나물
가죽나물,2026-04-21,57.75193,가죽나물
가죽나물,2026-04-22,57.94573,가죽나물
가죽나물,2026-04-23,58.13953,가죽나물
가죽나물,2026-04-24,50.19379,가죽나물
가죽나물,2026-04-25,53.87596,가죽나물
가죽나물,2026-04-26,93.41085,가죽나물
가죽나물,2026-04-27,50.38759,가죽나물
가죽나물,2026-04-28,59.88372,가죽나물
가죽나물,2026-04-29,47.67441,가죽나물
가죽나물,2026-04-30,32.75193,가죽나물
가죽나물,2026-05-01,36.24031,가죽나물
감자,2026-04-18,36.21052,감자
감자,2026-04-19,33.47368,감자
감자,2026-04-20,49.47368,감자
감자,2026-04-21,48,감자
감자,2026-04-22,58.8421,감자
감자,2026-04-23,44.8421,감자
감자,2026-04-24,38.94736,감자
감자,2026-04-25,34,감자
감자,2026-04-26,100,감자
감자,2026-04-27,56.52631,감자
감자,2026-04-28,61.78947,감자
감자,2026-04-29,49.05263,감자
감자,2026-04-30,39.57894,감자
감자,2026-05-01,38.31578,감자
갑오징어,2026-04-18,28.28054,갑오징어
갑오징어,2026-04-19,38.46153,갑오징어
갑오징어,2026-04-20,49.32126,갑오징어
갑오징어,2026-04-21,53.84615,갑오징어
갑오징어,2026-04-22,53.6199,갑오징어
갑오징어,2026-04-23,53.16742,갑오징어
갑오징어,2026-04-24,38.91402,갑오징어
갑오징어,2026-04-25,26.01809,갑오징어
갑오징어,2026-04-26,71.49321,갑오징어
갑오징어,2026-04-27,69.45701,갑오징어
갑오징어,2026-04-28,60.85972,갑오징어
갑오징어,2026-04-29,46.60633,갑오징어
갑오징어,2026-04-30,43.21266,갑오징어
갑오징어,2026-05-01,40.95022,갑오징어
견과류,2026-04-18,40.87947,견과류
견과류,2026-04-19,50.65146,견과류
견과류,2026-04-20,63.19218,견과류
견과류,2026-04-21,61.72638,견과류
견과류,2026-04-22,55.70032,견과류
견과류,2026-04-23,53.90879,견과류
견과류,2026-04-24,47.88273,견과류
견과류,2026-04-25,36.15635,견과류
견과류,2026-04-26,100,견과류
견과류,2026-04-27,58.79478,견과류
견과류,2026-04-28,54.23452,견과류
견과류,2026-04-29,47.88273,견과류
견과류,2026-04-30,44.46254,견과류
견과류,2026-05-01,33.22475,견과류
경옥고,2026-04-18,18.43317,경옥고
경옥고,2026-04-19,21.65898,경옥고
경옥고,2026-04-20,26.49769,경옥고
경옥고,2026-04-21,29.95391,경옥고
경옥고,2026-04-22,26.95852,경옥고
경옥고,2026-04-23,27.41935,경옥고
경옥고,2026-04-24,27.88018,경옥고
경옥고,2026-04-25,30.41474,경옥고
경옥고,2026-04-26,60.36866,경옥고
경옥고,2026-04-27,30.87557,경옥고
경옥고,2026-04-28,27.41935,경옥고
경옥고,2026-04-29,31.56682,경옥고
경옥고,2026-04-30,42.16589,경옥고
경옥고,2026-05-01,38.24884,경옥고
계란,2026-04-18,27.63496,계란
계란,2026-04-19,42.80205,계란
계란,2026-04-20,62.982,계란
계란,2026-04-21,43.95886,계란
계란,2026-04-22,51.28534,계란
계란,2026-04-23,59.12596,계란
계란,2026-04-24,34.8329,계란
