product_name,auction_date,market_code,market_name,weighted_avg_auction_price,high_price,low_price,total_trade_qty,row_count,valid_row_count,outlier_count,corp_count,raw_high_price,raw_low_price
감자,2026-05-12,220001,대구북부,41873.0,60000.0,9000.0,175678.0,228,220,8,2,61000.0,5000.0
감자,2026-05-12,110001,서울가락,40075.4,60000.0,8000.0,110860.0,96,93,3,1,61000.0,5000.0
감자,2026-05-12,110008,서울강서,41387.0,58000.0,15500.0,33640.0,61,59,2,2,60000.0,14000.0
감자,2026-05-12,230003,인천삼산,42721.3,49000.0,10000.0,13780.0,27,27,0,1,49000.0,10000.0
감자,2026-05-12,340101,천안,34516.8,50000.0,18000.0,11130.0,23,20,3,1,52100.0,5500.0
감자,2026-05-12,230001,인천남촌,35438.1,48000.0,15000.0,2100.0,4,4,0,1,48000.0,15000.0
감자,2026-05-12,380401,진주,38451.1,58000.0,24000.0,1800.0,12,10,2,1,66000.0,18000.0
감자,2026-05-12,380303,창원내서,43894.0,55000.0,27500.0,1000.0,11,10,1,1,55000.0,21000.0
감자,2026-05-12,370401,안동,13023.1,25900.0,5100.0,260.0,4,4,0,1,25900.0,5100.0
감자,2026-05-12,380101,창원팔용,42300.0,42300.0,42300.0,40.0,1,1,0,1,42300.0,42300.0
고구마,2026-05-12,220001,대구북부,24036.7,38000.0,10000.0,23070.0,86,84,2,1,40000.0,8000.0
고구마,2026-05-12,230001,인천남촌,24533.1,33000.0,14000.0,3320.0,22,21,1,2,33000.0,10000.0
고구마,2026-05-12,380303,창원내서,19910.8,26000.0,10200.0,740.0,17,16,1,1,26000.0,8000.0
냉동블루베리,2026-05-12,110001,서울가락,35320.0,62000.0,20000.0,11672.0,669,652,17,5,72000.0,3300.0
냉동블루베리,2026-05-12,220001,대구북부,32728.2,43500.0,17500.0,1747.0,144,123,21,3,44500.0,2400.0
냉동블루베리,2026-05-12,240004,광주서부,3203.1,4300.0,2200.0,1481.4,177,129,48,1,395500.0,2200.0
냉동블루베리,2026-05-12,210009,부산반여,31183.8,41500.0,15000.0,1291.0,78,76,2,3,42200.0,14000.0
냉동블루베리,2026-05-12,311201,구리,32219.1,41000.0,21000.0,1237.0,76,74,2,3,42000.0,18000.0
냉동블루베리,2026-05-12,210001,부산엄궁,31192.4,47500.0,20000.0,1098.0,80,78,2,3,53300.0,19000.0
냉동블루베리,2026-05-12,240001,광주각화,28188.6,38000.0,20000.0,815.3,84,78,6,3,42000.0,2500.0
냉동블루베리,2026-05-12,230001,인천남촌,28552.3,37000.0,16000.0,775.0,46,42,4,3,38000.0,3000.0
냉동블루베리,2026-05-12,110008,서울강서,30345.2,42000.0,20000.0,659.0,50,49,1,3,44000.0,20000.0
냉동블루베리,2026-05-12,250001,대전오정,34221.2,40000.0,21000.0,657.0,51,50,1,2,40000.0,20000.0
냉동블루베리,2026-05-12,380101,창원팔용,30077.6,40300.0,20000.0,424.0,33,31,2,2,43000.0,19600.0
냉동블루베리,2026-05-12,360301,순천,30129.3,38000.0,17000.0,348.0,32,30,2,3,40000.0,16000.0
냉동블루베리,2026-05-12,370101,포항,22926.4,52100.0,13800.0,318.0,29,27,2,3,56100.0,12200.0
냉동블루베리,2026-05-12,380303,창원내서,31671.1,41300.0,24000.0,315.0,46,45,1,2,41300.0,22200.0
