product_name,period,search_ratio,search_keywords,shopping_ratio,shopping_keywords
bnr17유산균,2026-04-20,21.42077,bnr17유산균,31.13772,bnr17유산균
bnr17유산균,2026-04-21,16.47262,bnr17유산균,37.42514,bnr17유산균
bnr17유산균,2026-04-22,8.5774,bnr17유산균,22.60479,bnr17유산균
bnr17유산균,2026-04-23,15.07185,bnr17유산균,20.05988,bnr17유산균
bnr17유산균,2026-04-24,23.48553,bnr17유산균,40.71856,bnr17유산균
bnr17유산균,2026-04-25,13.54375,bnr17유산균,24.10179,bnr17유산균
bnr17유산균,2026-04-26,17.72785,bnr17유산균,73.35329,bnr17유산균
bnr17유산균,2026-04-27,16.34527,bnr17유산균,27.54491,bnr17유산균
bnr17유산균,2026-04-28,17.42768,bnr17유산균,32.33532,bnr17유산균
bnr17유산균,2026-04-29,12.65235,bnr17유산균,30.83832,bnr17유산균
bnr17유산균,2026-04-30,11.71548,bnr17유산균,29.19161,bnr17유산균
bnr17유산균,2026-05-01,23.46734,bnr17유산균,33.68263,bnr17유산균
bnr17유산균,2026-05-02,17.29124,bnr17유산균,25.0,bnr17유산균
bnr17유산균,2026-05-03,27.58777,bnr17유산균,41.31736,bnr17유산균
cca주스,2026-04-20,17.53554,cca주스,45.57195,cca주스
cca주스,2026-04-21,14.89505,cca주스,43.17343,cca주스
cca주스,2026-04-22,13.23628,cca주스,37.45387,cca주스
cca주스,2026-04-23,16.58767,cca주스,34.31734,cca주스
cca주스,2026-04-24,12.32227,cca주스,38.56088,cca주스
cca주스,2026-04-25,12.76235,cca주스,26.56826,cca주스
cca주스,2026-04-26,14.59038,cca주스,87.82287,cca주스
cca주스,2026-04-27,15.74136,cca주스,42.80442,cca주스
cca주스,2026-04-28,15.09817,cca주스,39.11439,cca주스
cca주스,2026-04-29,15.33513,cca주스,45.75645,cca주스
cca주스,2026-04-30,12.66079,cca주스,36.16236,cca주스
cca주스,2026-05-01,13.27014,cca주스,38.56088,cca주스
cca주스,2026-05-02,13.94719,cca주스,40.2214,cca주스
cca주스,2026-05-03,13.74407,cca주스,42.61992,cca주스
mbp,2026-04-20,29.50012,mbp,51.01626,mbp
mbp,2026-04-21,8.1067,mbp,35.36585,mbp
mbp,2026-04-22,8.1326,mbp,33.94308,mbp
mbp,2026-04-23,7.6664,mbp,26.62601,mbp
mbp,2026-04-24,17.68971,mbp,47.15447,mbp
mbp,2026-04-25,7.2002,mbp,25.4065,mbp
mbp,2026-04-26,11.73271,mbp,76.01626,mbp
mbp,2026-04-27,8.6506,mbp,37.19512,mbp
mbp,2026-04-28,7.0189,mbp,30.28455,mbp
mbp,2026-04-29,6.9153,mbp,31.70731,mbp
mbp,2026-04-30,7.3556,mbp,27.23577,mbp
mbp,2026-05-01,5.7498,mbp,37.19512,mbp
mbp,2026-05-02,10.95571,mbp,40.6504,mbp
mbp,2026-05-03,10.07511,mbp,40.6504,mbp
가죽나물,2026-04-20,100.0,가죽나물,85.06224,가죽나물
가죽나물,2026-04-21,91.79185,가죽나물,61.82572,가죽나물
가죽나물,2026-04-22,84.20319,가죽나물,62.03319,가죽나물
가죽나물,2026-04-23,79.97522,가죽나물,62.24066,가죽나물
가죽나물,2026-04-24,65.29347,가죽나물,53.73443,가죽나물
가죽나물,2026-04-25,67.35326,가죽나물,57.67634,가죽나물
가죽나물,2026-04-26,67.86433,가죽나물,100.0,가죽나물
가죽나물,2026-04-27,58.66501,가죽나물,53.9419,가죽나물
가죽나물,2026-04-28,49.52764,가죽나물,64.10788,가죽나물
가죽나물,2026-04-29,38.53182,가죽나물,51.03734,가죽나물
가죽나물,2026-04-30,30.18429,가죽나물,35.06224,가죽나물
가죽나물,2026-05-01,31.34582,가죽나물,38.79668,가죽나물
가죽나물,2026-05-02,33.48304,가죽나물,37.13692,가죽나물
가죽나물,2026-05-03,30.85024,가죽나물,43.15352,가죽나물
간장게장,2026-04-20,77.66215,간장게장,70.11718,간장게장
간장게장,2026-04-21,75.85848,간장게장,50.39062,간장게장
간장게장,2026-04-22,76.03191,간장게장,36.91406,간장게장
간장게장,2026-04-23,68.67845,간장게장,30.66406,간장게장
간장게장,2026-04-24,65.66077,간장게장,41.99218,간장게장
간장게장,2026-04-25,74.85258,간장게장,23.63281,간장게장
간장게장,2026-04-26,90.46132,간장게장,53.51562,간장게장
간장게장,2026-04-27,77.41935,간장게장,42.77343,간장게장
간장게장,2026-04-28,78.21713,간장게장,46.48437,간장게장
간장게장,2026-04-29,72.94484,간장게장,41.60156,간장게장
간장게장,2026-04-30,68.50502,간장게장,41.99218,간장게장
간장게장,2026-05-01,90.56538,간장게장,29.6875,간장게장
간장게장,2026-05-02,88.38015,간장게장,33.78906,간장게장
간장게장,2026-05-03,100.0,간장게장,41.99218,간장게장
감자,2026-04-20,61.47084,감자,43.27808,감자
감자,2026-04-21,63.05303,감자,41.98895,감자
감자,2026-04-22,68.88368,감자,51.47329,감자
감자,2026-04-23,63.08233,감자,39.22651,감자
감자,2026-04-24,51.42103,감자,34.06998,감자
감자,2026-04-25,45.47319,감자,29.74217,감자
감자,2026-04-26,53.44271,감자,87.47697,감자
감자,2026-04-27,62.37913,감자,49.44751,감자
감자,2026-04-28,62.67213,감자,54.05156,감자
감자,2026-04-29,54.14591,감자,42.90976,감자
감자,2026-04-30,46.58658,감자,34.62246,감자
감자,2026-05-01,41.04893,감자,33.51749,감자
감자,2026-05-02,40.19923,감자,36.55616,감자
감자,2026-05-03,47.34837,감자,37.75322,감자
갑오징어,2026-04-20,71.19084,갑오징어,39.78102,갑오징어
갑오징어,2026-04-21,69.16276,갑오징어,43.43065,갑오징어
갑오징어,2026-04-22,63.59854,갑오징어,43.24817,갑오징어
갑오징어,2026-04-23,67.96671,갑오징어,42.88321,갑오징어
갑오징어,2026-04-24,69.00676,갑오징어,31.38686,갑오징어
갑오징어,2026-04-25,75.55902,갑오징어,20.9854,갑오징어
갑오징어,2026-04-26,67.18668,갑오징어,57.66423,갑오징어
갑오징어,2026-04-27,99.58398,갑오징어,56.02189,갑오징어
갑오징어,2026-04-28,94.59178,갑오징어,49.08759,갑오징어
갑오징어,2026-04-29,79.04316,갑오징어,37.59124,갑오징어
갑오징어,2026-04-30,73.21892,갑오징어,34.85401,갑오징어
갑오징어,2026-05-01,85.0234,갑오징어,33.02919,갑오징어
