product_name,period,shopping_ratio,shopping_keywords
cca주스,2026-04-29,96.49805,cca주스
cca주스,2026-04-30,76.26459,cca주스
cca주스,2026-05-01,81.32295,cca주스
cca주스,2026-05-02,84.8249,cca주스
cca주스,2026-05-03,89.88326,cca주스
cca주스,2026-05-04,67.70428,cca주스
cca주스,2026-05-05,71.98443,cca주스
cca주스,2026-05-06,79.37743,cca주스
cca주스,2026-05-07,75.09727,cca주스
cca주스,2026-05-08,82.10116,cca주스
cca주스,2026-05-09,54.4747,cca주스
cca주스,2026-05-10,80.15564,cca주스
cca주스,2026-05-11,63.42412,cca주스
cca주스,2026-05-12,74.70817,cca주스
la갈비,2026-04-29,80.42328,la갈비
la갈비,2026-04-30,40.21164,la갈비
la갈비,2026-05-01,24.86772,la갈비
la갈비,2026-05-02,43.65079,la갈비
la갈비,2026-05-03,47.08994,la갈비
la갈비,2026-05-04,57.4074,la갈비
la갈비,2026-05-05,73.54497,la갈비
la갈비,2026-05-06,84.12698,la갈비
la갈비,2026-05-07,73.01587,la갈비
la갈비,2026-05-08,42.85714,la갈비
la갈비,2026-05-09,43.12169,la갈비
la갈비,2026-05-10,60.84656,la갈비
la갈비,2026-05-11,79.10052,la갈비
la갈비,2026-05-12,78.83597,la갈비
갈비탕,2026-04-29,59.45945,갈비탕
갈비탕,2026-04-30,52.50965,갈비탕
갈비탕,2026-05-01,42.47104,갈비탕
갈비탕,2026-05-02,42.08494,갈비탕
갈비탕,2026-05-03,67.95366,갈비탕
갈비탕,2026-05-04,77.60617,갈비탕
갈비탕,2026-05-05,71.81467,갈비탕
갈비탕,2026-05-06,100,갈비탕
갈비탕,2026-05-07,77.22007,갈비탕
갈비탕,2026-05-08,73.35907,갈비탕
갈비탕,2026-05-09,49.42084,갈비탕
갈비탕,2026-05-10,63.32046,갈비탕
갈비탕,2026-05-11,87.64478,갈비탕
갈비탕,2026-05-12,76.06177,갈비탕
감자,2026-04-29,71.36294,감자
감자,2026-04-30,57.58039,감자
감자,2026-05-01,55.74272,감자
감자,2026-05-02,60.79632,감자
감자,2026-05-03,62.78713,감자
감자,2026-05-04,69.83154,감자
감자,2026-05-05,74.88514,감자
감자,2026-05-06,74.42572,감자
감자,2026-05-07,78.56049,감자
감자,2026-05-08,63.55283,감자
감자,2026-05-09,64.47166,감자
감자,2026-05-10,63.09341,감자
감자,2026-05-11,77.33537,감자
감자,2026-05-12,79.7856,감자
갑오징어,2026-04-29,48.47058,갑오징어
갑오징어,2026-04-30,44.94117,갑오징어
갑오징어,2026-05-01,42.58823,갑오징어
갑오징어,2026-05-02,40.94117,갑오징어
갑오징어,2026-05-03,53.41176,갑오징어
갑오징어,2026-05-04,48.47058,갑오징어
갑오징어,2026-05-05,50.82352,갑오징어
갑오징어,2026-05-06,60,갑오징어
갑오징어,2026-05-07,54.58823,갑오징어
갑오징어,2026-05-08,57.64705,갑오징어
갑오징어,2026-05-09,44.47058,갑오징어
갑오징어,2026-05-10,51.52941,갑오징어
갑오징어,2026-05-11,63.7647,갑오징어
갑오징어,2026-05-12,58.82352,갑오징어
검은콩두유,2026-04-29,67.18146,검은콩두유
검은콩두유,2026-04-30,59.84555,검은콩두유
검은콩두유,2026-05-01,60.23166,검은콩두유
검은콩두유,2026-05-02,55.21235,검은콩두유
검은콩두유,2026-05-03,76.44787,검은콩두유
검은콩두유,2026-05-04,69.11196,검은콩두유
검은콩두유,2026-05-05,66.79536,검은콩두유
검은콩두유,2026-05-06,76.83397,검은콩두유
검은콩두유,2026-05-07,77.22007,검은콩두유
검은콩두유,2026-05-08,76.83397,검은콩두유
검은콩두유,2026-05-09,57.14285,검은콩두유
검은콩두유,2026-05-10,83.78378,검은콩두유
검은콩두유,2026-05-11,80.30888,검은콩두유
검은콩두유,2026-05-12,76.83397,검은콩두유
견과류,2026-04-29,66.06741,견과류
견과류,2026-04-30,61.34831,견과류
견과류,2026-05-01,45.84269,견과류
견과류,2026-05-02,42.47191,견과류
견과류,2026-05-03,68.53932,견과류
견과류,2026-05-04,44.49438,견과류
견과류,2026-05-05,56.17977,견과류
견과류,2026-05-06,56.40449,견과류
견과류,2026-05-07,61.57303,견과류
견과류,2026-05-08,42.02247,견과류
견과류,2026-05-09,54.60674,견과류
견과류,2026-05-10,56.40449,견과류
견과류,2026-05-11,64.49438,견과류
견과류,2026-05-12,63.14606,견과류
계란,2026-04-29,51.61787,계란
계란,2026-04-30,54.0832,계란
계란,2026-05-01,36.82588,계란
계란,2026-05-02,38.98305,계란
계란,2026-05-03,57.47303,계란
계란,2026-05-04,72.88135,계란
계란,2026-05-05,56.39445,계란
계란,2026-05-06,71.4946,계란
계란,2026-05-07,71.64869,계란
계란,2026-05-08,53.77503,계란
계란,2026-05-09,40.36979,계란
계란,2026-05-10,58.7057,계란
계란,2026-05-11,85.97842,계란
계란,2026-05-12,85.82434,계란
고구마,2026-04-29,89.15343,고구마
고구마,2026-04-30,73.80952,고구마
고구마,2026-05-01,67.46031,고구마
고구마,2026-05-02,54.49735,고구마
고구마,2026-05-03,80.42328,고구마
고구마,2026-05-04,83.86243,고구마
고구마,2026-05-05,70.37037,고구마
고구마,2026-05-06,78.04232,고구마
고구마,2026-05-07,88.35978,고구마
고구마,2026-05-08,58.73015,고구마
고구마,2026-05-09,54.2328,고구마
고구마,2026-05-10,66.66666,고구마
고구마,2026-05-11,100,고구마
고구마,2026-05-12,79.10052,고구마
고등어,2026-04-29,47.38154,고등어
고등어,2026-04-30,33.91521,고등어
고등어,2026-05-01,39.90024,고등어
고등어,2026-05-02,38.15461,고등어
고등어,2026-05-03,53.86533,고등어
고등어,2026-05-04,43.89027,고등어
고등어,2026-05-05,45.38653,고등어
고등어,2026-05-06,45.38653,고등어
고등어,2026-05-07,47.13216,고등어
고등어,2026-05-08,54.86284,고등어
고등어,2026-05-09,36.1596,고등어
고등어,2026-05-10,52.1197,고등어
고등어,2026-05-11,78.30423,고등어
고등어,2026-05-12,58.10473,고등어
고래사어묵,2026-04-29,47.10743,고래사어묵
고래사어묵,2026-04-30,42.56198,고래사어묵
고래사어묵,2026-05-01,47.93388,고래사어묵
고래사어묵,2026-05-02,59.0909,고래사어묵
고래사어묵,2026-05-03,71.90082,고래사어묵
고래사어묵,2026-05-04,57.43801,고래사어묵
고래사어묵,2026-05-05,64.04958,고래사어묵
고래사어묵,2026-05-06,72.31404,고래사어묵
고래사어묵,2026-05-07,89.25619,고래사어묵
고래사어묵,2026-05-08,72.31404,고래사어묵
고래사어묵,2026-05-09,70.24793,고래사어묵
고래사어묵,2026-05-10,73.55371,고래사어묵
고래사어묵,2026-05-11,85.53719,고래사어묵
고래사어묵,2026-05-12,81.40495,고래사어묵
고려은단비타민c1000,2026-04-29,48.12967,고려은단비타민c1000
고려은단비타민c1000,2026-04-30,43.64089,고려은단비타민c1000
고려은단비타민c1000,2026-05-01,54.86284,고려은단비타민c1000
고려은단비타민c1000,2026-05-02,52.36907,고려은단비타민c1000
고려은단비타민c1000,2026-05-03,46.13466,고려은단비타민c1000
고려은단비타민c1000,2026-05-04,52.1197,고려은단비타민c1000
고려은단비타민c1000,2026-05-05,62.59351,고려은단비타민c1000
고려은단비타민c1000,2026-05-06,53.1172,고려은단비타민c1000
고려은단비타민c1000,2026-05-07,57.60598,고려은단비타민c1000
고려은단비타민c1000,2026-05-08,50.87281,고려은단비타민c1000
고려은단비타민c1000,2026-05-09,46.13466,고려은단비타민c1000
고려은단비타민c1000,2026-05-10,57.60598,고려은단비타민c1000
고려은단비타민c1000,2026-05-11,58.10473,고려은단비타민c1000
고려은단비타민c1000,2026-05-12,58.85286,고려은단비타민c1000
고추장,2026-04-29,44,고추장
고추장,2026-04-30,36,고추장
고추장,2026-05-01,38.58823,고추장
고추장,2026-05-02,44.94117,고추장
고추장,2026-05-03,61.88235,고추장
고추장,2026-05-04,52,고추장
고추장,2026-05-05,59.05882,고추장
고추장,2026-05-06,52.94117,고추장
고추장,2026-05-07,55.05882,고추장
고추장,2026-05-08,41.64705,고추장
고추장,2026-05-09,55.52941,고추장
고추장,2026-05-10,52,고추장
고추장,2026-05-11,50.35294,고추장
고추장,2026-05-12,58.11764,고추장
고춧가루,2026-04-29,47.1464,고춧가루
고춧가루,2026-04-30,47.64267,고춧가루
고춧가루,2026-05-01,51.86104,고춧가루
고춧가루,2026-05-02,57.07196,고춧가루
고춧가루,2026-05-03,52.85359,고춧가루
고춧가루,2026-05-04,42.18362,고춧가루
고춧가루,2026-05-05,48.13895,고춧가루
고춧가루,2026-05-06,51.36476,고춧가루
고춧가루,2026-05-07,52.60545,고춧가루
고춧가루,2026-05-08,40.69478,고춧가루
고춧가루,2026-05-09,40.69478,고춧가루
