date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-05-12,pm,rising,naver_top200,체리,체리,49,21-50,135.0,86.0,up,▲ 86단계,N,N,2026-05-11,pm,135.0,1.0,7,11,7,26,150,36.0,NAVER_RISING_FAST,100.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 7일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"체리은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 49위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-05-12,pm,rising,naver_top200,전복,전복,58,51-100,153.0,95.0,up,▲ 95단계,N,N,2026-05-11,pm,153.0,1.0,7,14,20,35,153,62.0,NAVER_WARMING_FAST,92.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 20일 연속 등장,WARMING,high,관찰 강화,"전복은 관심 형성 구간에 있는 후보입니다. 현재 58위이며, 순위 변화는 ▲ 95단계입니다.",seafood,패류,수산물,N,,Top200_확장후보
2026-05-12,pm,rising,naver_top200,카라향,카라향,68,51-100,121.0,53.0,up,▲ 53단계,N,N,2026-05-11,pm,121.0,1.0,7,14,20,41,127,59.0,NAVER_WARMING_FAST,92.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 20일 연속 등장,WARMING,high,관찰 강화,"카라향은 관심 형성 구간에 있는 후보입니다. 현재 68위이며, 순위 변화는 ▲ 53단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-05-12,pm,rising,naver_top200,토마토,토마토,43,21-50,113.0,70.0,up,▲ 70단계,N,N,2026-05-11,pm,113.0,1.0,7,14,20,26,175,8.0,NAVER_RISING_FAST,87.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 7일 중 7일 등장 · 20일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"토마토은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 43위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-05-12,pm,rising,naver_top200,복숭아,복숭아,41,21-50,43.0,2.0,up,▲ 2단계,N,N,2026-05-11,pm,43.0,1.0,7,13,10,41,182,141.0,NAVER_RISING_FAST,85.0,Top20 진입 직전 구간 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 10일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"복숭아은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 41위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-05-12,pm,rising,naver_top200,오이,오이,22,21-50,32.0,10.0,up,▲ 10단계,N,N,2026-05-11,pm,32.0,1.0,7,14,20,22,44,20.0,NAVER_RISING_FAST,82.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 20일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"오이은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 22위이며, 최근 7일 중 7일 등장했습니다.",agri,과채류,농산물,N,,21~50_전량수집
2026-05-12,pm,rising,naver_top200,초당옥수수,초당옥수수,56,51-100,107.0,51.0,up,▲ 51단계,N,N,2026-05-11,pm,107.0,1.0,4,7,2,56,185,51.0,NAVER_WARMING_FAST,81.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 4일 등장,WARMING,high,관찰 강화,"초당옥수수은 관심 형성 구간에 있는 후보입니다. 현재 56위이며, 순위 변화는 ▲ 51단계입니다.",agri,시즌농산물,농산물,N,,Top200_확장후보
2026-05-12,pm,rising,naver_top200,장어,장어,115,101-200,171.0,56.0,up,▲ 56단계,N,N,2026-05-11,pm,171.0,1.0,7,14,20,33,198,83.0,NAVER_WATCH,80.0,초기 관찰 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 20일 연속 등장,WATCH,high,추가 관찰,장어은 초기 관찰 후보입니다. 최근 3일 기준 83단계 상승 흐름이 확인됩니다.,seafood,생선/수산물,수산물,N,,Top200_확장후보
2026-05-12,pm,rising,naver_top200,병아리콩,병아리콩,44,21-50,59.0,15.0,up,▲ 15단계,N,N,2026-05-11,pm,59.0,1.0,7,14,20,43,83,18.0,NAVER_RISING,78.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 20일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"병아리콩은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 44위이며, 최근 7일 중 7일 등장했습니다.",grain,콩/잡곡,농산물,N,,21~50_전량수집
2026-05-12,pm,rising,naver_top200,쑥떡,쑥떡,50,21-50,67.0,17.0,up,▲ 17단계,N,N,2026-05-11,pm,67.0,1.0,7,14,20,44,79,15.0,NAVER_RISING,78.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 20일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"쑥떡은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 50위이며, 최근 7일 중 7일 등장했습니다.",dessert,떡,가공식품,N,,디저트/떡
