product_name,period,search_ratio,search_keywords
bnr17유산균,2026-05-12,47.651,bnr17유산균
bnr17유산균,2026-05-13,45.43332,bnr17유산균
bnr17유산균,2026-05-14,33.41114,bnr17유산균
bnr17유산균,2026-05-15,63.52494,bnr17유산균
bnr17유산균,2026-05-16,62.1243,bnr17유산균
bnr17유산균,2026-05-17,100,bnr17유산균
bnr17유산균,2026-05-18,46.36708,bnr17유산균
bnr17유산균,2026-05-19,43.33236,bnr17유산균
bnr17유산균,2026-05-20,60.86956,bnr17유산균
bnr17유산균,2026-05-21,72.71666,bnr17유산균
bnr17유산균,2026-05-22,22.23519,bnr17유산균
bnr17유산균,2026-05-23,68.63145,bnr17유산균
bnr17유산균,2026-05-24,60.28596,bnr17유산균
bnr17유산균,2026-05-25,61.94922,bnr17유산균
cca주스,2026-05-12,26.45202,cca주스
cca주스,2026-05-13,29.0404,cca주스
cca주스,2026-05-14,26.76767,cca주스
cca주스,2026-05-15,23.42171,cca주스
cca주스,2026-05-16,20.26515,cca주스
cca주스,2026-05-17,23.48484,cca주스
cca주스,2026-05-18,25.75757,cca주스
cca주스,2026-05-19,24.49494,cca주스
cca주스,2026-05-20,26.45202,cca주스
cca주스,2026-05-21,24.17929,cca주스
cca주스,2026-05-22,21.84343,cca주스
cca주스,2026-05-23,18.24494,cca주스
cca주스,2026-05-24,19.25505,cca주스
cca주스,2026-05-25,20.70707,cca주스
g7블랙커피,2026-05-12,20.92783,g7블랙커피
g7블랙커피,2026-05-13,22.06185,g7블랙커피
g7블랙커피,2026-05-14,20.92783,g7블랙커피
g7블랙커피,2026-05-15,24.32989,g7블랙커피
g7블랙커피,2026-05-16,19.63917,g7블랙커피
g7블랙커피,2026-05-17,21.03092,g7블랙커피
g7블랙커피,2026-05-18,23.19587,g7블랙커피
g7블랙커피,2026-05-19,22.31958,g7블랙커피
g7블랙커피,2026-05-20,25.20618,g7블랙커피
g7블랙커피,2026-05-21,22.16494,g7블랙커피
g7블랙커피,2026-05-22,23.09278,g7블랙커피
g7블랙커피,2026-05-23,24.32989,g7블랙커피
g7블랙커피,2026-05-24,20.15463,g7블랙커피
g7블랙커피,2026-05-25,26.59793,g7블랙커피
la갈비,2026-05-12,27.33555,la갈비
la갈비,2026-05-13,25.07149,la갈비
la갈비,2026-05-14,25.14299,la갈비
la갈비,2026-05-15,27.62154,la갈비
