product_name,auction_date,variety_name,unit_name,weighted_avg_auction_price,high_price,low_price,total_trade_qty,row_count,valid_row_count,outlier_count,market_count,raw_high_price,raw_low_price
체리,2026-05-13,체리(수),kg,95000.0,95000.0,95000.0,300.0,1,1,0,1,95000.0,95000.0
카라향,2026-05-13,카라향,kg,19011.2,43000.0,5000.0,26503.0,266,258,8,16,8800000.0,3000.0
카라향,2026-05-13,만감(카라향),kg,13627.2,35000.0,7000.0,1808.0,28,26,2,1,36000.0,6000.0
카라향,2026-05-13,카라향(만감),kg,35805.3,46000.0,10000.0,1710.0,10,8,2,1,50000.0,8000.0
카라향,2026-05-13,카라향(남진해),kg,53754.2,55100.0,49100.0,648.0,3,3,0,1,55100.0,49100.0
키위,2026-05-13,참다래수입(골드),kg,38095.2,40000.0,32000.0,2520.0,2,2,0,1,40000.0,32000.0
키위,2026-05-13,골드키위(수입),kg,46176.5,48000.0,38000.0,1637.1,41,41,0,4,48000.0,38000.0
키위,2026-05-13,키위(수입),kg,41099.6,51000.0,33000.0,1498.4,35,34,1,4,51000.0,10000.0
키위,2026-05-13,수)참다래,kg,29529.4,31000.0,23000.0,197.2,7,7,0,1,31000.0,23000.0
키위,2026-05-13,수)참다래*,kg,45000.0,45000.0,45000.0,145.0,1,1,0,1,45000.0,45000.0
토마토,2026-05-13,토마토,kg,10574.4,28100.0,2000.0,156123.0,1517,1497,20,18,110200.0,1600.0
토마토,2026-05-13,토마토(일반),kg,12752.0,27100.0,3300.0,51836.5,772,751,21,14,7000000.0,0.0
토마토,2026-05-13,토마토(적색),kg,10461.2,13000.0,6000.0,38440.0,171,169,2,1,26000.0,6000.0
토마토,2026-05-13,토마토대저,kg,11148.1,33000.0,2000.0,9815.0,291,288,3,1,42000.0,2000.0
토마토,2026-05-13,대저토마토,kg,7501.2,16000.0,2500.0,8025.0,217,213,4,2,30000.0,2000.0
토마토,2026-05-13,토마토(도색),kg,19881.4,25000.0,6500.0,7670.0,89,89,0,1,25000.0,6500.0
토마토,2026-05-13,흑토마토,kg,9079.5,18500.0,5000.0,3352.0,41,39,2,4,19000.0,4000.0
토마토,2026-05-13,완숙토마토,kg,11599.4,21000.0,2500.0,3095.0,56,54,2,1,23000.0,2000.0
토마토,2026-05-13,토마토일반,kg,9279.0,11000.0,3000.0,2782.5,34,32,2,1,13000.0,2000.0
토마토,2026-05-13,토마토(토마토),kg,10166.5,21500.0,3500.0,2177.5,24,22,2,1,23000.0,2000.0
토마토,2026-05-13,토마토(기타),kg,11000.0,11000.0,11000.0,252.0,9,9,0,1,11000.0,11000.0
토마토,2026-05-13,토마토기타,kg,14433.3,15000.0,13000.0,180.0,2,2,0,1,15000.0,13000.0
