date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-05-10,pm,rising,naver_top200,버터,버터,80,51-100,150.0,70.0,up,▲ 70단계,N,N,2026-05-09,pm,150.0,1.0,7,14,18,67,164,55.0,NAVER_WARMING_FAST,92.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 18일 연속 등장,WARMING,high,관찰 강화,"버터은 관심 형성 구간에 있는 후보입니다. 현재 80위이며, 순위 변화는 ▲ 70단계입니다.",ingredient,유제품원료,가공식품,N,,유제품
2026-05-10,pm,rising,naver_top200,당근,당근,89,51-100,197.0,108.0,up,▲ 108단계,N,N,2026-05-09,pm,197.0,1.0,7,14,18,49,197,84.0,NAVER_WARMING_FAST,92.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 18일 연속 등장,WARMING,high,관찰 강화,"당근은 관심 형성 구간에 있는 후보입니다. 현재 89위이며, 순위 변화는 ▲ 108단계입니다.",agri,뿌리채소,농산물,N,,Top200_확장후보
2026-05-10,pm,rising,naver_top200,토마토,토마토,51,51-100,175.0,124.0,up,▲ 124단계,N,N,2026-05-09,pm,175.0,1.0,7,14,18,26,175,42.0,NAVER_WARMING_FAST,88.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 18일 연속 등장,WARMING,high,관찰 강화,"토마토은 관심 형성 구간에 있는 후보입니다. 현재 51위이며, 순위 변화는 ▲ 124단계입니다.",agri,과채류,농산물,N,,Top200_확장후보
2026-05-10,pm,rising,naver_top200,누룽지,누룽지,58,51-100,106.0,48.0,up,▲ 48단계,N,N,2026-05-09,pm,106.0,1.0,7,14,18,42,173,53.0,NAVER_WARMING_FAST,87.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 18일 연속 등장,WARMING,high,관찰 강화,"누룽지은 관심 형성 구간에 있는 후보입니다. 현재 58위이며, 순위 변화는 ▲ 48단계입니다.",processed,가공식품,가공식품,N,,농산_가공식품
2026-05-10,pm,rising,naver_top200,아보카도,아보카도,95,51-100,160.0,65.0,up,▲ 65단계,N,N,2026-05-09,pm,160.0,1.0,7,9,7,95,199,23.0,NAVER_WARMING_FAST,84.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 7일 연속 등장,WARMING,high,관찰 강화,"아보카도은 관심 형성 구간에 있는 후보입니다. 현재 95위이며, 순위 변화는 ▲ 65단계입니다.",agri,농산물 원물,농산물,N,,Top200_확장후보
2026-05-10,pm,rising,naver_top200,계란,계란,29,21-50,53.0,24.0,up,▲ 24단계,N,N,2026-05-09,pm,53.0,1.0,7,13,13,21,78,10.0,NAVER_RISING_FAST,83.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 13일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"계란은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 29위이며, 최근 7일 중 7일 등장했습니다.",meat,계란,가공식품,N,,축산_가공식품
2026-05-10,pm,rising,naver_top200,닭다리살,닭다리살,93,51-100,135.0,42.0,up,▲ 42단계,N,N,2026-05-09,pm,135.0,1.0,7,14,18,72,185,41.0,NAVER_WARMING_FAST,83.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 18일 연속 등장,WARMING,high,관찰 강화,"닭다리살은 관심 형성 구간에 있는 후보입니다. 현재 93위이며, 순위 변화는 ▲ 42단계입니다.",meat,닭고기,축산물,N,,Top200_확장후보
2026-05-10,pm,rising,naver_top200,오징어,오징어,84,51-100,111.0,27.0,up,▲ 27단계,N,N,2026-05-09,pm,111.0,1.0,7,12,11,70,191,82.0,NAVER_WARMING_FAST,82.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 11일 연속 등장,WARMING,high,관찰 강화,"오징어은 관심 형성 구간에 있는 후보입니다. 현재 84위이며, 순위 변화는 ▲ 27단계입니다.",seafood,건어물,수산물,N,,Top200_확장후보
2026-05-10,pm,rising,naver_top200,냉동블루베리,냉동블루베리,39,21-50,54.0,15.0,up,▲ 15단계,N,N,2026-05-09,pm,54.0,1.0,7,14,18,39,95,12.0,NAVER_RISING,78.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 18일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"냉동블루베리은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 39위이며, 최근 7일 중 7일 등장했습니다.",processed,가공식품,가공식품,N,,블루베리_냉동과일
2026-05-10,pm,rising,naver_top200,참외10kg,참외10kg,24,21-50,31.0,7.0,up,▲ 7단계,N,N,2026-05-09,pm,31.0,1.0,7,13,13,24,166,20.0,NAVER_RISING_FAST,77.0,Top20 진입 직전 구간 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 13일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"참외10kg은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 24위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
