product_name,auction_date,market_code,market_name,weighted_avg_auction_price,high_price,low_price,total_trade_qty,row_count,valid_row_count,outlier_count,corp_count,raw_high_price,raw_low_price
감자,2026-05-09,220001,대구북부,48367.4,66500.0,10000.0,60880.0,73,72,1,2,67000.0,10000.0
감자,2026-05-09,110001,서울가락,48759.2,66000.0,12000.0,53730.0,71,66,5,1,68000.0,2500.0
감자,2026-05-09,110008,서울강서,55071.5,64000.0,26000.0,12020.0,23,21,2,1,65000.0,21000.0
감자,2026-05-09,340101,천안,27453.2,31300.0,6000.0,3800.0,8,8,0,1,31300.0,6000.0
감자,2026-05-09,380303,창원내서,53397.4,65000.0,31000.0,390.0,7,7,0,1,65000.0,31000.0
감자,2026-05-09,380101,창원팔용,30200.0,30200.0,30200.0,80.0,1,1,0,1,30200.0,30200.0
고구마,2026-05-09,220001,대구북부,26565.5,36000.0,15000.0,14350.0,31,31,0,1,36000.0,15000.0
냉동블루베리,2026-05-09,110001,서울가락,35091.2,62000.0,20000.0,8772.0,545,538,7,5,72000.0,13000.0
냉동블루베리,2026-05-09,220001,대구북부,32062.5,44500.0,18800.0,1686.0,127,101,26,3,57500.0,2000.0
냉동블루베리,2026-05-09,210009,부산반여,28151.4,41000.0,16600.0,1237.0,85,83,2,3,41200.0,15600.0
냉동블루베리,2026-05-09,311201,구리,33854.4,42000.0,25000.0,1216.0,81,79,2,3,43000.0,21000.0
냉동블루베리,2026-05-09,240004,광주서부,28279.6,39000.0,3600.0,1131.0,139,84,55,3,41000.0,1800.0
냉동블루베리,2026-05-09,210001,부산엄궁,32674.4,43000.0,24100.0,875.0,75,73,2,3,51300.0,20000.0
냉동블루베리,2026-05-09,240001,광주각화,31019.9,41000.0,22000.0,753.0,72,69,3,3,43000.0,3300.0
냉동블루베리,2026-05-09,250001,대전오정,33167.4,40300.0,18100.0,611.0,43,41,2,2,41000.0,17700.0
냉동블루베리,2026-05-09,340101,천안,32087.6,42300.0,24000.0,466.0,43,41,2,2,42500.0,20000.0
냉동블루베리,2026-05-09,110008,서울강서,28944.0,35500.0,20000.0,455.0,43,41,2,3,41000.0,14000.0
냉동블루베리,2026-05-09,230003,인천삼산,31317.4,36000.0,23000.0,345.0,32,31,1,3,40000.0,23000.0
냉동블루베리,2026-05-09,330101,청주,27998.0,38600.0,20000.0,345.0,40,38,2,2,42500.0,16600.0
냉동블루베리,2026-05-09,230001,인천남촌,28926.4,35000.0,19000.0,333.0,27,25,2,3,36000.0,14000.0
냉동블루베리,2026-05-09,360301,순천,29845.5,40000.0,16000.0,330.0,32,30,2,3,41000.0,14000.0
냉동블루베리,2026-05-09,380303,창원내서,32131.2,41300.0,23000.0,279.0,45,39,6,2,42000.0,3000.0
냉동블루베리,2026-05-09,370101,포항,21209.6,26700.0,15600.0,229.5,20,18,2,2,27500.0,15100.0
냉동블루베리,2026-05-09,350301,익산,36217.4,40000.0,26000.0,184.0,7,7,0,2,40000.0,26000.0
냉동블루베리,2026-05-09,380101,창원팔용,32704.7,41000.0,20000.0,171.0,20,18,2,2,42000.0,18000.0
냉동블루베리,2026-05-09,310101,수원,33446.4,40000.0,26000.0,168.0,17,15,2,3,42000.0,21200.0
냉동블루베리,2026-05-09,310901,안산,30466.4,34000.0,24000.0,149.0,14,13,1,1,36000.0,24000.0
냉동블루베리,2026-05-09,380401,진주,35113.1,47300.0,23300.0,122.0,18,16,2,2,48000.0,16000.0
냉동블루베리,2026-05-09,250003,대전노은,39752.7,47000.0,32000.0,93.0,12,10,2,2,48000.0,28200.0
냉동블루베리,2026-05-09,380201,울산,18167.4,25000.0,14800.0,72.0,11,9,2,1,25600.0,13600.0
냉동블루베리,2026-05-09,320201,원주,31591.7,33800.0,26600.0,60.0,5,5,0,1,33800.0,26600.0
냉동블루베리,2026-05-09,310401,안양,31000.0,37000.0,28000.0,55.0,5,5,0,1,37000.0,28000.0
냉동블루베리,2026-05-09,350101,전주,32105.3,48000.0,13000.0,38.0,6,6,0,2,48000.0,13000.0
냉동블루베리,2026-05-09,350402,정읍,33000.0,33000.0,33000.0,5.0,1,1,0,1,33000.0,33000.0
냉동블루베리,2026-05-09,320101,춘천,37000.0,37000.0,37000.0,1.0,1,1,0,1,37000.0,37000.0
당근,2026-05-09,110001,서울가락,19908.7,30000.0,11000.0,41200.0,31,30,1,4,30000.0,6000.0
당근,2026-05-09,220001,대구북부,23368.7,29000.0,6000.0,30080.0,58,58,0,3,29000.0,6000.0
당근,2026-05-09,240001,광주각화,25000.0,33000.0,21000.0,8000.0,5,5,0,1,33000.0,21000.0
당근,2026-05-09,210001,부산엄궁,25385.7,34000.0,7500.0,7000.0,10,8,2,2,50000.0,6000.0
당근,2026-05-09,250003,대전노은,24688.3,32600.0,14000.0,6000.0,7,7,0,1,32600.0,14000.0
당근,2026-05-09,210009,부산반여,18527.0,25000.0,11600.0,5920.0,8,8,0,2,25000.0,11600.0
당근,2026-05-09,380201,울산,9500.0,9500.0,9500.0,2100.0,11,11,0,1,9500.0,9500.0
당근,2026-05-09,340101,천안,17600.0,17600.0,17600.0,600.0,1,1,0,1,17600.0,17600.0
당근,2026-05-09,320201,원주,20869.2,30000.0,14700.0,130.0,3,3,0,1,30000.0,14700.0
마늘쫑,2026-05-09,220001,대구북부,1204.7,1990.0,600.0,52681.0,160,155,5,5,5100.0,500.0
마늘쫑,2026-05-09,250001,대전오정,13839.0,46500.0,3500.0,16907.3,54,50,4,2,178000.0,1800.0
마늘쫑,2026-05-09,110001,서울가락,16990.7,60000.0,11000.0,9890.0,44,30,14,3,96000.0,1000.0
마늘쫑,2026-05-09,110008,서울강서,15600.2,16500.0,12500.0,8800.0,33,23,10,3,17000.0,1300.0
마늘쫑,2026-05-09,330101,청주,13516.1,15000.0,13000.0,5540.0,26,21,5,2,185000.0,1900.0
마늘쫑,2026-05-09,250003,대전노은,12133.7,14300.0,7400.0,4594.0,20,17,3,2,14500.0,2200.0
마늘쫑,2026-05-09,210009,부산반여,12168.2,13500.0,7500.0,4359.0,23,14,9,3,70000.0,810.0
마늘쫑,2026-05-09,230001,인천남촌,14803.2,18000.0,4500.0,3573.0,21,20,1,4,18000.0,3600.0
마늘쫑,2026-05-09,210001,부산엄궁,12071.7,13800.0,5000.0,3000.0,18,12,6,3,13800.0,600.0
마늘쫑,2026-05-09,340101,천안,15202.2,15600.0,7000.0,2414.0,11,9,2,1,19500.0,3100.0
마늘쫑,2026-05-09,240004,광주서부,10400.7,15500.0,2500.0,2290.0,106,98,8,3,15600.0,1600.0
마늘쫑,2026-05-09,310101,수원,13528.3,18800.0,13500.0,2208.0,6,6,0,1,18800.0,13500.0
마늘쫑,2026-05-09,240001,광주각화,13074.2,15600.0,4100.0,2087.0,66,57,9,3,16000.0,1800.0
마늘쫑,2026-05-09,380101,창원팔용,14773.2,16800.0,6100.0,1897.0,22,20,2,2,17200.0,5500.0
마늘쫑,2026-05-09,230003,인천삼산,12506.4,18000.0,4000.0,1756.0,24,21,3,3,20000.0,1700.0
