product_name,auction_date,market_code,market_name,weighted_avg_auction_price,high_price,low_price,total_trade_qty,row_count,valid_row_count,outlier_count,corp_count,raw_high_price,raw_low_price
감자,2026-05-21,110001,서울가락,30805.2,48000.0,7000.0,47440.0,79,76,3,1,49000.0,3000.0
감자,2026-05-21,220001,대구북부,27941.3,45000.0,6000.0,43340.0,61,58,3,2,46000.0,5000.0
감자,2026-05-21,340101,천안,24494.1,37700.0,6800.0,12570.0,26,24,2,1,41000.0,5200.0
감자,2026-05-21,110008,서울강서,26573.0,38500.0,8000.0,9180.0,18,17,1,2,38500.0,6500.0
감자,2026-05-21,230001,인천남촌,21596.7,26000.0,13000.0,6000.0,10,8,2,1,28000.0,8000.0
감자,2026-05-21,380303,창원내서,32733.3,37700.0,28000.0,1440.0,11,9,2,1,43500.0,22200.0
감자,2026-05-21,380401,진주,39148.1,45000.0,33000.0,1080.0,7,7,0,1,45000.0,33000.0
감자,2026-05-21,380101,창원팔용,19588.2,25000.0,11200.0,340.0,6,6,0,1,25000.0,11200.0
감자,2026-05-21,230003,인천삼산,17052.6,23000.0,5000.0,190.0,5,5,0,1,23000.0,5000.0
고구마,2026-05-21,220001,대구북부,23680.1,33000.0,10000.0,14450.0,46,44,2,1,35000.0,8000.0
고구마,2026-05-21,230001,인천남촌,21255.5,27000.0,11000.0,2270.0,19,17,2,1,29000.0,8000.0
냉동블루베리,2026-05-21,110001,서울가락,33392.3,65000.0,13000.0,16294.4,643,633,10,5,126000.0,8000.0
냉동블루베리,2026-05-21,220001,대구북부,33140.4,41700.0,23000.0,1727.0,133,106,27,3,44000.0,2500.0
냉동블루베리,2026-05-21,240004,광주서부,3009.2,10000.0,1600.0,1398.3,164,100,64,2,40500.0,1600.0
냉동블루베리,2026-05-21,210009,부산반여,27585.1,39300.0,13900.0,1324.0,115,111,4,3,41200.0,13600.0
냉동블루베리,2026-05-21,311201,구리,28442.7,37000.0,20000.0,1283.0,72,72,0,3,37000.0,20000.0
냉동블루베리,2026-05-21,210001,부산엄궁,29695.8,38500.0,18200.0,1272.0,90,88,2,3,48000.0,16600.0
냉동블루베리,2026-05-21,110008,서울강서,27925.8,35500.0,20000.0,917.0,46,44,2,2,37000.0,18000.0
냉동블루베리,2026-05-21,250001,대전오정,31531.2,40000.0,20600.0,862.0,56,54,2,2,40300.0,16600.0
냉동블루베리,2026-05-21,240001,광주각화,30029.3,42000.0,21000.0,767.0,72,69,3,3,45000.0,2800.0
냉동블루베리,2026-05-21,230001,인천남촌,28852.6,38500.0,22500.0,587.0,32,30,2,4,45000.0,22000.0
냉동블루베리,2026-05-21,230003,인천삼산,26770.3,35000.0,19000.0,566.0,59,58,1,3,37000.0,19000.0
냉동블루베리,2026-05-21,310101,수원,27656.7,39000.0,18000.0,365.0,27,26,1,3,40000.0,18000.0
냉동블루베리,2026-05-21,310401,안양,24803.7,35000.0,17000.0,349.0,29,27,2,2,37000.0,16000.0
냉동블루베리,2026-05-21,380401,진주,37857.2,46700.0,24100.0,327.0,34,32,2,2,48000.0,23100.0
냉동블루베리,2026-05-21,310901,안산,26794.5,35000.0,20000.0,326.0,17,15,2,1,40000.0,18000.0
냉동블루베리,2026-05-21,250003,대전노은,28063.4,39600.0,15000.0,306.0,32,31,1,2,40000.0,15000.0
냉동블루베리,2026-05-21,340101,천안,28045.2,36000.0,21600.0,294.0,23,22,1,2,36000.0,20000.0
냉동블루베리,2026-05-21,360301,순천,30767.1,36000.0,25000.0,277.0,25,24,1,2,36000.0,21000.0
냉동블루베리,2026-05-21,380201,울산,20169.7,25800.0,14500.0,261.0,19,17,2,1,27800.0,13800.0
냉동블루베리,2026-05-21,380303,창원내서,36245.6,41300.0,25000.0,217.0,33,31,2,2,43500.0,22000.0
냉동블루베리,2026-05-21,370101,포항,19559.4,26600.0,13900.0,192.0,21,19,2,2,26700.0,13000.0
냉동블루베리,2026-05-21,380101,창원팔용,36228.7,43000.0,30000.0,150.0,14,12,2,2,44000.0,23000.0
냉동블루베리,2026-05-21,330101,청주,30443.0,32000.0,20300.0,107.0,8,8,0,2,32000.0,20300.0
냉동블루베리,2026-05-21,350101,전주,29294.1,38000.0,20000.0,102.0,17,14,3,2,40000.0,4500.0
냉동블루베리,2026-05-21,320201,원주,42340.9,78000.0,31000.0,66.0,6,6,0,2,78000.0,31000.0
냉동블루베리,2026-05-21,330201,충주,29409.1,33500.0,27500.0,55.0,4,4,0,1,33500.0,27500.0
냉동블루베리,2026-05-21,350301,익산,32130.4,37000.0,30000.0,46.0,4,4,0,1,37000.0,30000.0
냉동블루베리,2026-05-21,320101,춘천,28117.6,29000.0,28000.0,17.0,3,3,0,1,29000.0,28000.0
냉동블루베리,2026-05-21,320301,강릉,24314.3,26200.0,22900.0,7.0,2,2,0,1,26200.0,22900.0
당근,2026-05-21,110001,서울가락,19445.2,25000.0,10000.0,113180.0,53,52,1,5,25000.0,8000.0
당근,2026-05-21,220001,대구북부,18776.2,24500.0,10000.0,46740.0,48,46,2,3,26000.0,3000.0
당근,2026-05-21,250001,대전오정,25713.0,28800.0,14300.0,8620.0,9,9,0,1,28800.0,14300.0
당근,2026-05-21,240004,광주서부,19859.2,23100.0,12500.0,7740.0,20,19,1,1,23100.0,7500.0
당근,2026-05-21,110008,서울강서,16298.7,21000.0,8000.0,7700.0,11,11,0,1,21000.0,8000.0
당근,2026-05-21,210001,부산엄궁,19291.5,22500.0,17000.0,6800.0,11,10,1,1,25000.0,17000.0
당근,2026-05-21,311201,구리,17584.2,21000.0,8000.0,4040.0,3,3,0,1,21000.0,8000.0
당근,2026-05-21,230003,인천삼산,20333.3,27000.0,16000.0,3600.0,3,3,0,1,27000.0,16000.0
당근,2026-05-21,210009,부산반여,19033.5,23000.0,15600.0,3580.0,11,9,2,1,24500.0,7200.0
당근,2026-05-21,380401,진주,23333.3,28000.0,18000.0,3000.0,12,12,0,1,28000.0,18000.0
당근,2026-05-21,380201,울산,19500.0,30000.0,9000.0,2400.0,16,15,1,1,30000.0,2000.0
당근,2026-05-21,380101,창원팔용,750.0,1000.0,500.0,400.0,2,2,0,2,1000.0,500.0
당근,2026-05-21,380303,창원내서,1500.0,1500.0,1500.0,400.0,10,9,1,1,2000.0,1500.0
당근,2026-05-21,320201,원주,32700.0,32700.0,32700.0,200.0,1,1,0,1,32700.0,32700.0
당근,2026-05-21,250003,대전노은,32500.0,32500.0,32500.0,10.0,1,1,0,1,32500.0,32500.0
딸기,2026-05-21,230001,인천남촌,16553.8,24000.0,4500.0,1376.0,54,53,1,1,24000.0,4000.0
딸기,2026-05-21,380303,창원내서,3583.9,8500.0,1000.0,837.0,33,32,1,1,12000.0,1000.0
딸기,2026-05-21,220001,대구북부,1400.0,1400.0,1400.0,200.0,1,1,0,1,1400.0,1400.0
딸기,2026-05-21,210009,부산반여,3611.1,6200.0,1100.0,45.0,4,4,0,1,6200.0,1100.0
딸기,2026-05-21,320101,춘천,9000.0,9000.0,9000.0,10.0,1,1,0,1,9000.0,9000.0
마늘쫑,2026-05-21,220001,대구북부,1793.0,2600.0,1150.0,11300.0,17,16,1,5,2600.0,1020.0
마늘쫑,2026-05-21,250001,대전오정,20558.8,23000.0,19000.0,2466.0,12,8,4,2,177000.0,11200.0
