date,slot,source_type,source,rank,rank_range,product_name,note,product_group,sub_group,exclude_from_opportunity,search_ratio,shopping_ratio
2026-05-05,pm,rising,naver_top200,21.0,21-50,사과,21~50_전량수집,농산물,,N,87.93873,44.10681
2026-05-05,pm,rising,naver_top200,22.0,21-50,탄산수,브랜드상품,브랜드_완제품,,Y,63.49712,43.186
2026-05-05,pm,rising,naver_top200,23.0,21-50,맥심모카골드,브랜드상품,브랜드_완제품,,Y,62.06126,42.54143
2026-05-05,pm,rising,naver_top200,24.0,21-50,뉴케어구수한맛,브랜드상품,브랜드_완제품,,Y,72.01659,42.17311
2026-05-05,pm,rising,naver_top200,25.0,21-50,두유,브랜드상품,브랜드_완제품,,Y,56.57306,41.89686
2026-05-05,pm,rising,naver_top200,26.0,21-50,정관장,브랜드상품,브랜드_완제품,,Y,96.29153,43.88349
2026-05-05,pm,rising,naver_top200,27.0,21-50,마른오징어,수산_가공식품,가공식품,,N,23.48338,43.59223
2026-05-05,pm,rising,naver_top200,28.0,21-50,레몬즙,레몬_가공식품,가공식품,,N,18.76741,41.84466
2026-05-05,pm,rising,naver_top200,29.0,21-50,망고,21~50_전량수집,농산물,,N,26.99892,41.55339
2026-05-05,pm,rising,naver_top200,30.0,21-50,비타민c,건강식품,건강식품,,Y,38.07073,41.55339
2026-05-05,pm,rising,naver_top200,31.0,21-50,찹쌀누룽지과자,브랜드상품,브랜드_완제품,,Y,21.78617,50.95693
2026-05-05,pm,rising,naver_top200,32.0,21-50,카무트효소,건강식품,건강식품,,Y,58.04263,50.59808
2026-05-05,pm,rising,naver_top200,33.0,21-50,구운계란,축산_가공식품,가공식품,,N,30.87855,50.23923
2026-05-05,pm,rising,naver_top200,34.0,21-50,오이,21~50_전량수집,농산물,,N,23.98255,49.16267
2026-05-05,pm,rising,naver_top200,35.0,21-50,알부민,건강식품,건강식품,,Y,44.86434,47.9665
2026-05-05,pm,rising,naver_top200,36.0,21-50,블루베리,21~50_전량수집,농산물,,N,90.06604,45.50691
2026-05-05,pm,rising,naver_top200,37.0,21-50,수박,21~50_전량수집,농산물,,N,53.63236,45.27649
2026-05-05,pm,rising,naver_top200,38.0,21-50,멸균우유,브랜드상품,브랜드_완제품,,Y,31.48046,43.894
2026-05-05,pm,rising,naver_top200,39.0,21-50,오렌지,21~50_전량수집,농산물,,N,33.79196,43.66359
2026-05-05,pm,rising,naver_top200,40.0,21-50,비파,21~50_전량수집,농산물,,N,44.52394,42.85714
2026-05-05,pm,rising,naver_top200,41.0,21-50,계란,축산_가공식품,가공식품,,N,17.15261,44.30992
2026-05-05,pm,rising,naver_top200,42.0,21-50,파라다이스그레인,건강식품,건강식품,,Y,46.06231,43.94673
2026-05-05,pm,rising,naver_top200,43.0,21-50,그릭요거트,유제품,가공식품,,N,14.5432,43.82566
2026-05-05,pm,rising,naver_top200,44.0,21-50,천혜향,21~50_전량수집,농산물,,N,3.47529,43.09927
2026-05-05,pm,rising,naver_top200,45.0,21-50,포스파티딜세린,건강식품,건강식품,,Y,32.50868,43.09927
2026-05-05,pm,rising,naver_top200,46.0,21-50,꽃게,21~50_전량수집,수산물,,N,76.13301,40.80459
2026-05-05,pm,rising,naver_top200,47.0,21-50,조선호텔김치,브랜드상품,브랜드_완제품,,Y,54.12007,40.34482
2026-05-05,pm,rising,naver_top200,48.0,21-50,정관장에브리타임,브랜드상품,브랜드_완제품,,Y,78.13419,39.08045
2026-05-05,pm,rising,naver_top200,49.0,21-50,콘드로이친1200,브랜드상품,브랜드_완제품,,Y,72.27781,38.50574
2026-05-05,pm,rising,naver_top200,50.0,21-50,임박,브랜드상품,브랜드_완제품,,Y,6.65097,37.47126
2026-05-05,pm,rising,naver_top200,51.0,51-100,야채도사,브랜드상품,브랜드_완제품,,Y,86.89632,48.48024
2026-05-05,pm,rising,naver_top200,52.0,51-100,장사의신,브랜드상품,브랜드_완제품,,Y,100.0,48.48024
2026-05-05,pm,rising,naver_top200,53.0,51-100,수향미10kg,농산_가공식품,가공식품,,N,38.69929,48.32826
2026-05-05,pm,rising,naver_top200,54.0,51-100,한우선물세트,축산_가공식품,가공식품,,N,32.42112,47.87234
2026-05-05,pm,rising,naver_top200,55.0,51-100,쑥떡,디저트/떡,가공식품,,N,38.73148,47.41641
2026-05-05,pm,rising,naver_top200,56.0,51-100,하루견과,브랜드상품,브랜드_완제품,,Y,16.84643,43.7677
2026-05-05,pm,rising,naver_top200,57.0,51-100,토마토,Top200_확장후보,농산물,,N,31.39369,43.48441
2026-05-05,pm,rising,naver_top200,58.0,51-100,화과자,디저트/떡,가공식품,,N,18.35083,43.48441
2026-05-05,pm,rising,naver_top200,59.0,51-100,명이나물,Top200_확장후보,농산물,,N,25.61737,43.34277
2026-05-05,pm,rising,naver_top200,60.0,51-100,버터떡,디저트/떡,가공식품,,N,54.64093,43.34277
2026-05-05,pm,rising,naver_top200,61.0,51-100,프로폴리스,건강식품,건강식품,,Y,35.75648,37.81407
2026-05-05,pm,rising,naver_top200,62.0,51-100,과일선물세트,Top200_확장후보,농산물,,N,19.00847,37.68844
2026-05-05,pm,rising,naver_top200,63.0,51-100,아몬드,Top200_확장후보,농산물,,N,33.70151,37.31155
2026-05-05,pm,rising,naver_top200,64.0,51-100,장어,Top200_확장후보,수산물,,N,99.89725,37.31155
2026-05-05,pm,rising,naver_top200,65.0,51-100,냉동블루베리,농산_가공식품,가공식품,,N,30.07963,37.18592
2026-05-05,pm,rising,naver_top200,66.0,51-100,명가삼대떡집,브랜드상품,브랜드_완제품,,Y,37.83551,52.48226
2026-05-05,pm,rising,naver_top200,67.0,51-100,버터,유제품,가공식품,,N,20.64693,52.48226
2026-05-05,pm,rising,naver_top200,68.0,51-100,멜라토닌,건강식품,건강식품,,Y,74.63867,52.30496
2026-05-05,pm,rising,naver_top200,69.0,51-100,땅콩버터,유제품,가공식품,,N,27.85615,51.95035
2026-05-05,pm,rising,naver_top200,70.0,51-100,오징어,Top200_확장후보,수산물,,N,26.56572,51.24113
2026-05-05,pm,rising,naver_top200,71.0,51-100,쭈꾸미,Top200_확장후보,수산물,,N,78.06404,45.44025
2026-05-05,pm,rising,naver_top200,72.0,51-100,양배추즙,착즙_건강음료,가공식품,,N,18.71549,45.28301
2026-05-05,pm,rising,naver_top200,73.0,51-100,전복,Top200_확장후보,수산물,,N,27.51196,45.12578
2026-05-05,pm,rising,naver_top200,74.0,51-100,알파cd,건강식품,건강식품,,Y,34.90982,44.33962
2026-05-05,pm,rising,naver_top200,75.0,51-100,원두커피,브랜드상품,브랜드_완제품,,Y,9.64298,44.33962
2026-05-05,pm,rising,naver_top200,76.0,51-100,la갈비,Top200_확장후보,축산물,,N,35.06863,55.82329
2026-05-05,pm,rising,naver_top200,77.0,51-100,단백질쉐이크,브랜드상품,브랜드_완제품,,Y,82.95778,55.82329
2026-05-05,pm,rising,naver_top200,78.0,51-100,쌀,농산_가공식품,가공식품,,N,36.28593,55.62248
2026-05-05,pm,rising,naver_top200,79.0,51-100,참외10kg,Top200_확장후보,농산물,,N,8.2621,55.62248
2026-05-05,pm,rising,naver_top200,80.0,51-100,호두,Top200_확장후보,농산물,,N,20.04662,55.62248
2026-05-05,pm,rising,naver_top200,81.0,51-100,당근,Top200_확장후보,농산물,,N,82.57974,35.29411
2026-05-05,pm,rising,naver_top200,82.0,51-100,어버이날케이크,디저트/떡,가공식품,,N,29.17619,35.16624
2026-05-05,pm,rising,naver_top200,83.0,51-100,병아리콩,Top200_확장후보,농산물,,N,16.99294,34.7826
2026-05-05,pm,rising,naver_top200,84.0,51-100,누룽지,농산_가공식품,가공식품,,N,10.37463,34.65473
2026-05-05,pm,rising,naver_top200,85.0,51-100,삼다수,브랜드상품,브랜드_완제품,,Y,22.98519,34.65473
2026-05-05,pm,rising,naver_top200,86.0,51-100,고구마,Top200_확장후보,농산물,,N,38.62715,36.04336
