product_name,auction_date,variety_name,unit_name,weighted_avg_auction_price,high_price,low_price,total_trade_qty,row_count,valid_row_count,outlier_count,market_count,raw_high_price,raw_low_price
감자,2026-05-05,감자,kg,59001.9,72500.0,13500.0,130820.0,229,221,8,4,75000.0,4500.0
감자,2026-05-05,햇감자,kg,60272.8,72500.0,18000.0,94260.0,72,70,2,1,73000.0,14000.0
감자,2026-05-05,감자(일반),kg,65569.8,71000.0,38000.0,17760.0,33,32,1,2,71000.0,30000.0
고구마,2026-05-05,고구마,kg,21680.8,33500.0,8000.0,38590.0,127,124,3,2,35000.0,5000.0
고구마,2026-05-05,꿀고구마,kg,22623.5,29000.0,13000.0,3240.0,24,22,2,1,30000.0,10000.0
고구마,2026-05-05,고구마(국산),kg,26142.6,31000.0,10000.0,2350.0,14,12,2,1,32000.0,6000.0
냉동블루베리,2026-05-05,블루베리,kg,31993.0,55000.0,15000.0,18510.9,1302,1238,64,25,65000.0,1600.0
냉동블루베리,2026-05-05,블루베리(일반),kg,4349.4,20000.0,1600.0,947.4,129,80,49,3,42000.0,1600.0
냉동블루베리,2026-05-05,블루베리(국산),kg,32405.9,47000.0,18000.0,947.0,71,69,2,3,48000.0,16000.0
냉동블루베리,2026-05-05,포도(블루베리),kg,33978.3,42000.0,25000.0,414.0,30,28,2,2,43000.0,23000.0
냉동블루베리,2026-05-05,국산블루베리,kg,33306.5,39000.0,22800.0,354.0,21,19,2,1,41200.0,21100.0
단호박,2026-05-05,단호박(수입),kg,14152.5,17500.0,11500.0,10530.0,68,68,0,7,17500.0,11500.0
단호박,2026-05-05,단호박,kg,13978.4,14500.0,4110.0,674.0,6,6,0,4,14500.0,4110.0
단호박,2026-05-05,밤호박(단호박),kg,13945.6,15200.0,8100.0,316.0,8,8,0,1,15200.0,8100.0
당근,2026-05-05,당근,kg,24727.0,35000.0,7000.0,183380.0,111,104,7,8,50000.0,3000.0
당근,2026-05-05,당근(일반),kg,26606.8,34000.0,6000.0,60800.0,75,73,2,7,34000.0,3000.0
당근,2026-05-05,당근(당근),kg,27247.5,31500.0,16000.0,10020.0,14,13,1,1,31500.0,9500.0
