product_name,reason
루테인,excluded_or_not_target
맥심모카골드,excluded_or_not_target
임박,excluded_or_not_target
정관장,excluded_or_not_target
찹쌀누룽지과자,excluded_or_not_target
마그네슘,excluded_or_not_target
김치,no_goods_code_match
스타벅스미니컵,excluded_or_not_target
비타민c,excluded_or_not_target
유산균,excluded_or_not_target
구운계란,no_goods_code_match
포스파티딜세린,excluded_or_not_target
알부민,excluded_or_not_target
그릭요거트,no_goods_code_match
촉촉한황치즈칩,excluded_or_not_target
탄산수,excluded_or_not_target
포켓몬빵,excluded_or_not_target
뉴케어구수한맛,excluded_or_not_target
레몬즙,no_goods_code_match
양배추즙,no_goods_code_match
수향미10kg,no_goods_code_match
김보람초콜릿,excluded_or_not_target
두유,excluded_or_not_target
멸균우유,excluded_or_not_target
대마종자유,excluded_or_not_target
샤오커오라사탕,excluded_or_not_target
킹크랩,no_goods_code_match
프로폴리스,excluded_or_not_target
하루견과,excluded_or_not_target
콘드로이친1200,excluded_or_not_target
마른오징어,no_goods_code_match
쑥떡,no_goods_code_match
루테인지아잔틴,excluded_or_not_target
멜라토닌,excluded_or_not_target
두쫀쿠,no_goods_code_match
비타민d,excluded_or_not_target
땅콩버터,no_goods_code_match
홍삼,excluded_or_not_target
명가삼대떡집,excluded_or_not_target
락토핏유산균,excluded_or_not_target
야채도사,excluded_or_not_target
코엔자임q10,excluded_or_not_target
버터떡,no_goods_code_match
정관장에브리타임,excluded_or_not_target
시오콘부,no_goods_code_match
한우선물세트,no_goods_code_match
간장게장,no_goods_code_match
하스카프베리,excluded_or_not_target
비에날17유산균,excluded_or_not_target
구강유산균,excluded_or_not_target
완두콩,no_goods_code_match
카누,excluded_or_not_target
광동경옥고,excluded_or_not_target
명이나물,no_goods_code_match
이클립스,excluded_or_not_target
진미채,no_goods_code_match
뼈엔엠비피mbp,excluded_or_not_target
오쏘몰이뮨,excluded_or_not_target
뉴케어당플랜,excluded_or_not_target
오트밀,no_goods_code_match
홍게,no_goods_code_match
삼다수,excluded_or_not_target
보이차,no_goods_code_match
맥심화이트골드,excluded_or_not_target
멀티비타민,excluded_or_not_target
라면스프,excluded_or_not_target
아르기닌,excluded_or_not_target
종합비타민,excluded_or_not_target
초당옥수수,no_goods_code_match
햇반,excluded_or_not_target
노을메론,no_goods_code_match
공진단,excluded_or_not_target
과일선물세트,no_goods_code_match
오이지오이,no_goods_code_match
cca주스,excluded_or_not_target
애사비,excluded_or_not_target
두리안,no_goods_code_match
조선호텔김치,excluded_or_not_target
닭다리살,no_goods_code_match
버터,no_goods_code_match
청송사과,no_goods_code_match
bnr17유산균,excluded_or_not_target
고려은단비타민c1000,excluded_or_not_target
밀크씨슬,excluded_or_not_target
정관장활기력,excluded_or_not_target
텐텐,excluded_or_not_target
1등급한우,no_goods_code_match
단백질쉐이크,excluded_or_not_target
질유산균,excluded_or_not_target
생수2l,excluded_or_not_target
검은콩두유,excluded_or_not_target
족발,no_goods_code_match
mbp,excluded_or_not_target
떡,no_goods_code_match
스승의날쿠키,excluded_or_not_target
프리바이오틱스,excluded_or_not_target
수향미,no_goods_code_match
냉면,no_goods_code_match
민물장어,no_goods_code_match
갈비탕,no_goods_code_match
글루타치온,excluded_or_not_target
다크초콜릿,no_goods_code_match
견과류,no_goods_code_match
단백질음료,excluded_or_not_target
오란다,no_goods_code_match
멍게,no_goods_code_match
봄나물종류,no_goods_code_match
커피믹스,excluded_or_not_target
황태채,no_goods_code_match
반건조오징어,no_goods_code_match
쏘팔메토,excluded_or_not_target
답례품,excluded_or_not_target
리포좀글루타치온,excluded_or_not_target
흑염소진액,excluded_or_not_target
침향환,excluded_or_not_target
커큐민,excluded_or_not_target
포카리스웨트,excluded_or_not_target
상황버섯쌀,no_goods_code_match
고추장,no_goods_code_match
마그네슘영양제,excluded_or_not_target
고큐텐,excluded_or_not_target
냉면육수,no_goods_code_match
모로오렌지,excluded_or_not_target
믹스커피,excluded_or_not_target
어버이날케이크,excluded_or_not_target
고래사어묵,excluded_or_not_target
곱창김,no_goods_code_match
카네이션떡,no_goods_code_match
경옥고,excluded_or_not_target
생수500,excluded_or_not_target
닭가슴살,no_goods_code_match
오메가3,no_goods_code_match
스승의날선물,no_goods_code_match
창억떡,no_goods_code_match
파라다이스그레인,no_goods_code_match
올리브오일,no_goods_code_match
콘드로이친,no_goods_code_match
어버이날선물,no_goods_code_match
뉴케어,no_goods_code_match
콜라겐,no_goods_code_match
생수,no_goods_code_match
카네이션쿠키,no_goods_code_match
카무트효소,no_goods_code_match
