product_name,period,search_ratio,search_keywords,shopping_ratio,shopping_keywords
1등급한우,2026-04-25,2.24203,1등급한우,2.64227,1등급한우
1등급한우,2026-04-26,2.92993,1등급한우,8.94308,1등급한우
1등급한우,2026-04-27,3.69426,1등급한우,6.09756,1등급한우
1등급한우,2026-04-28,2.70063,1등급한우,4.47154,1등급한우
1등급한우,2026-04-29,2.1656,1등급한우,2.64227,1등급한우
1등급한우,2026-04-30,2.59872,1등급한우,2.84552,1등급한우
1등급한우,2026-05-01,1.60509,1등급한우,3.25203,1등급한우
1등급한우,2026-05-02,2.08917,1등급한우,3.04878,1등급한우
1등급한우,2026-05-03,2.75159,1등급한우,2.43902,1등급한우
1등급한우,2026-05-04,2.87898,1등급한우,4.26829,1등급한우
1등급한우,2026-05-05,3.61783,1등급한우,6.50406,1등급한우
1등급한우,2026-05-06,4.35668,1등급한우,6.91056,1등급한우
1등급한우,2026-05-07,4.38216,1등급한우,36.17886,1등급한우
1등급한우,2026-05-08,3.87261,1등급한우,41.26016,1등급한우
bnr17유산균,2026-04-25,49.0933,bnr17유산균,28.54609,bnr17유산균
bnr17유산균,2026-04-26,64.2598,bnr17유산균,86.87943,bnr17유산균
bnr17유산균,2026-04-27,59.24826,bnr17유산균,32.62411,bnr17유산균
bnr17유산균,2026-04-28,63.17177,bnr17유산균,38.29787,bnr17유산균
bnr17유산균,2026-04-29,45.86218,bnr17유산균,36.52482,bnr17유산균
bnr17유산균,2026-04-30,42.4662,bnr17유산균,34.57446,bnr17유산균
bnr17유산균,2026-05-01,85.06429,bnr17유산균,39.89361,bnr17유산균
bnr17유산균,2026-05-02,62.67721,bnr17유산균,29.60992,bnr17유산균
bnr17유산균,2026-05-03,100.0,bnr17유산균,48.93617,bnr17유산균
bnr17유산균,2026-05-04,29.93735,bnr17유산균,25.70921,bnr17유산균
bnr17유산균,2026-05-05,76.75568,bnr17유산균,45.56737,bnr17유산균
bnr17유산균,2026-05-06,56.77546,bnr17유산균,39.89361,bnr17유산균
bnr17유산균,2026-05-07,68.44708,bnr17유산균,42.02127,bnr17유산균
bnr17유산균,2026-05-08,81.27266,bnr17유산균,36.17021,bnr17유산균
cca주스,2026-04-25,18.60809,cca주스,25.62277,cca주스
cca주스,2026-04-26,21.27344,cca주스,84.6975,cca주스
cca주스,2026-04-27,22.95162,cca주스,41.28113,cca주스
cca주스,2026-04-28,22.01382,cca주스,37.72241,cca주스
cca주스,2026-04-29,22.35932,cca주스,44.12811,cca주스
cca주스,2026-04-30,18.46001,cca주스,34.87544,cca주스
cca주스,2026-05-01,19.34846,cca주스,37.18861,cca주스
cca주스,2026-05-02,20.33563,cca주스,38.79003,cca주스
cca주스,2026-05-03,20.03948,cca주스,41.1032,cca주스
cca주스,2026-05-04,21.07601,cca주스,30.96085,cca주스
cca주스,2026-05-05,26.11056,cca주스,32.91814,cca주스
cca주스,2026-05-06,25.4689,cca주스,36.29893,cca주스
cca주스,2026-05-07,23.19842,cca주스,34.34163,cca주스
