product_name,period,shopping_ratio,shopping_keywords
bnr17유산균,2026-05-03,54.11764,bnr17유산균
bnr17유산균,2026-05-04,28.43137,bnr17유산균
bnr17유산균,2026-05-05,50.39215,bnr17유산균
bnr17유산균,2026-05-06,44.11764,bnr17유산균
bnr17유산균,2026-05-07,46.47058,bnr17유산균
bnr17유산균,2026-05-08,40,bnr17유산균
bnr17유산균,2026-05-09,50.78431,bnr17유산균
bnr17유산균,2026-05-10,70.58823,bnr17유산균
bnr17유산균,2026-05-11,48.03921,bnr17유산균
bnr17유산균,2026-05-12,49.41176,bnr17유산균
bnr17유산균,2026-05-13,50,bnr17유산균
bnr17유산균,2026-05-14,35.49019,bnr17유산균
bnr17유산균,2026-05-15,55.49019,bnr17유산균
bnr17유산균,2026-05-16,50.78431,bnr17유산균
cca주스,2026-05-03,59.07928,cca주스
cca주스,2026-05-04,44.50127,cca주스
cca주스,2026-05-05,47.31457,cca주스
cca주스,2026-05-06,52.17391,cca주스
cca주스,2026-05-07,49.36061,cca주스
cca주스,2026-05-08,53.96419,cca주스
cca주스,2026-05-09,35.80562,cca주스
cca주스,2026-05-10,52.68542,cca주스
cca주스,2026-05-11,41.68797,cca주스
cca주스,2026-05-12,49.10485,cca주스
cca주스,2026-05-13,71.35549,cca주스
cca주스,2026-05-14,57.03324,cca주스
cca주스,2026-05-15,45.78005,cca주스
cca주스,2026-05-16,53.96419,cca주스
kbo빼빼로,2026-05-03,26.23574,kbo빼빼로
kbo빼빼로,2026-05-04,26.99619,kbo빼빼로
kbo빼빼로,2026-05-05,31.1787,kbo빼빼로
kbo빼빼로,2026-05-06,34.60076,kbo빼빼로
kbo빼빼로,2026-05-07,22.43346,kbo빼빼로
kbo빼빼로,2026-05-08,23.19391,kbo빼빼로
kbo빼빼로,2026-05-09,18.63117,kbo빼빼로
kbo빼빼로,2026-05-10,26.23574,kbo빼빼로
kbo빼빼로,2026-05-11,78.70722,kbo빼빼로
kbo빼빼로,2026-05-12,51.33079,kbo빼빼로
kbo빼빼로,2026-05-13,48.28897,kbo빼빼로
kbo빼빼로,2026-05-14,69.96197,kbo빼빼로
kbo빼빼로,2026-05-15,65.77946,kbo빼빼로
kbo빼빼로,2026-05-16,65.77946,kbo빼빼로
la갈비,2026-05-03,55.97484,la갈비
la갈비,2026-05-04,68.23899,la갈비
la갈비,2026-05-05,87.42138,la갈비
la갈비,2026-05-06,100,la갈비
la갈비,2026-05-07,86.79245,la갈비
la갈비,2026-05-08,50.94339,la갈비
la갈비,2026-05-09,51.25786,la갈비
la갈비,2026-05-10,72.32704,la갈비
