product_name,period,search_ratio,search_keywords,shopping_ratio,shopping_keywords
bnr17유산균,2026-05-03,25.08477,bnr17유산균,54.11764,bnr17유산균
bnr17유산균,2026-05-04,7.50971,bnr17유산균,28.43137,bnr17유산균
bnr17유산균,2026-05-05,19.25399,bnr17유산균,50.39215,bnr17유산균
bnr17유산균,2026-05-06,14.24199,bnr17유산균,44.11764,bnr17유산균
bnr17유산균,2026-05-07,17.16979,bnr17유산균,46.47058,bnr17유산균
bnr17유산균,2026-05-08,20.38706,bnr17유산균,40.0,bnr17유산균
bnr17유산균,2026-05-09,16.28483,bnr17유산균,50.78431,bnr17유산균
bnr17유산균,2026-05-10,20.57728,bnr17유산균,70.58823,bnr17유산균
bnr17유산균,2026-05-11,16.45025,bnr17유산균,48.03921,bnr17유산균
bnr17유산균,2026-05-12,13.50591,bnr17유산균,49.41176,bnr17유산균
bnr17유산균,2026-05-13,12.87734,bnr17유산균,50.0,bnr17유산균
bnr17유산균,2026-05-14,9.46985,bnr17유산균,35.49019,bnr17유산균
bnr17유산균,2026-05-15,18.00512,bnr17유산균,55.49019,bnr17유산균
bnr17유산균,2026-05-16,17.60813,bnr17유산균,50.78431,bnr17유산균
cca주스,2026-05-03,18.55575,cca주스,59.07928,cca주스
cca주스,2026-05-04,19.51553,cca주스,44.50127,cca주스
cca주스,2026-05-05,24.17733,cca주스,47.31457,cca주스
cca주스,2026-05-06,23.58318,cca주스,52.17391,cca주스
cca주스,2026-05-07,21.4808,cca주스,49.36061,cca주스
cca주스,2026-05-08,17.9159,cca주스,53.96419,cca주스
cca주스,2026-05-09,15.40219,cca주스,35.80562,cca주스
cca주스,2026-05-10,19.74405,cca주스,52.68542,cca주스
cca주스,2026-05-11,18.78427,cca주스,41.68797,cca주스
cca주스,2026-05-12,19.1499,cca주스,49.10485,cca주스
cca주스,2026-05-13,21.02376,cca주스,71.35549,cca주스
cca주스,2026-05-14,19.37842,cca주스,57.03324,cca주스
cca주스,2026-05-15,16.95612,cca주스,45.78005,cca주스
cca주스,2026-05-16,14.67093,cca주스,53.96419,cca주스
kbo빼빼로,2026-05-03,24.4204,kbo빼빼로,26.23574,kbo빼빼로
kbo빼빼로,2026-05-04,29.52086,kbo빼빼로,26.99619,kbo빼빼로
kbo빼빼로,2026-05-05,24.88408,kbo빼빼로,31.1787,kbo빼빼로
kbo빼빼로,2026-05-06,27.27975,kbo빼빼로,34.60076,kbo빼빼로
kbo빼빼로,2026-05-07,26.42967,kbo빼빼로,22.43346,kbo빼빼로
kbo빼빼로,2026-05-08,23.95672,kbo빼빼로,23.19391,kbo빼빼로
kbo빼빼로,2026-05-09,30.1391,kbo빼빼로,18.63117,kbo빼빼로
kbo빼빼로,2026-05-10,27.20247,kbo빼빼로,26.23574,kbo빼빼로
kbo빼빼로,2026-05-11,96.83153,kbo빼빼로,78.70722,kbo빼빼로
kbo빼빼로,2026-05-12,64.68315,kbo빼빼로,51.33079,kbo빼빼로
kbo빼빼로,2026-05-13,66.92426,kbo빼빼로,48.28897,kbo빼빼로
kbo빼빼로,2026-05-14,84.00309,kbo빼빼로,69.96197,kbo빼빼로
kbo빼빼로,2026-05-15,60.89644,kbo빼빼로,65.77946,kbo빼빼로
kbo빼빼로,2026-05-16,56.95517,kbo빼빼로,65.77946,kbo빼빼로
la갈비,2026-05-03,75.97765,la갈비,55.97484,la갈비
la갈비,2026-05-04,79.08131,la갈비,68.23899,la갈비
la갈비,2026-05-05,84.04717,la갈비,87.42138,la갈비
la갈비,2026-05-06,83.48851,la갈비,100.0,la갈비
la갈비,2026-05-07,82.61949,la갈비,86.79245,la갈비
la갈비,2026-05-08,75.1707,la갈비,50.94339,la갈비
la갈비,2026-05-09,71.01179,la갈비,51.25786,la갈비
la갈비,2026-05-10,72.06703,la갈비,72.32704,la갈비
la갈비,2026-05-11,77.52948,la갈비,94.02515,la갈비
la갈비,2026-05-12,71.19801,la갈비,93.71069,la갈비
la갈비,2026-05-13,65.30105,la갈비,61.00628,la갈비
la갈비,2026-05-14,65.48727,la갈비,61.32075,la갈비
la갈비,2026-05-15,71.94289,la갈비,72.95597,la갈비
la갈비,2026-05-16,74.17752,la갈비,53.77358,la갈비
mbp,2026-05-03,7.70144,mbp,52.63157,mbp
mbp,2026-05-04,6.61255,mbp,11.05263,mbp
mbp,2026-05-05,5.82062,mbp,38.42105,mbp
mbp,2026-05-06,8.29538,mbp,46.8421,mbp
mbp,2026-05-07,6.17699,mbp,45.0,mbp
mbp,2026-05-08,11.85903,mbp,52.10526,mbp
mbp,2026-05-09,7.30548,mbp,38.15789,mbp
mbp,2026-05-10,4.92971,mbp,31.31578,mbp
mbp,2026-05-11,4.73173,mbp,34.47368,mbp
mbp,2026-05-12,8.1568,mbp,36.05263,mbp
mbp,2026-05-13,10.55236,mbp,40.52631,mbp
mbp,2026-05-14,25.4999,mbp,62.10526,mbp
mbp,2026-05-15,6.49376,mbp,41.05263,mbp
mbp,2026-05-16,7.56285,mbp,53.42105,mbp
감자,2026-05-03,8.86207,감자,44.80874,감자
감자,2026-05-04,8.9882,감자,49.83606,감자
감자,2026-05-05,9.99177,감자,53.44262,감자
감자,2026-05-06,10.23855,감자,53.11475,감자
감자,2026-05-07,9.99725,감자,56.06557,감자
감자,2026-05-08,8.76885,감자,45.35519,감자
감자,2026-05-09,7.73786,감자,46.01092,감자
감자,2026-05-10,8.48368,감자,45.02732,감자
감자,2026-05-11,12.476,감자,55.19125,감자
감자,2026-05-12,13.51795,감자,56.93989,감자
감자,2026-05-13,12.68439,감자,47.65027,감자
감자,2026-05-14,12.48697,감자,53.6612,감자
감자,2026-05-15,11.60405,감자,41.85792,감자
감자,2026-05-16,10.47984,감자,38.25136,감자
갑오징어,2026-05-03,78.10218,갑오징어,69.41896,갑오징어
갑오징어,2026-05-04,71.63017,갑오징어,62.99694,갑오징어
갑오징어,2026-05-05,70.51094,갑오징어,66.05504,갑오징어
갑오징어,2026-05-06,88.85644,갑오징어,77.98165,갑오징어
갑오징어,2026-05-07,82.38442,갑오징어,70.94801,갑오징어
갑오징어,2026-05-08,74.59854,갑오징어,74.92354,갑오징어
갑오징어,2026-05-09,80.68126,갑오징어,57.79816,갑오징어
갑오징어,2026-05-10,74.59854,갑오징어,66.97247,갑오징어
갑오징어,2026-05-11,73.47931,갑오징어,82.87461,갑오징어
갑오징어,2026-05-12,72.45742,갑오징어,76.45259,갑오징어
갑오징어,2026-05-13,73.67396,갑오징어,76.45259,갑오징어
갑오징어,2026-05-14,76.98296,갑오징어,65.74923,갑오징어
갑오징어,2026-05-15,75.18248,갑오징어,59.32721,갑오징어
갑오징어,2026-05-16,71.9708,갑오징어,55.65749,갑오징어
강황가루,2026-05-03,31.29829,강황가루,67.6806,강황가루
강황가루,2026-05-04,26.19783,강황가루,38.02281,강황가루
강황가루,2026-05-05,25.73415,강황가루,57.41444,강황가루
강황가루,2026-05-06,31.45285,강황가루,68.82129,강황가루
강황가루,2026-05-07,28.9799,강황가루,56.27376,강황가루
강황가루,2026-05-08,27.89799,강황가루,51.71102,강황가루
강황가루,2026-05-09,26.04327,강황가루,57.03422,강황가루
강황가루,2026-05-10,29.44358,강황가루,60.45627,강황가루
강황가루,2026-05-11,27.12519,강황가루,67.30038,강황가루
강황가루,2026-05-12,27.66615,강황가루,53.99239,강황가루
강황가루,2026-05-13,32.84389,강황가루,82.88973,강황가루
강황가루,2026-05-14,29.28902,강황가루,66.15969,강황가루
강황가루,2026-05-15,34.54404,강황가루,58.93536,강황가루
강황가루,2026-05-16,24.88408,강황가루,65.39923,강황가루
견과류,2026-05-03,59.278,견과류,79.42708,견과류
견과류,2026-05-04,55.90418,견과류,51.5625,견과류
견과류,2026-05-05,59.44669,견과류,65.10416,견과류
견과류,2026-05-06,69.87179,견과류,65.36458,견과류
견과류,2026-05-07,62.82051,견과류,71.35416,견과류
견과류,2026-05-08,51.55195,견과류,48.69791,견과류
견과류,2026-05-09,44.46693,견과류,63.28125,견과류
견과류,2026-05-10,54.45344,견과류,65.36458,견과류
견과류,2026-05-11,70.04048,견과류,74.73958,견과류
견과류,2026-05-12,68.65721,견과류,73.17708,견과류
견과류,2026-05-13,65.72199,견과류,77.08333,견과류
