product_name,auction_date,variety_name,unit_name,weighted_avg_auction_price,high_price,low_price,total_trade_qty,row_count,valid_row_count,outlier_count,market_count,raw_high_price,raw_low_price
가죽나물,2026-05-01,가죽나물(일반),kg,4867.1,11000.0,1500.0,434.4,39,37,2,12,12000.0,1000.0
가죽나물,2026-05-01,가죽나물,kg,4394.1,6300.0,2600.0,184.6,14,12,2,4,9700.0,2000.0
가죽나물,2026-05-01,가죽나무순,kg,70375.0,80000.0,20000.0,24.0,3,3,0,2,80000.0,20000.0
가죽나물,2026-05-01,가죽,kg,8721.3,11000.0,4100.0,7.5,3,3,0,1,11000.0,4100.0
가죽나물,2026-05-01,가죽나물(표준),kg,2600.0,2600.0,2600.0,2.1,1,1,0,1,2600.0,2600.0
감자,2026-05-01,햇감자,kg,62816.4,77000.0,26000.0,112703.0,105,101,4,1,228500.0,16000.0
감자,2026-05-01,감자,kg,66151.9,80000.0,17000.0,49010.0,116,108,8,5,83000.0,2000.0
감자,2026-05-01,감자(일반),kg,68734.6,78000.0,30000.0,18200.0,38,38,0,2,78000.0,30000.0
고구마,2026-05-01,고구마,kg,21710.0,34200.0,11000.0,31350.0,153,148,5,4,34200.0,1500.0
고구마,2026-05-01,꿀고구마,kg,22639.7,28500.0,13000.0,3150.0,22,20,2,1,29000.0,12000.0
냉동블루베리,2026-05-01,블루베리,kg,35398.7,65000.0,18100.0,16389.5,1124,1082,42,25,75000.0,1800.0
냉동블루베리,2026-05-01,블루베리(국산),kg,31755.1,42000.0,21000.0,1162.0,86,82,4,3,42000.0,3500.0
냉동블루베리,2026-05-01,블루베리(일반),kg,3957.1,17300.0,2800.0,933.9,125,83,42,2,45000.0,2800.0
냉동블루베리,2026-05-01,국산블루베리,kg,28930.2,39000.0,18100.0,605.0,39,37,2,1,41000.0,17600.0
냉동블루베리,2026-05-01,포도(블루베리),kg,35290.7,42000.0,26000.0,246.0,22,20,2,2,44000.0,25000.0
당근,2026-05-01,당근,kg,25936.3,34500.0,7200.0,142140.0,138,131,7,6,35500.0,2500.0
당근,2026-05-01,당근(일반),kg,27195.4,33000.0,6000.0,47062.0,96,95,1,6,33300.0,6000.0
당근,2026-05-01,흙당근,kg,28042.7,40000.0,23000.0,15440.0,23,22,1,3,40000.0,18000.0
당근,2026-05-01,당근(흙당근),kg,30527.3,37300.0,23500.0,1320.0,4,4,0,2,37300.0,23500.0
두릅,2026-05-01,두릅,kg,10417.3,40000.0,2500.0,2358.6,321,308,13,10,60000.0,1000.0
두릅,2026-05-01,두릅(일반),kg,10045.3,16000.0,3500.0,176.2,24,22,2,8,16900.0,2000.0
두릅,2026-05-01,두릅(표준),kg,9716.1,13600.0,4800.0,100.6,18,13,5,1,14100.0,1000.0
두릅,2026-05-01,자연산(참두릅),kg,10699.7,13000.0,9000.0,88.5,11,10,1,1,13000.0,8000.0
두릅,2026-05-01,참두릅(자연산),kg,6216.7,9100.0,4600.0,66.0,15,13,2,1,10000.0,4500.0
두릅,2026-05-01,땅두릅,kg,5000.0,5000.0,5000.0,23.0,2,2,0,1,5000.0,5000.0
두릅,2026-05-01,나무두릎,kg,2094.2,2500.0,2000.0,20.7,3,3,0,1,2500.0,2000.0
두릅,2026-05-01,참두릅,kg,13000.0,13000.0,13000.0,5.5,2,2,0,1,13000.0,13000.0
마늘쫑,2026-05-01,마늘쫑,kg,6649.0,18000.0,1100.0,119238.4,752,647,105,27,175000.0,400.0
마늘쫑,2026-05-01,마늘쫑(국내),kg,19713.9,24600.0,15400.0,4170.0,21,18,3,2,26210.0,2600.0
마늘쫑,2026-05-01,마늘(마늘쫑),kg,18554.3,19000.0,18500.0,1290.0,7,7,0,1,19000.0,18500.0
마늘쫑,2026-05-01,마늘쫑(기타),kg,18000.0,18000.0,18000.0,104.0,4,4,0,2,18000.0,18000.0
망고,2026-05-01,망고(수입),kg,24580.0,40000.0,18000.0,7859.0,48,48,0,7,40000.0,18000.0
망고,2026-05-01,망고(일반),kg,37659.9,45000.0,28000.0,3705.0,78,78,0,1,45000.0,28000.0
망고,2026-05-01,망고(국산),kg,124805.8,180000.0,81000.0,412.0,34,32,2,1,190000.0,80000.0
망고,2026-05-01,망고,kg,90857.1,165000.0,37000.0,406.0,31,30,1,2,170000.0,37000.0
블루베리,2026-05-01,블루베리,kg,35398.7,65000.0,18100.0,16389.5,1124,1082,42,25,75000.0,1800.0
블루베리,2026-05-01,블루베리(국산),kg,31755.1,42000.0,21000.0,1162.0,86,82,4,3,42000.0,3500.0
블루베리,2026-05-01,블루베리(일반),kg,3957.1,17300.0,2800.0,933.9,125,83,42,2,45000.0,2800.0
블루베리,2026-05-01,국산블루베리,kg,28930.2,39000.0,18100.0,605.0,39,37,2,1,41000.0,17600.0
블루베리,2026-05-01,포도(블루베리),kg,35290.7,42000.0,26000.0,246.0,22,20,2,2,44000.0,25000.0
사과,2026-05-01,사과,kg,40609.2,82200.0,13000.0,6980.0,65,63,2,3,100000.0,10000.0
산딸기,2026-05-01,산딸기,kg,32558.9,50000.0,9500.0,2261.0,188,182,6,12,58000.0,6000.0
산딸기,2026-05-01,흑산딸기,kg,18016.5,20800.0,14000.0,112.0,11,10,1,2,20800.0,10600.0
산딸기,2026-05-01,산딸기(딸기),kg,20577.3,30000.0,12000.0,48.5,3,3,0,1,30000.0,12000.0
산딸기,2026-05-01,산딸기(국산),kg,34000.0,34000.0,34000.0,6.0,1,1,0,1,34000.0,34000.0
수박,2026-05-01,수박,kg,18159.5,45500.0,6000.0,59482.0,186,180,6,7,47000.0,2000.0
수박,2026-05-01,수박(BOX),kg,34883.9,50000.0,8000.0,52422.0,214,208,6,1,59000.0,5000.0
수박,2026-05-01,수박(BOX꼭지절단),kg,29624.5,52000.0,10000.0,47408.0,133,131,2,1,58000.0,10000.0
수박,2026-05-01,수박(박스),kg,22921.3,40000.0,8000.0,23726.0,95,94,1,1,40000.0,7000.0
수박,2026-05-01,수박(일반),kg,15450.9,36000.0,6500.0,20611.0,63,60,3,3,40000.0,2000.0
수박,2026-05-01,수박(꼭지절단),kg,17719.7,28500.0,4500.0,19898.0,82,77,5,2,30000.0,3000.0
수박,2026-05-01,포장수박,kg,33003.2,48000.0,10000.0,15876.0,82,80,2,7,52000.0,9000.0
수박,2026-05-01,수박(BOX꼭지),kg,35373.9,52000.0,18500.0,10881.0,26,24,2,1,54000.0,18000.0
수박,2026-05-01,수박(일반꼭지절단),kg,15194.7,17500.0,7000.0,7148.0,17,15,2,1,17800.0,4000.0
수박,2026-05-01,수박(짧은꼭지),kg,20473.3,36000.0,7000.0,6301.0,28,27,1,1,38000.0,7000.0
수박,2026-05-01,수박(꼭지 제거),kg,18044.8,32200.0,6200.0,5694.0,37,35,2,1,33000.0,4000.0
수박,2026-05-01,수박(꼭지),kg,14042.7,18000.0,10000.0,5506.0,13,12,1,1,18000.0,8500.0
수박,2026-05-01,수박(일반)(꼭지절단),kg,18010.3,24000.0,6000.0,4807.0,25,23,2,1,26000.0,5000.0
수박,2026-05-01,수박(망고),kg,17023.3,21000.0,8000.0,2064.0,8,8,0,1,21000.0,8000.0
수박,2026-05-01,수박(박스2),kg,30950.5,34000.0,24500.0,1474.0,10,8,2,1,35000.0,20000.0
수박,2026-05-01,꼭지절단수박,kg,22759.4,27000.0,16000.0,981.0,7,7,0,1,27000.0,16000.0
아몬드,2026-05-01,아몬드(기타),kg,26833.3,32500.0,15500.0,3.0,2,2,0,1,32500.0,15500.0
양파,2026-05-01,양파(일반),kg,8659.5,15100.0,3000.0,286331.5,230,223,7,10,15900.0,1000.0
양파,2026-05-01,양파(조생),kg,6859.2,8000.0,3300.0,197385.0,101,99,2,1,8500.0,3000.0
양파,2026-05-01,양파,kg,8171.0,16000.0,2300.0,154209.0,142,141,1,12,16000.0,1500.0
