date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-05-02,pm,rising,naver_top200,참외10kg,참외10kg,32,21-50,166.0,134.0,up,▲ 134단계,N,N,2026-05-01,pm,166.0,1.0,6,8,5,32,200,116.0,NAVER_RISING_FAST,100.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 5일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"참외10kg은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 32위이며, 최근 7일 중 6일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-05-02,pm,rising,naver_top200,참기름,참기름,70,51-100,149.0,79.0,up,▲ 79단계,N,N,2026-05-01,pm,149.0,1.0,7,10,10,57,154,84.0,NAVER_WARMING_FAST,92.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 10일 연속 등장,WARMING,high,관찰 강화,"참기름은 관심 형성 구간에 있는 후보입니다. 현재 70위이며, 순위 변화는 ▲ 79단계입니다.",ingredient,오일/유지,가공식품,N,,참깨_원재료_가공식품
2026-05-02,pm,rising,naver_top200,다크초콜릿,다크초콜릿,86,51-100,141.0,55.0,up,▲ 55단계,N,N,2026-05-01,pm,141.0,1.0,6,8,5,86,197,55.0,NAVER_WARMING_FAST,92.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 5일 연속 등장,WARMING,high,관찰 강화,"다크초콜릿은 관심 형성 구간에 있는 후보입니다. 현재 86위이며, 순위 변화는 ▲ 55단계입니다.",dessert,과자/간식,수입원재료,N,,Top200_확장후보
2026-05-02,pm,rising,naver_top200,토마토,토마토,62,51-100,107.0,45.0,up,▲ 45단계,N,N,2026-05-01,pm,107.0,1.0,7,10,10,26,137,75.0,NAVER_WARMING_FAST,87.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 10일 연속 등장,WARMING,high,관찰 강화,"토마토은 관심 형성 구간에 있는 후보입니다. 현재 62위이며, 순위 변화는 ▲ 45단계입니다.",agri,과채류,농산물,N,,Top200_확장후보
2026-05-02,pm,rising,naver_top200,아몬드,아몬드,46,21-50,56.0,10.0,up,▲ 10단계,N,N,2026-05-01,pm,56.0,1.0,7,10,10,46,122,20.0,NAVER_RISING_FAST,82.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 10일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"아몬드은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 46위이며, 최근 7일 중 7일 등장했습니다.",agri,견과류,농산물,N,,21~50_전량수집
2026-05-02,pm,rising,naver_top200,호두,호두,83,51-100,103.0,20.0,up,▲ 20단계,N,N,2026-05-01,pm,103.0,1.0,7,10,10,65,138,55.0,NAVER_WARMING_FAST,82.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 10일 연속 등장,WARMING,high,관찰 강화,"호두은 관심 형성 구간에 있는 후보입니다. 현재 83위이며, 순위 변화는 ▲ 20단계입니다.",agri,견과류,농산물,N,,Top200_확장후보
2026-05-02,pm,rising,naver_top200,매실,매실,48,21-50,79.0,31.0,up,▲ 31단계,N,N,2026-05-01,pm,79.0,1.0,2,4,2,48,129,31.0,NAVER_RISING_FAST,77.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름,PRIORITY,medium,시장 데이터 확인 필요,"매실은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 48위이며, 최근 7일 중 2일 등장했습니다.",agri,농산물 원물,농산물,N,,21~50_전량수집
2026-05-02,pm,rising,naver_top200,카네이션쿠키,카네이션쿠키,38,21-50,58.0,20.0,up,▲ 20단계,N,N,2026-05-01,pm,58.0,1.0,5,8,2,24,126,20.0,NAVER_RISING_FAST,76.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 5일 등장,PRIORITY,high,시장 데이터 확인 필요,"카네이션쿠키은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 38위이며, 최근 7일 중 5일 등장했습니다.",gift,기념일,가공식품,N,,디저트/떡
2026-05-02,pm,rising,naver_top200,고춧가루,고춧가루,82,51-100,110.0,28.0,up,▲ 28단계,N,N,2026-05-01,pm,110.0,1.0,6,8,4,82,186,34.0,NAVER_WARMING_FAST,74.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 4일 연속 등장,WARMING,high,관찰 강화,"고춧가루은 관심 형성 구간에 있는 후보입니다. 현재 82위이며, 순위 변화는 ▲ 28단계입니다.",ingredient,분말/파우더,가공식품,N,,농산_가공식품
2026-05-02,pm,rising,naver_top200,명이나물,명이나물,24,21-50,25.0,1.0,up,▲ 1단계,N,N,2026-05-01,pm,25.0,1.0,7,9,8,22,72,15.0,NAVER_RISING,73.0,Top20 진입 직전 구간 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 8일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"명이나물은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 24위이며, 최근 7일 중 7일 등장했습니다.",agri,엽채/나물,농산물,N,,21~50_전량수집
