date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-05-25,pm,rising,naver_top200,토마토,토마토,56,51-100,115.0,59.0,up,▲ 59단계,N,N,2026-05-24,pm,115.0,1.0,7,14,33,29,115,49.0,NAVER_WARMING_FAST,88.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 33일 연속 등장,WARMING,high,관찰 강화,"토마토은 관심 형성 구간에 있는 후보입니다. 현재 56위이며, 순위 변화는 ▲ 59단계입니다.",agri,과채류,농산물,N,,Top200_확장후보
2026-05-25,pm,rising,naver_top200,들기름,들기름,90,51-100,167.0,77.0,up,▲ 77단계,N,N,2026-05-24,pm,167.0,1.0,7,13,10,90,200,37.0,NAVER_WARMING_FAST,88.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 10일 연속 등장,WARMING,high,관찰 강화,"들기름은 관심 형성 구간에 있는 후보입니다. 현재 90위이며, 순위 변화는 ▲ 77단계입니다.",ingredient,오일/유지,가공식품,N,,Top200_확장후보
2026-05-25,pm,rising,naver_top200,시오콘부,시오콘부,94,51-100,153.0,59.0,up,▲ 59단계,N,N,2026-05-24,pm,153.0,1.0,7,12,7,76,195,35.0,NAVER_WARMING_FAST,88.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 7일 연속 등장,WARMING,high,관찰 강화,"시오콘부은 관심 형성 구간에 있는 후보입니다. 현재 94위이며, 순위 변화는 ▲ 59단계입니다.",seafood,해조류,가공식품,N,,Top200_확장후보
2026-05-25,pm,rising,naver_top200,참기름,참기름,74,51-100,121.0,47.0,up,▲ 47단계,N,N,2026-05-24,pm,121.0,1.0,7,14,33,59,157,45.0,NAVER_WARMING_FAST,83.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 33일 연속 등장,WARMING,high,관찰 강화,"참기름은 관심 형성 구간에 있는 후보입니다. 현재 74위이며, 순위 변화는 ▲ 47단계입니다.",ingredient,오일/유지,가공식품,N,,Top200_확장후보
2026-05-25,pm,rising,naver_top200,냉동블루베리,냉동블루베리,28,21-50,32.0,4.0,up,▲ 4단계,N,N,2026-05-24,pm,32.0,1.0,7,14,33,28,64,36.0,NAVER_RISING_FAST,81.0,Top20 진입 직전 구간 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 33일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"냉동블루베리은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 28위이며, 최근 7일 중 7일 등장했습니다.",processed,가공식품,가공식품,N,,21~50_전량수집
2026-05-25,pm,rising,naver_top200,산딸기,산딸기,31,21-50,35.0,4.0,up,▲ 4단계,N,N,2026-05-24,pm,35.0,1.0,7,14,23,31,163,36.0,NAVER_RISING_FAST,81.0,Top20 진입 직전 구간 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 23일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"산딸기은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 31위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-05-25,pm,rising,naver_top200,삼겹살,삼겹살,132,101-200,185.0,53.0,up,▲ 53단계,N,N,2026-05-24,pm,185.0,1.0,7,12,8,62,188,56.0,NAVER_WATCH,80.0,초기 관찰 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 8일 연속 등장,WATCH,high,추가 관찰,삼겹살은 초기 관찰 후보입니다. 최근 3일 기준 56단계 상승 흐름이 확인됩니다.,meat,돼지고기,축산물,N,,Top200_확장후보
2026-05-25,pm,rising,naver_top200,복숭아,복숭아,38,21-50,48.0,10.0,up,▲ 10단계,N,N,2026-05-24,pm,48.0,1.0,7,14,23,38,137,17.0,NAVER_RISING,78.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 23일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"복숭아은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 38위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-05-25,pm,rising,naver_top200,양파,양파,61,51-100,87.0,26.0,up,▲ 26단계,N,N,2026-05-24,pm,87.0,1.0,7,13,12,45,197,41.0,NAVER_WARMING_FAST,78.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 12일 연속 등장,WARMING,high,관찰 강화,"양파은 관심 형성 구간에 있는 후보입니다. 현재 61위이며, 순위 변화는 ▲ 26단계입니다.",agri,뿌리채소,농산물,N,,Top200_확장후보
2026-05-25,pm,rising,naver_top200,수향미,수향미,88,51-100,105.0,17.0,up,▲ 17단계,N,N,2026-05-24,pm,105.0,1.0,7,14,25,63,141,53.0,NAVER_WARMING_FAST,77.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 25일 연속 등장,WARMING,high,관찰 강화,"수향미은 관심 형성 구간에 있는 후보입니다. 현재 88위이며, 순위 변화는 ▲ 17단계입니다.",grain,쌀,농산물,N,,Top200_확장후보
