product_name,period,shopping_ratio,shopping_keywords
bnr17유산균,2026-05-18,59.12162,bnr17유산균
bnr17유산균,2026-05-19,74.66216,bnr17유산균
bnr17유산균,2026-05-20,85.13513,bnr17유산균
bnr17유산균,2026-05-21,84.79729,bnr17유산균
bnr17유산균,2026-05-22,37.16216,bnr17유산균
bnr17유산균,2026-05-23,94.59459,bnr17유산균
bnr17유산균,2026-05-24,83.1081,bnr17유산균
bnr17유산균,2026-05-25,95.94594,bnr17유산균
bnr17유산균,2026-05-26,97.63513,bnr17유산균
bnr17유산균,2026-05-27,82.77027,bnr17유산균
bnr17유산균,2026-05-28,65.87837,bnr17유산균
bnr17유산균,2026-05-29,43.58108,bnr17유산균
bnr17유산균,2026-05-30,74.66216,bnr17유산균
bnr17유산균,2026-05-31,69.59459,bnr17유산균
cca주스,2026-05-18,67.78523,cca주스
cca주스,2026-05-19,63.75838,cca주스
cca주스,2026-05-20,59.73154,cca주스
cca주스,2026-05-21,76.51006,cca주스
cca주스,2026-05-22,62.4161,cca주스
cca주스,2026-05-23,59.39597,cca주스
cca주스,2026-05-24,61.74496,cca주스
cca주스,2026-05-25,60.73825,cca주스
cca주스,2026-05-26,73.48993,cca주스
cca주스,2026-05-27,60.40268,cca주스
cca주스,2026-05-28,67.78523,cca주스
cca주스,2026-05-29,69.46308,cca주스
cca주스,2026-05-30,64.09395,cca주스
cca주스,2026-05-31,75.16778,cca주스
la갈비,2026-05-18,85.38961,la갈비
la갈비,2026-05-19,90.58441,la갈비
la갈비,2026-05-20,82.7922,la갈비
la갈비,2026-05-21,100,la갈비
la갈비,2026-05-22,66.88311,la갈비
la갈비,2026-05-23,46.10389,la갈비
la갈비,2026-05-24,46.42857,la갈비
la갈비,2026-05-25,73.70129,la갈비
la갈비,2026-05-26,76.2987,la갈비
la갈비,2026-05-27,76.62337,la갈비
la갈비,2026-05-28,66.88311,la갈비
la갈비,2026-05-29,59.41558,la갈비
la갈비,2026-05-30,62.33766,la갈비
la갈비,2026-05-31,60.38961,la갈비
감자,2026-05-18,66.76737,감자
감자,2026-05-19,95.77039,감자
감자,2026-05-20,70.24169,감자
감자,2026-05-21,54.53172,감자
감자,2026-05-22,61.93353,감자
감자,2026-05-23,60.42296,감자
감자,2026-05-24,60.57401,감자
감자,2026-05-25,68.27794,감자
감자,2026-05-26,73.56495,감자
감자,2026-05-27,65.55891,감자
감자,2026-05-28,65.55891,감자
감자,2026-05-29,71.75226,감자
감자,2026-05-30,52.87009,감자
감자,2026-05-31,69.93957,감자
갑오징어,2026-05-18,62.33766,갑오징어
갑오징어,2026-05-19,60.51948,갑오징어
갑오징어,2026-05-20,72.20779,갑오징어
갑오징어,2026-05-21,77.66233,갑오징어
갑오징어,2026-05-22,67.27272,갑오징어
갑오징어,2026-05-23,35.84415,갑오징어
갑오징어,2026-05-24,49.61038,갑오징어
갑오징어,2026-05-25,48.05194,갑오징어
갑오징어,2026-05-26,63.37662,갑오징어
갑오징어,2026-05-27,68.05194,갑오징어
갑오징어,2026-05-28,74.54545,갑오징어
갑오징어,2026-05-29,74.80519,갑오징어
갑오징어,2026-05-30,38.18181,갑오징어
갑오징어,2026-05-31,62.33766,갑오징어
개복숭아,2026-05-18,27.66666,개복숭아
개복숭아,2026-05-19,36,개복숭아
개복숭아,2026-05-20,24,개복숭아
개복숭아,2026-05-21,31.33333,개복숭아
개복숭아,2026-05-22,20.33333,개복숭아
개복숭아,2026-05-23,28.66666,개복숭아
개복숭아,2026-05-24,31.33333,개복숭아
개복숭아,2026-05-25,40.99999,개복숭아
개복숭아,2026-05-26,39.33333,개복숭아
개복숭아,2026-05-27,51,개복숭아
개복숭아,2026-05-28,54.33333,개복숭아
개복숭아,2026-05-29,46.33333,개복숭아
