product_name,period,search_ratio,search_keywords,shopping_ratio,shopping_keywords
1등급한우,2026-04-26,4.50274,1등급한우,8.33333,1등급한우
1등급한우,2026-04-27,5.67736,1등급한우,5.68181,1등급한우
1등급한우,2026-04-28,4.15035,1등급한우,4.16666,1등급한우
1등급한우,2026-04-29,3.32811,1등급한우,2.46212,1등급한우
1등급한우,2026-04-30,3.99373,1등급한우,2.65151,1등급한우
1등급한우,2026-05-01,2.46671,1등급한우,3.0303,1등급한우
1등급한우,2026-05-02,3.21064,1등급한우,2.8409,1등급한우
1등급한우,2026-05-03,4.22866,1등급한우,2.27272,1등급한우
1등급한우,2026-05-04,4.42443,1등급한우,3.97727,1등급한우
1등급한우,2026-05-05,5.5599,1등급한우,6.0606,1등급한우
1등급한우,2026-05-06,6.69537,1등급한우,6.43939,1등급한우
1등급한우,2026-05-07,6.73453,1등급한우,33.71212,1등급한우
1등급한우,2026-05-08,5.95144,1등급한우,38.44696,1등급한우
1등급한우,2026-05-09,4.30696,1등급한우,38.63636,1등급한우
bnr17유산균,2026-04-26,43.77807,bnr17유산균,74.46808,bnr17유산균
bnr17유산균,2026-04-27,40.36388,bnr17유산균,27.96352,bnr17유산균
bnr17유산균,2026-04-28,43.03683,bnr17유산균,32.82674,bnr17유산균
bnr17유산균,2026-04-29,31.24438,bnr17유산균,31.30699,bnr17유산균
bnr17유산균,2026-04-30,28.93081,bnr17유산균,29.63525,bnr17유산균
bnr17유산균,2026-05-01,57.95148,bnr17유산균,34.19452,bnr17유산균
bnr17유산균,2026-05-02,42.69991,bnr17유산균,25.37993,bnr17유산균
bnr17유산균,2026-05-03,68.12668,bnr17유산균,41.94528,bnr17유산균
bnr17유산균,2026-05-04,20.39532,bnr17유산균,22.03647,bnr17유산균
bnr17유산균,2026-05-05,52.2911,bnr17유산균,39.05775,bnr17유산균
bnr17유산균,2026-05-06,38.67924,bnr17유산균,34.19452,bnr17유산균
bnr17유산균,2026-05-07,46.63072,bnr17유산균,36.01823,bnr17유산균
bnr17유산균,2026-05-08,55.36837,bnr17유산균,31.00303,bnr17유산균
bnr17유산균,2026-05-09,44.22731,bnr17유산균,39.3617,bnr17유산균
la갈비,2026-04-26,56.78217,la갈비,84.54935,la갈비
la갈비,2026-04-27,66.18811,la갈비,77.6824,la갈비
la갈비,2026-04-28,62.82178,la갈비,58.1545,la갈비
la갈비,2026-04-29,59.0594,la갈비,65.23605,la갈비
la갈비,2026-04-30,54.30693,la갈비,32.61802,la갈비
la갈비,2026-05-01,52.0792,la갈비,20.17167,la갈비
la갈비,2026-05-02,50.99009,la갈비,35.40772,la갈비
la갈비,2026-05-03,60.59405,la갈비,38.19742,la갈비
la갈비,2026-05-04,63.0693,la갈비,46.56652,la갈비
la갈비,2026-05-05,67.0297,la갈비,59.65665,la갈비
la갈비,2026-05-06,66.58415,la갈비,68.24034,la갈비
la갈비,2026-05-07,65.89108,la갈비,59.22746,la갈비
la갈비,2026-05-08,59.95049,la갈비,34.76394,la갈비
la갈비,2026-05-09,56.63366,la갈비,34.97854,la갈비
간장게장,2026-04-26,90.46132,간장게장,82.53012,간장게장
간장게장,2026-04-27,77.41935,간장게장,65.96385,간장게장
간장게장,2026-04-28,78.21713,간장게장,71.68674,간장게장
간장게장,2026-04-29,72.94484,간장게장,64.15662,간장게장
간장게장,2026-04-30,68.50502,간장게장,64.75903,간장게장
간장게장,2026-05-01,90.56538,간장게장,45.78313,간장게장
간장게장,2026-05-02,88.38015,간장게장,52.10843,간장게장
간장게장,2026-05-03,100.0,간장게장,64.75903,간장게장
간장게장,2026-05-04,88.96982,간장게장,50.3012,간장게장
간장게장,2026-05-05,94.38085,간장게장,55.72289,간장게장
간장게장,2026-05-06,83.00381,간장게장,87.04819,간장게장
간장게장,2026-05-07,86.88865,간장게장,92.46987,간장게장
간장게장,2026-05-08,89.10856,간장게장,75.6024,간장게장
간장게장,2026-05-09,90.35726,간장게장,50.6024,간장게장
감자,2026-04-26,41.53005,감자,88.12615,감자
감자,2026-04-27,48.47449,감자,49.81447,감자
감자,2026-04-28,48.70218,감자,54.45269,감자
감자,2026-04-29,42.0765,감자,43.2282,감자
감자,2026-04-30,36.20218,감자,34.8794,감자
감자,2026-05-01,31.8989,감자,33.76623,감자
감자,2026-05-02,31.23861,감자,36.82745,감자
감자,2026-05-03,36.79417,감자,38.03339,감자
감자,2026-05-04,37.31785,감자,42.30055,감자
감자,2026-05-05,41.48451,감자,45.36178,감자
감자,2026-05-06,42.5091,감자,45.08348,감자
감자,2026-05-07,41.50728,감자,47.58812,감자
감자,2026-05-08,36.4071,감자,38.49721,감자
감자,2026-05-09,32.12659,감자,39.0538,감자
갑오징어,2026-04-26,67.46736,갑오징어,50.64102,갑오징어
갑오징어,2026-04-27,100.0,갑오징어,49.19871,갑오징어
갑오징어,2026-04-28,94.98694,갑오징어,43.10897,갑오징어
갑오징어,2026-04-29,79.37336,갑오징어,33.01282,갑오징어
갑오징어,2026-04-30,73.5248,갑오징어,30.60897,갑오징어
갑오징어,2026-05-01,85.37859,갑오징어,29.00641,갑오징어
갑오징어,2026-05-02,84.17754,갑오징어,27.88461,갑오징어
갑오징어,2026-05-03,83.81201,갑오징어,36.3782,갑오징어
갑오징어,2026-05-04,76.86684,갑오징어,33.01282,갑오징어
갑오징어,2026-05-05,75.66579,갑오징어,34.61538,갑오징어
갑오징어,2026-05-06,95.35248,갑오징어,40.86538,갑오징어
갑오징어,2026-05-07,88.40731,갑오징어,37.17948,갑오징어
갑오징어,2026-05-08,80.05221,갑오징어,39.26282,갑오징어
갑오징어,2026-05-09,86.57963,갑오징어,30.28846,갑오징어
견과류,2026-04-26,46.72732,견과류,93.59756,견과류
