date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-05-13,pm,rising,naver_top200,시오콘부,시오콘부,89,51-100,172.0,83.0,up,▲ 83단계,N,N,2026-05-12,pm,172.0,1.0,7,14,21,39,189,100.0,NAVER_WARMING_FAST,92.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 21일 연속 등장,WARMING,high,관찰 강화,"시오콘부은 관심 형성 구간에 있는 후보입니다. 현재 89위이며, 순위 변화는 ▲ 83단계입니다.",seafood,해조류,수산물,N,,수산_가공식품
2026-05-13,pm,rising,naver_top200,떡,떡,61,51-100,133.0,72.0,up,▲ 72단계,N,N,2026-05-12,pm,133.0,1.0,6,12,3,61,170,69.0,NAVER_WARMING_FAST,88.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 3일 연속 등장,WARMING,high,관찰 강화,"떡은 관심 형성 구간에 있는 후보입니다. 현재 61위이며, 순위 변화는 ▲ 72단계입니다.",dessert,떡,가공식품,N,,디저트/떡
2026-05-13,pm,rising,naver_top200,들기름,들기름,90,51-100,131.0,41.0,up,▲ 41단계,N,N,2026-05-12,pm,131.0,1.0,6,12,5,90,187,62.0,NAVER_WARMING_FAST,87.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 5일 연속 등장,WARMING,high,관찰 강화,"들기름은 관심 형성 구간에 있는 후보입니다. 현재 90위이며, 순위 변화는 ▲ 41단계입니다.",ingredient,오일/유지,가공식품,N,,들깨_원재료_가공식품
2026-05-13,pm,rising,naver_top200,냉면,냉면,69,51-100,154.0,85.0,up,▲ 85단계,N,N,2026-05-12,pm,154.0,1.0,5,9,3,69,184,100.0,NAVER_WARMING_FAST,85.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 5일 등장 · 3일 연속 등장,WARMING,high,관찰 강화,"냉면은 관심 형성 구간에 있는 후보입니다. 현재 69위이며, 순위 변화는 ▲ 85단계입니다.",processed,간편식/반찬,가공식품,N,,반찬_가공식품
2026-05-13,pm,rising,naver_top200,초당옥수수,초당옥수수,42,21-50,56.0,14.0,up,▲ 14단계,N,N,2026-05-12,pm,56.0,1.0,5,7,3,42,185,65.0,NAVER_RISING_FAST,83.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 5일 등장 · 3일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"초당옥수수은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 42위이며, 최근 7일 중 5일 등장했습니다.",agri,곡물성 채소,농산물,N,,21~50_전량수집
2026-05-13,pm,rising,naver_top200,버터,버터,63,51-100,86.0,23.0,up,▲ 23단계,N,N,2026-05-12,pm,86.0,1.0,7,14,21,63,150,36.0,NAVER_WARMING_FAST,78.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 21일 연속 등장,WARMING,high,관찰 강화,"버터은 관심 형성 구간에 있는 후보입니다. 현재 63위이며, 순위 변화는 ▲ 23단계입니다.",ingredient,유제품원료,가공식품,N,,유제품
2026-05-13,pm,rising,naver_top200,견과류,견과류,62,51-100,83.0,21.0,up,▲ 21단계,N,N,2026-05-12,pm,83.0,1.0,7,14,21,56,165,21.0,NAVER_WARMING_FAST,74.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 21일 연속 등장,WARMING,high,관찰 강화,"견과류은 관심 형성 구간에 있는 후보입니다. 현재 62위이며, 순위 변화는 ▲ 21단계입니다.",agri,견과류,가공식품,N,,농산_가공식품
2026-05-13,pm,rising,naver_top200,진미채,진미채,47,21-50,52.0,5.0,up,▲ 5단계,N,N,2026-05-12,pm,52.0,1.0,7,14,21,47,152,14.0,NAVER_RISING,73.0,Top20 진입 직전 구간 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 21일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"진미채은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 47위이며, 최근 7일 중 7일 등장했습니다.",seafood,건어물,가공식품,N,,수산_가공식품
2026-05-13,pm,rising,naver_top200,냉동블루베리,냉동블루베리,39,21-50,39.0,0.0,flat,변동없음,N,N,2026-05-12,pm,39.0,1.0,7,14,21,39,95,29.0,NAVER_RISING_FAST,72.0,Top20 진입 직전 구간 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 21일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"냉동블루베리은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 39위이며, 최근 7일 중 7일 등장했습니다.",processed,가공식품,가공식품,N,,블루베리_냉동과일
2026-05-13,pm,rising,naver_top200,삼겹살,삼겹살,110,101-200,161.0,51.0,up,▲ 51단계,N,N,2026-05-12,pm,161.0,1.0,6,11,4,80,191,47.0,NAVER_WATCH,72.0,초기 관찰 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 4일 연속 등장,WATCH,high,추가 관찰,삼겹살은 초기 관찰 후보입니다. 최근 3일 기준 47단계 상승 흐름이 확인됩니다.,meat,돼지고기,축산물,N,,Top200_확장후보
