product_name,auction_date,variety_name,unit_name,weighted_avg_auction_price,high_price,low_price,total_trade_qty,row_count,valid_row_count,outlier_count,market_count,raw_high_price,raw_low_price
감자,2026-05-12,감자,kg,41214.1,60000.0,10000.0,212138.0,312,300,12,6,66000.0,5000.0
감자,2026-05-12,햇감자,kg,40075.4,60000.0,8000.0,110860.0,96,93,3,1,61000.0,5000.0
감자,2026-05-12,감자(일반),kg,43130.9,57000.0,10000.0,28190.0,59,57,2,4,57000.0,5100.0
고구마,2026-05-12,고구마,kg,23705.3,36000.0,10000.0,23480.0,104,100,4,3,40000.0,8000.0
고구마,2026-05-12,꿀고구마,kg,24528.7,33000.0,14000.0,3310.0,21,20,1,1,33000.0,10000.0
냉동블루베리,2026-05-12,블루베리,kg,33471.4,58000.0,17000.0,20848.3,1441,1380,61,27,395500.0,2400.0
냉동블루베리,2026-05-12,블루베리(일반),kg,3203.1,4300.0,2200.0,1481.4,180,129,51,1,40000.0,2200.0
냉동블루베리,2026-05-12,블루베리(국산),kg,34087.7,46000.0,21000.0,1189.0,85,81,4,4,47000.0,4700.0
냉동블루베리,2026-05-12,국산블루베리,kg,30314.3,41200.0,15000.0,531.0,29,27,2,1,41400.0,14000.0
냉동블루베리,2026-05-12,포도(블루베리),kg,33841.3,39000.0,31000.0,378.0,28,26,2,1,40000.0,30000.0
냉동블루베리,2026-05-12,블루베리(수입),kg,68880.0,88400.0,40560.0,39.0,4,4,0,1,88400.0,40560.0
단호박,2026-05-12,단호박(수입),kg,15549.5,17000.0,12500.0,6830.0,58,57,1,7,17000.0,10000.0
단호박,2026-05-12,단호박(밤호박),kg,10058.3,13000.0,10000.0,1236.0,6,6,0,1,13000.0,10000.0
단호박,2026-05-12,단호박,kg,19514.3,24000.0,4110.0,199.0,8,8,0,5,24000.0,4110.0
단호박,2026-05-12,미니단호박,kg,11918.2,13000.0,9500.0,165.0,6,6,0,1,13000.0,9500.0
단호박,2026-05-12,밤호박(단호박),kg,16286.1,18600.0,14800.0,144.0,5,5,0,1,18600.0,14800.0
단호박,2026-05-12,호박(단호박),kg,18900.0,19950.0,17850.0,48.0,2,2,0,1,19950.0,17850.0
당근,2026-05-12,당근,kg,23347.5,33000.0,7000.0,166210.0,166,158,8,10,33500.0,3000.0
당근,2026-05-12,당근(일반),kg,21929.4,32500.0,5800.0,73260.0,104,99,5,7,33000.0,1190.0
당근,2026-05-12,흙당근,kg,19385.5,28000.0,15000.0,12400.0,19,18,1,1,30000.0,15000.0
당근,2026-05-12,당근(당근),kg,22441.2,26000.0,15000.0,9360.0,14,13,1,1,26000.0,10000.0
당근,2026-05-12,당근(흙당근),kg,31767.6,35000.0,25200.0,7400.0,10,8,2,1,37000.0,21000.0
마늘쫑,2026-05-12,마늘쫑,kg,13807.7,32000.0,2000.0,62231.0,661,539,122,30,66006100.0,131.0
마늘쫑,2026-05-12,마늘쫑(국내),kg,15354.9,23000.0,4100.0,1595.0,11,9,2,2,23100.0,3800.0
마늘쫑,2026-05-12,마늘(마늘쫑),kg,17302.8,17500.0,17000.0,1090.0,6,4,2,1,17500.0,850.0
마늘쫑,2026-05-12,마늘쫑(기타),kg,20000.0,20000.0,20000.0,360.0,6,6,0,2,20000.0,20000.0
망고,2026-05-12,망고(일반),kg,35092.9,41000.0,27000.0,4250.0,88,88,0,1,41000.0,27000.0
망고,2026-05-12,망고(수입),kg,36271.8,44000.0,27100.0,2980.0,101,99,2,10,45000.0,27000.0
망고,2026-05-12,망고,kg,66840.1,150000.0,31300.0,1212.0,70,68,2,4,160000.0,31000.0
망고,2026-05-12,망고(국산),kg,120913.2,170000.0,60000.0,219.0,23,23,0,1,170000.0,60000.0
망고,2026-05-12,망고(애플),kg,49037.8,50400.0,46200.0,37.0,2,2,0,1,50400.0,46200.0
방울토마토,2026-05-12,방울토마토,kg,12087.1,32000.0,3200.0,32375.0,356,347,9,11,38000.0,2000.0
방울토마토,2026-05-12,대추흑색,kg,10005.3,10600.0,6200.0,1138.0,7,7,0,1,10600.0,6200.0
방울토마토,2026-05-12,대추토마토,kg,20092.9,22500.0,17500.0,1050.0,15,13,2,1,23000.0,17000.0
복숭아,2026-05-12,복숭아,kg,48000.0,48000.0,48000.0,2.5,1,1,0,1,48000.0,48000.0
블루베리,2026-05-12,블루베리,kg,33471.4,58000.0,17000.0,20848.3,1441,1380,61,27,395500.0,2400.0
블루베리,2026-05-12,블루베리(일반),kg,3203.1,4300.0,2200.0,1481.4,180,129,51,1,40000.0,2200.0
블루베리,2026-05-12,블루베리(국산),kg,34087.7,46000.0,21000.0,1189.0,85,81,4,4,47000.0,4700.0
블루베리,2026-05-12,국산블루베리,kg,30314.3,41200.0,15000.0,531.0,29,27,2,1,41400.0,14000.0
블루베리,2026-05-12,포도(블루베리),kg,33841.3,39000.0,31000.0,378.0,28,26,2,1,40000.0,30000.0
블루베리,2026-05-12,블루베리(수입),kg,68880.0,88400.0,40560.0,39.0,4,4,0,1,88400.0,40560.0
사과,2026-05-12,사과,kg,19561.8,32500.0,12000.0,1520.0,21,20,1,1,32600.0,12000.0
산딸기,2026-05-12,산딸기,kg,33699.5,62000.0,10000.0,1936.8,145,137,8,10,77000.0,5000.0
산딸기,2026-05-12,흑산딸기,kg,16491.4,19800.0,7500.0,186.0,15,14,1,2,19800.0,7000.0
산딸기,2026-05-12,산딸기(딸기),kg,16000.0,16000.0,16000.0,4.0,1,1,0,1,16000.0,16000.0
수박,2026-05-12,수박,kg,16926.5,42000.0,6000.0,68820.5,201,196,5,7,49000.0,3000.0
수박,2026-05-12,수박(BOX),kg,29558.1,47000.0,10000.0,48907.0,141,140,1,1,47000.0,6000.0
수박,2026-05-12,수박(BOX꼭지절단),kg,31981.8,48000.0,12000.0,44990.0,102,99,3,1,50000.0,10000.0
수박,2026-05-12,수박(일반),kg,12137.6,20000.0,4500.0,30783.0,70,69,1,2,24000.0,4500.0
수박,2026-05-12,수박(박스),kg,19575.3,33000.0,7000.0,26822.0,85,84,1,1,33000.0,6000.0
수박,2026-05-12,수박(일반꼭지절단),kg,18770.0,30000.0,7000.0,23275.0,57,56,1,1,30000.0,5500.0
