product_name,price_type,itemcategorycode,itemcode,kindcode,productrankcode,item_name,kind_name,rank_name,unit_name,itemname,kindname,countyname,marketname,yyyy,regday,price,full_regday,regday_dt,price_num,row_order
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,,,평균,,2026,04/28,436,2026-04-28,2026-04-28,436.0,3584
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,,,평년,,2026,04/28,561,2026-04-28,2026-04-28,561.0,3592
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),부산,H-유통,2026,04/28,-,2026-04-28,2026-04-28,,3600
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),대구,칠성,2026,04/28,450,2026-04-28,2026-04-28,450.0,3608
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),인천,현대,2026,04/28,530,2026-04-28,2026-04-28,530.0,3616
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),울산,신정,2026,04/28,460,2026-04-28,2026-04-28,460.0,3624
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),수원,지동,2026,04/28,400,2026-04-28,2026-04-28,400.0,3632
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),춘천,중앙,2026,04/28,370,2026-04-28,2026-04-28,370.0,3640
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),청주,육거리,2026,04/28,400,2026-04-28,2026-04-28,400.0,3648
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),전주,남부,2026,04/28,400,2026-04-28,2026-04-28,400.0,3656
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),순천,역전,2026,04/28,410,2026-04-28,2026-04-28,410.0,3664
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),포항,죽도,2026,04/28,430,2026-04-28,2026-04-28,430.0,3672
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),창원,상남,2026,04/28,450,2026-04-28,2026-04-28,450.0,3680
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),제주,동문,2026,04/28,500,2026-04-28,2026-04-28,500.0,3688
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,,,평균,,2026,04/29,440,2026-04-29,2026-04-29,440.0,3585
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,,,평년,,2026,04/29,566,2026-04-29,2026-04-29,566.0,3593
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),부산,H-유통,2026,04/29,-,2026-04-29,2026-04-29,,3601
