product_name,period,shopping_ratio,shopping_keywords
bnr17유산균,2026-04-30,34.27065,bnr17유산균
bnr17유산균,2026-05-01,39.54305,bnr17유산균
bnr17유산균,2026-05-02,29.34973,bnr17유산균
bnr17유산균,2026-05-03,48.50615,bnr17유산균
bnr17유산균,2026-05-04,25.4833,bnr17유산균
bnr17유산균,2026-05-05,45.16695,bnr17유산균
bnr17유산균,2026-05-06,39.54305,bnr17유산균
bnr17유산균,2026-05-07,41.65202,bnr17유산균
bnr17유산균,2026-05-08,35.85237,bnr17유산균
bnr17유산균,2026-05-09,45.51845,bnr17유산균
bnr17유산균,2026-05-10,63.26889,bnr17유산균
bnr17유산균,2026-05-11,43.05799,bnr17유산균
bnr17유산균,2026-05-12,44.28822,bnr17유산균
bnr17유산균,2026-05-13,44.81546,bnr17유산균
cca주스,2026-04-30,50.7772,cca주스
cca주스,2026-05-01,54.14507,cca주스
cca주스,2026-05-02,56.47668,cca주스
cca주스,2026-05-03,59.84455,cca주스
cca주스,2026-05-04,45.07772,cca주스
cca주스,2026-05-05,47.92746,cca주스
cca주스,2026-05-06,52.84974,cca주스
cca주스,2026-05-07,50,cca주스
cca주스,2026-05-08,54.66321,cca주스
cca주스,2026-05-09,36.26943,cca주스
cca주스,2026-05-10,53.36787,cca주스
cca주스,2026-05-11,42.22797,cca주스
cca주스,2026-05-12,49.74093,cca주스
cca주스,2026-05-13,72.27979,cca주스
g7블랙커피,2026-04-30,53.53159,g7블랙커피
g7블랙커피,2026-05-01,57.62081,g7블랙커피
g7블랙커피,2026-05-02,54.27509,g7블랙커피
g7블랙커피,2026-05-03,48.69888,g7블랙커피
g7블랙커피,2026-05-04,43.12267,g7블랙커피
g7블랙커피,2026-05-05,42.75092,g7블랙커피
g7블랙커피,2026-05-06,47.21189,g7블랙커피
g7블랙커피,2026-05-07,67.65799,g7블랙커피
g7블랙커피,2026-05-08,62.45353,g7블랙커피
g7블랙커피,2026-05-09,55.01858,g7블랙커피
g7블랙커피,2026-05-10,44.60966,g7블랙커피
g7블랙커피,2026-05-11,62.82527,g7블랙커피
g7블랙커피,2026-05-12,52.41635,g7블랙커피
g7블랙커피,2026-05-13,78.43866,g7블랙커피
la갈비,2026-04-30,47.79874,la갈비
la갈비,2026-05-01,29.55974,la갈비
la갈비,2026-05-02,51.88679,la갈비
la갈비,2026-05-03,55.97484,la갈비
la갈비,2026-05-04,68.23899,la갈비
la갈비,2026-05-05,87.42138,la갈비
la갈비,2026-05-06,100,la갈비
la갈비,2026-05-07,86.79245,la갈비
la갈비,2026-05-08,50.94339,la갈비
la갈비,2026-05-09,51.25786,la갈비
la갈비,2026-05-10,72.32704,la갈비
la갈비,2026-05-11,94.02515,la갈비
la갈비,2026-05-12,93.71069,la갈비
la갈비,2026-05-13,61.00628,la갈비
nmn영양제,2026-04-30,41.27516,nmn영양제
nmn영양제,2026-05-01,26.17449,nmn영양제
nmn영양제,2026-05-02,63.08724,nmn영양제
nmn영양제,2026-05-03,41.27516,nmn영양제
nmn영양제,2026-05-04,31.20805,nmn영양제
nmn영양제,2026-05-05,25.83892,nmn영양제
nmn영양제,2026-05-06,25.16778,nmn영양제
nmn영양제,2026-05-07,50.67114,nmn영양제
nmn영양제,2026-05-08,31.54362,nmn영양제
nmn영양제,2026-05-09,19.12751,nmn영양제
nmn영양제,2026-05-10,54.36241,nmn영양제
nmn영양제,2026-05-11,57.71812,nmn영양제
nmn영양제,2026-05-12,56.04026,nmn영양제
nmn영양제,2026-05-13,70.46979,nmn영양제
감자,2026-04-30,72.1689,감자
감자,2026-05-01,69.86564,감자
감자,2026-05-02,76.19961,감자
감자,2026-05-03,78.69481,감자
감자,2026-05-04,87.52399,감자
감자,2026-05-05,93.85796,감자
감자,2026-05-06,93.28214,감자
감자,2026-05-07,98.46449,감자
감자,2026-05-08,79.65451,감자
감자,2026-05-09,80.80614,감자
감자,2026-05-10,79.07869,감자
감자,2026-05-11,96.92898,감자
감자,2026-05-12,100,감자
감자,2026-05-13,83.68522,감자
갑오징어,2026-04-30,33.56766,갑오징어
갑오징어,2026-05-01,31.81019,갑오징어
갑오징어,2026-05-02,30.57996,갑오징어
갑오징어,2026-05-03,39.89455,갑오징어
갑오징어,2026-05-04,36.20386,갑오징어
갑오징어,2026-05-05,37.96133,갑오징어
갑오징어,2026-05-06,44.81546,갑오징어
갑오징어,2026-05-07,40.77328,갑오징어
갑오징어,2026-05-08,43.05799,갑오징어
갑오징어,2026-05-09,33.21616,갑오징어
갑오징어,2026-05-10,38.48857,갑오징어
갑오징어,2026-05-11,47.62741,갑오징어
갑오징어,2026-05-12,43.93673,갑오징어
갑오징어,2026-05-13,43.93673,갑오징어
강황가루,2026-04-30,48.50498,강황가루
강황가루,2026-05-01,48.50498,강황가루
강황가루,2026-05-02,45.84717,강황가루
강황가루,2026-05-03,59.13621,강황가루
강황가루,2026-05-04,33.22259,강황가루
강황가루,2026-05-05,50.16611,강황가루
강황가루,2026-05-06,60.13289,강황가루
강황가루,2026-05-07,49.16943,강황가루
강황가루,2026-05-08,45.18272,강황가루
강황가루,2026-05-09,49.83388,강황가루
강황가루,2026-05-10,52.82392,강황가루
강황가루,2026-05-11,58.80398,강황가루
강황가루,2026-05-12,47.17607,강황가루
강황가루,2026-05-13,72.42524,강황가루
검은콩두유,2026-04-30,48.74213,검은콩두유
검은콩두유,2026-05-01,49.0566,검은콩두유
검은콩두유,2026-05-02,44.96855,검은콩두유
검은콩두유,2026-05-03,62.26415,검은콩두유
검은콩두유,2026-05-04,56.2893,검은콩두유
검은콩두유,2026-05-05,54.40251,검은콩두유
검은콩두유,2026-05-06,62.57861,검은콩두유
검은콩두유,2026-05-07,62.89308,검은콩두유
검은콩두유,2026-05-08,62.57861,검은콩두유
검은콩두유,2026-05-09,46.54088,검은콩두유
검은콩두유,2026-05-10,68.23899,검은콩두유
검은콩두유,2026-05-11,65.4088,검은콩두유
검은콩두유,2026-05-12,62.57861,검은콩두유
검은콩두유,2026-05-13,61.00628,검은콩두유
견과류,2026-04-30,78.22349,견과류
견과류,2026-05-01,58.45272,견과류
견과류,2026-05-02,54.15472,견과류
견과류,2026-05-03,87.39255,견과류
견과류,2026-05-04,56.73352,견과류
견과류,2026-05-05,71.63323,견과류
견과류,2026-05-06,71.91977,견과류
견과류,2026-05-07,78.51002,견과류
견과류,2026-05-08,53.58166,견과류
견과류,2026-05-09,69.6275,견과류
견과류,2026-05-10,71.91977,견과류
견과류,2026-05-11,82.23495,견과류
견과류,2026-05-12,80.51575,견과류
견과류,2026-05-13,84.81375,견과류
계란,2026-04-30,37.86407,계란
계란,2026-05-01,25.78209,계란
계란,2026-05-02,27.29234,계란
계란,2026-05-03,40.23732,계란
계란,2026-05-04,51.02481,계란
계란,2026-05-05,39.4822,계란
계란,2026-05-06,50.05393,계란
계란,2026-05-07,50.16181,계란
계란,2026-05-08,37.64832,계란
계란,2026-05-09,28.26321,계란
계란,2026-05-10,41.10032,계란
계란,2026-05-11,60.19417,계란
계란,2026-05-12,60.08629,계란
계란,2026-05-13,59.00755,계란
고구마,2026-04-30,54.70588,고구마
고구마,2026-05-01,50,고구마
고구마,2026-05-02,40.39215,고구마
고구마,2026-05-03,59.60784,고구마
고구마,2026-05-04,62.15686,고구마
고구마,2026-05-05,52.15686,고구마
고구마,2026-05-06,57.84313,고구마
고구마,2026-05-07,65.49019,고구마
고구마,2026-05-08,43.52941,고구마
고구마,2026-05-09,40.19607,고구마
고구마,2026-05-10,49.41176,고구마
고구마,2026-05-11,74.11764,고구마
고구마,2026-05-12,58.62745,고구마
고구마,2026-05-13,59.21568,고구마
고려은단비타민c1000,2026-04-30,58.72483,고려은단비타민c1000
고려은단비타민c1000,2026-05-01,73.8255,고려은단비타민c1000
고려은단비타민c1000,2026-05-02,70.46979,고려은단비타민c1000
고려은단비타민c1000,2026-05-03,62.08053,고려은단비타민c1000
