date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-05-22,pm,rising,naver_top200,마른오징어,마른오징어,100,51-100,161.0,61.0,up,▲ 61단계,N,N,2026-05-21,pm,161.0,1.0,7,13,8,71,161,38.0,NAVER_WARMING_FAST,88.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 8일 연속 등장,WARMING,high,관찰 강화,"마른오징어은 관심 형성 구간에 있는 후보입니다. 현재 100위이며, 순위 변화는 ▲ 61단계입니다.",seafood,건어물,가공식품,N,,Top200_확장후보
2026-05-22,pm,rising,naver_top200,냉동블루베리,냉동블루베리,35,21-50,63.0,28.0,up,▲ 28단계,N,N,2026-05-21,pm,63.0,1.0,7,14,30,33,68,11.0,NAVER_RISING_FAST,83.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 30일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"냉동블루베리은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 35위이며, 최근 7일 중 7일 등장했습니다.",processed,가공식품,가공식품,N,,21~50_전량수집
2026-05-22,pm,rising,naver_top200,김치,김치,47,21-50,84.0,37.0,up,▲ 37단계,N,N,2026-05-21,pm,84.0,1.0,7,14,30,32,167,-15.0,NAVER_RISING_FAST,79.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 7일 중 7일 등장 · 30일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"김치은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 47위이며, 최근 7일 중 7일 등장했습니다.",processed,김치/절임,가공식품,N,,21~50_전량수집
2026-05-22,pm,rising,naver_top200,삼겹살,삼겹살,62,51-100,90.0,28.0,up,▲ 28단계,N,N,2026-05-21,pm,90.0,1.0,5,11,5,62,166,69.0,NAVER_WARMING_FAST,79.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 5일 등장 · 5일 연속 등장,WARMING,high,관찰 강화,"삼겹살은 관심 형성 구간에 있는 후보입니다. 현재 62위이며, 순위 변화는 ▲ 28단계입니다.",meat,돼지고기,축산물,N,,Top200_확장후보
2026-05-22,pm,rising,naver_top200,완두콩,완두콩,36,21-50,64.0,28.0,up,▲ 28단계,N,N,2026-05-21,pm,64.0,1.0,7,13,12,34,103,9.0,NAVER_RISING_FAST,77.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 7일 중 7일 등장 · 12일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"완두콩은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 36위이며, 최근 7일 중 7일 등장했습니다.",grain,콩/잡곡,농산물,N,,21~50_전량수집
2026-05-22,pm,rising,naver_top200,신비복숭아,신비복숭아,114,101-200,195.0,81.0,up,▲ 81단계,N,N,2026-05-21,pm,195.0,1.0,5,7,5,114,195,64.0,NAVER_WATCH,77.0,초기 관찰 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 5일 등장 · 5일 연속 등장,WATCH,high,추가 관찰,신비복숭아은 초기 관찰 후보입니다. 최근 3일 기준 64단계 상승 흐름이 확인됩니다.,agri,과일,농산물,N,,Top200_확장후보
2026-05-22,pm,rising,naver_top200,구운계란,구운계란,26,21-50,31.0,5.0,up,▲ 5단계,N,N,2026-05-21,pm,31.0,1.0,7,13,13,25,53,11.0,NAVER_RISING,73.0,Top20 진입 직전 구간 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 13일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"구운계란은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 26위이며, 최근 7일 중 7일 등장했습니다.",processed,축산가공,가공식품,N,,21~50_전량수집
2026-05-22,pm,rising,naver_top200,산딸기,산딸기,56,51-100,68.0,12.0,up,▲ 12단계,N,N,2026-05-21,pm,68.0,1.0,7,14,20,51,163,45.0,NAVER_WARMING_FAST,73.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 20일 연속 등장,WARMING,high,관찰 강화,"산딸기은 관심 형성 구간에 있는 후보입니다. 현재 56위이며, 순위 변화는 ▲ 12단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-05-22,pm,rising,naver_top200,멜론,멜론,73,51-100,146.0,73.0,up,▲ 73단계,N,N,2026-05-21,pm,146.0,1.0,2,2,2,73,146,73.0,NAVER_WARMING_FAST,73.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름,WARMING,medium,관찰 강화,"멜론은 관심 형성 구간에 있는 후보입니다. 현재 73위이며, 순위 변화는 ▲ 73단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-05-22,pm,rising,naver_top200,그릭요거트,그릭요거트,34,21-50,47.0,13.0,up,▲ 13단계,N,N,2026-05-21,pm,47.0,1.0,7,14,30,22,47,-9.0,NAVER_RISING,70.2,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 7일 중 7일 등장 · 30일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"그릭요거트은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 34위이며, 최근 7일 중 7일 등장했습니다.",dessert,간식/디저트,가공식품,N,,21~50_전량수집
