product_name,reason
흑염소진액,KAMIS 코드표 매칭 없음
멸치,KAMIS 코드표 매칭 없음
청국장,KAMIS 코드표 매칭 없음
올레샷,KAMIS 코드표 매칭 없음
하스카프베리,KAMIS 코드표 매칭 없음
국내산순살참돔,KAMIS 코드표 매칭 없음
돼지갈비,KAMIS 코드표 매칭 없음
센트롬,KAMIS 코드표 매칭 없음
올리브유,KAMIS 코드표 매칭 없음
육포,KAMIS 코드표 매칭 없음
자두,KAMIS 코드표 매칭 없음
쏘팔메토,KAMIS 코드표 매칭 없음
새조개,KAMIS 코드표 매칭 없음
신비복숭아,KAMIS 코드표 매칭 없음
쑥개떡,KAMIS 코드표 매칭 없음
종합비타민,KAMIS 코드표 매칭 없음
삼다수500ml,KAMIS 코드표 매칭 없음
아몬드브리즈,KAMIS 코드표 매칭 없음
캔커피,KAMIS 코드표 매칭 없음
반찬,KAMIS 코드표 매칭 없음
프리바이오틱스,KAMIS 코드표 매칭 없음
단백질바,KAMIS 코드표 매칭 없음
덴마크유산균,KAMIS 코드표 매칭 없음
창억호박인절미,KAMIS 코드표 매칭 없음
테아닌,KAMIS 코드표 매칭 없음
la갈비,KAMIS 코드표 매칭 없음
검은콩두유,KAMIS 코드표 매칭 없음
기한,KAMIS 코드표 매칭 없음
오란다,KAMIS 코드표 매칭 없음
네스프레소캡슐,KAMIS 코드표 매칭 없음
답례품,KAMIS 코드표 매칭 없음
소곱창,KAMIS 코드표 매칭 없음
키위,KAMIS 코드표 매칭 없음
다크초콜릿,KAMIS 코드표 매칭 없음
