product_name,reason
레몬즙,no_goods_code_match
찹쌀누룽지과자,excluded_or_not_target
비타민c,excluded_or_not_target
카무트효소,excluded_or_not_target
명이나물,no_goods_code_match
뉴케어구수한맛,excluded_or_not_target
프로폴리스,excluded_or_not_target
임박,excluded_or_not_target
유산균,excluded_or_not_target
그릭요거트,no_goods_code_match
수향미10kg,no_goods_code_match
하루견과,excluded_or_not_target
두유,excluded_or_not_target
정관정,excluded_or_not_target
맥심모카골드,excluded_or_not_target
스승의날선물,excluded_or_not_target
샤오커오라사탕,excluded_or_not_target
콘드로이친1200,excluded_or_not_target
탄산수,excluded_or_not_target
구운계란,no_goods_code_match
구강유산균,excluded_or_not_target
정관장에브리타임,excluded_or_not_target
파라다이스그레인,excluded_or_not_target
버터떡,no_goods_code_match
쑥떡,no_goods_code_match
멜라토닌,excluded_or_not_target
카네이션쿠키,excluded_or_not_target
코엔자임q10,excluded_or_not_target
포스파티딜세린,excluded_or_not_target
농심가락짜장,excluded_or_not_target
뉴케어당플랜,excluded_or_not_target
당뇨쌀,no_goods_code_match
코큐텐,excluded_or_not_target
루테인지아잔틴,excluded_or_not_target
버터,no_goods_code_match
삼다수,excluded_or_not_target
비에날17유산균,excluded_or_not_target
삼다수2l,excluded_or_not_target
땅콩버터,no_goods_code_match
양배추즙,no_goods_code_match
비타민d,excluded_or_not_target
이클립스,excluded_or_not_target
비트즙,no_goods_code_match
농심가락짜장소스,excluded_or_not_target
레드와인비니거,excluded_or_not_target
시오콘부,no_goods_code_match
비파열매,no_goods_code_match
bnr17유산균,excluded_or_not_target
진미채,no_goods_code_match
햇반,excluded_or_not_target
봄나물종류,no_goods_code_match
커큐민,excluded_or_not_target
레모너리,excluded_or_not_target
고려은단비타민c1000,excluded_or_not_target
궁채,no_goods_code_match
수향미,no_goods_code_match
락토핏유산균,excluded_or_not_target
보이차,no_goods_code_match
단백질음료,excluded_or_not_target
광동경옥고,excluded_or_not_target
성주참외,no_goods_code_match
cca주스,excluded_or_not_target
고춧가루,no_goods_code_match
베르베린,excluded_or_not_target
견과류,no_goods_code_match
오트밀,no_goods_code_match
하스카프베리,excluded_or_not_target
리포좀비타민c,excluded_or_not_target
컬리케일,excluded_or_not_target
낫또,no_goods_code_match
밀크씨슬,excluded_or_not_target
아르기닌,excluded_or_not_target
빅토리아탄산수,excluded_or_not_target
쥐포,no_goods_code_match
푸룬주스,excluded_or_not_target
화과자,no_goods_code_match
라면,excluded_or_not_target
쏘팔메토,excluded_or_not_target
공진단,excluded_or_not_target
맥심화이트골드,excluded_or_not_target
조선호텔김치,excluded_or_not_target
마그네슘영양제,excluded_or_not_target
블랙커민,excluded_or_not_target
오쏘몰이뮨,excluded_or_not_target
복분자분말,no_goods_code_match
황성주생식,excluded_or_not_target
다크초콜릿,no_goods_code_match
알티지오메가3,excluded_or_not_target
올리브유,no_goods_code_match
폴리코사놀,excluded_or_not_target
커피믹스,excluded_or_not_target
킹크랩,no_goods_code_match
mbp,excluded_or_not_target
두쫀쿠,no_goods_code_match
김치,no_goods_code_match
생수500,excluded_or_not_target
정관장홍삼정240g,excluded_or_not_target
뼈엔엠비피mbp,excluded_or_not_target
명가삼대떡집,excluded_or_not_target
네스프레소호환캡슐,excluded_or_not_target
단백질쉐이크,excluded_or_not_target
생수2l,excluded_or_not_target
질유산균,excluded_or_not_target
올레샷,excluded_or_not_target
퐁신당,excluded_or_not_target
센트롬,excluded_or_not_target
포카리스웨트,excluded_or_not_target
멍게,no_goods_code_match
초당옥수수,no_goods_code_match
한우선물세트,excluded_or_not_target
홍삼정,excluded_or_not_target
전투식량,excluded_or_not_target
마카다미아,no_goods_code_match
삼다수500ml,excluded_or_not_target
신라면,excluded_or_not_target
맥문동,excluded_or_not_target
닭다리살,no_goods_code_match
네스프레소캡슐,excluded_or_not_target
누룽지팝,excluded_or_not_target
두리안,no_goods_code_match
차전자피,no_goods_code_match
덴마크유산균,no_goods_code_match
곱창김,no_goods_code_match
홍게,no_goods_code_match
경옥고,excluded_or_not_target
모짜렐라치즈,no_goods_code_match
프로바이오틱스,excluded_or_not_target
녹용,excluded_or_not_target
애사비,excluded_or_not_target
고추장,no_goods_code_match
고창복분자분말,no_goods_code_match
마누카꿀,no_goods_code_match
아보카도오일,no_goods_code_match
침향환,excluded_or_not_target
히비키,excluded_or_not_target
리노이드ea-포뮬라,excluded_or_not_target
우베,no_goods_code_match
모찌케이크,no_goods_code_match
닭가슴살,no_goods_code_match
콘드로이친,no_goods_code_match
오메가3,no_goods_code_match
창억떡,no_goods_code_match
콜라겐,no_goods_code_match
뉴케어,no_goods_code_match
올리브오일,no_goods_code_match
어버이날선물,no_goods_code_match
마그네슘,no_goods_code_match
루테인,no_goods_code_match
촉촉한황치즈칩,no_goods_code_match
멸균우유,no_goods_code_match
알부민,no_goods_code_match
엄나무순,no_goods_code_match
생수,no_goods_code_match
