product_name,period,search_ratio,search_keywords
bnr17유산균,2026-04-18,34.05698,bnr17유산균
bnr17유산균,2026-04-19,46.67571,bnr17유산균
bnr17유산균,2026-04-20,45.64838,bnr17유산균
bnr17유산균,2026-04-21,35.1037,bnr17유산균
bnr17유산균,2026-04-22,18.27873,bnr17유산균
bnr17유산균,2026-04-23,32.11862,bnr17유산균
bnr17유산균,2026-04-24,50.04845,bnr17유산균
bnr17유산균,2026-04-25,28.86218,bnr17유산균
bnr17유산균,2026-04-26,37.77863,bnr17유산균
bnr17유산균,2026-04-27,34.83233,bnr17유산균
bnr17유산균,2026-04-28,37.13898,bnr17유산균
bnr17유산균,2026-04-29,26.96258,bnr17유산균
bnr17유산균,2026-04-30,24.96607,bnr17유산균
bnr17유산균,2026-05-01,50.00969,bnr17유산균
cca주스,2026-04-18,10.23414,cca주스
cca주스,2026-04-19,11.6022,cca주스
cca주스,2026-04-20,13.62799,cca주스
cca주스,2026-04-21,11.5759,cca주스
cca주스,2026-04-22,10.28676,cca주스
cca주스,2026-04-23,12.89134,cca주스
cca주스,2026-04-24,9.57642,cca주스
cca주스,2026-04-25,9.91844,cca주스
cca주스,2026-04-26,11.33912,cca주스
cca주스,2026-04-27,12.23362,cca주스
cca주스,2026-04-28,11.73375,cca주스
cca주스,2026-04-29,11.91791,cca주스
cca주스,2026-04-30,9.83951,cca주스
cca주스,2026-05-01,10.31307,cca주스
mbp,2026-04-18,7.23981,mbp
mbp,2026-04-19,13.33333,mbp
mbp,2026-04-20,34.35897,mbp
mbp,2026-04-21,9.44193,mbp
mbp,2026-04-22,9.47209,mbp
mbp,2026-04-23,8.92911,mbp
mbp,2026-04-24,20.60331,mbp
mbp,2026-04-25,8.38612,mbp
mbp,2026-04-26,13.66515,mbp
mbp,2026-04-27,10.07541,mbp
mbp,2026-04-28,8.17496,mbp
mbp,2026-04-29,8.05429,mbp
mbp,2026-04-30,8.56711,mbp
mbp,2026-05-01,6.69683,mbp
가죽나물,2026-04-18,88.16585,가죽나물
가죽나물,2026-04-19,100,가죽나물
가죽나물,2026-04-20,97.71489,가죽나물
가죽나물,2026-04-21,89.6943,가죽나물
가죽나물,2026-04-22,82.27905,가죽나물
가죽나물,2026-04-23,78.14769,가죽나물
가죽나물,2026-04-24,63.80145,가죽나물
