product_name,reason
비타민c,excluded_or_not_target
포켓몬빵,excluded_or_not_target
카무트효소,excluded_or_not_target
유산균,excluded_or_not_target
그릭요거트,no_goods_code_match
탄산수,excluded_or_not_target
루테인,excluded_or_not_target
레몬즙,no_goods_code_match
카네이션쿠키,no_goods_code_match
맥심모카골드,excluded_or_not_target
임박,excluded_or_not_target
멸균우유,excluded_or_not_target
콘드로이친1200,excluded_or_not_target
구운게란,no_goods_code_match
촉촉한황치즈칩,excluded_or_not_target
두유,excluded_or_not_target
쑥떡,no_goods_code_match
뉴케어구수한맛,excluded_or_not_target
하루견과,excluded_or_not_target
뼈엔엠비피mbp,excluded_or_not_target
정관장에브리타임,excluded_or_not_target
포스파티딜세린,excluded_or_not_target
명이나물,no_goods_code_match
멜라토닌,excluded_or_not_target
수향미10kg,no_goods_code_match
bnr17유산균,excluded_or_not_target
인삼다당체,excluded_or_not_target
캡슐레이션효소,excluded_or_not_target
멀티비타민,excluded_or_not_target
밀크씨슬,excluded_or_not_target
양배추즙,no_goods_code_match
땅콩버터,no_goods_code_match
명가삼대떡집,excluded_or_not_target
샤오커오라사탕,excluded_or_not_target
정관장,excluded_or_not_target
조선호텔김치,excluded_or_not_target
프로폴리스,excluded_or_not_target
견과류,no_goods_code_match
고추장,no_goods_code_match
눈영양제,excluded_or_not_target
이클립스,excluded_or_not_target
도삭면,no_goods_code_match
궁채,no_goods_code_match
알부민,excluded_or_not_target
비타민d,excluded_or_not_target
야채도사,excluded_or_not_target
보이차,no_goods_code_match
비에날17유산균,excluded_or_not_target
비타민k2,excluded_or_not_target
버터떡,no_goods_code_match
카누,excluded_or_not_target
삼다수,excluded_or_not_target
두리안,no_goods_code_match
네스프레소호환캡슐,excluded_or_not_target
단백질음료,excluded_or_not_target
김치,no_goods_code_match
구강유산균,excluded_or_not_target
루테인지아잔틴,excluded_or_not_target
코엔자임q10,excluded_or_not_target
광동경옥고,excluded_or_not_target
수향미,no_goods_code_match
1등급한우,no_goods_code_match
오쏘몰이뮨,excluded_or_not_target
마른오징어,no_goods_code_match
진미채,no_goods_code_match
햇반,excluded_or_not_target
완두콩,no_goods_code_match
질유산균,excluded_or_not_target
두쫀쿠,no_goods_code_match
락토핏유산균,excluded_or_not_target
노을멜론,no_goods_code_match
커큐민,excluded_or_not_target
낫또,no_goods_code_match
황태채,no_goods_code_match
관절보궁,excluded_or_not_target
오트밀,no_goods_code_match
프리바이오틱스,excluded_or_not_target
홍삼,excluded_or_not_target
시오콘부,no_goods_code_match
청송사과,no_goods_code_match
코큐텐,excluded_or_not_target
전투식량,excluded_or_not_target
빅토리아탄산수,excluded_or_not_target
스승의날쿠키,no_goods_code_match
창억떡호박인절미,excluded_or_not_target
라면,excluded_or_not_target
마그네슘,excluded_or_not_target
아이스크림,excluded_or_not_target
올레샷,excluded_or_not_target
텐텐,excluded_or_not_target
고려은단비타민c1000,excluded_or_not_target
닭다리살,no_goods_code_match
정관장활기력,excluded_or_not_target
쥐포,no_goods_code_match
쏘팔메토,excluded_or_not_target
뉴케어당플랜,excluded_or_not_target
단백질쉐이크,excluded_or_not_target
민물장어,no_goods_code_match
반건조오징어,no_goods_code_match
봄나물종류,no_goods_code_match
맥심화이트골드,excluded_or_not_target
애사비,excluded_or_not_target
요습관,excluded_or_not_target
포카리스웨트,excluded_or_not_target
뉴케어올프로틴,excluded_or_not_target
버터,no_goods_code_match
생수500,excluded_or_not_target
성주참외,no_goods_code_match
유기농레몬즙,no_goods_code_match
마카다미아,no_goods_code_match
스타벅스미니컵커피,excluded_or_not_target
화과자,no_goods_code_match
닥터린콘드로이친,excluded_or_not_target
생수2l,excluded_or_not_target
커피믹스,excluded_or_not_target
고래사어묵,excluded_or_not_target
네스프레소캡슐,excluded_or_not_target
센트롬,excluded_or_not_target
간장게장,no_goods_code_match
떡,no_goods_code_match
트리펩타이드콜라겐,excluded_or_not_target
곱창김,no_goods_code_match
베르베린,excluded_or_not_target
비피더스유산균,excluded_or_not_target
고춧가루,no_goods_code_match
la갈비,no_goods_code_match
보리굴비,no_goods_code_match
크레아틴,excluded_or_not_target
홍삼진액,excluded_or_not_target
세트한우,no_goods_code_match
컵라면,excluded_or_not_target
대마종자유,excluded_or_not_target
오이지오이,no_goods_code_match
경옥고,excluded_or_not_target
다크초콜릿,no_goods_code_match
프로바이오틱스,excluded_or_not_target
레모너리,excluded_or_not_target
블랙커민,excluded_or_not_target
아르기닌,excluded_or_not_target
엄나무순,no_goods_code_match
모짜렐라치즈,no_goods_code_match
블랙트러플하몽크래커,excluded_or_not_target
올리브유,no_goods_code_match
닭가슴살,no_goods_code_match
창억떡,no_goods_code_match
오메가3,no_goods_code_match
스승의날선물,no_goods_code_match
콘드로이친,no_goods_code_match
콜라겐,no_goods_code_match
알파cd,no_goods_code_match
올리브오일,no_goods_code_match
스타벅스미니컵,no_goods_code_match
뉴케어,no_goods_code_match
생수,no_goods_code_match
찹쌀누룽지과자,no_goods_code_match
