product_name,period,shopping_ratio,shopping_keywords
1등급한우,2026-04-26,8.33333,1등급한우
1등급한우,2026-04-27,5.68181,1등급한우
1등급한우,2026-04-28,4.16666,1등급한우
1등급한우,2026-04-29,2.46212,1등급한우
1등급한우,2026-04-30,2.65151,1등급한우
1등급한우,2026-05-01,3.0303,1등급한우
1등급한우,2026-05-02,2.8409,1등급한우
1등급한우,2026-05-03,2.27272,1등급한우
1등급한우,2026-05-04,3.97727,1등급한우
1등급한우,2026-05-05,6.0606,1등급한우
1등급한우,2026-05-06,6.43939,1등급한우
1등급한우,2026-05-07,33.71212,1등급한우
1등급한우,2026-05-08,38.44696,1등급한우
1등급한우,2026-05-09,38.63636,1등급한우
bnr17유산균,2026-04-26,74.46808,bnr17유산균
bnr17유산균,2026-04-27,27.96352,bnr17유산균
bnr17유산균,2026-04-28,32.82674,bnr17유산균
bnr17유산균,2026-04-29,31.30699,bnr17유산균
bnr17유산균,2026-04-30,29.63525,bnr17유산균
bnr17유산균,2026-05-01,34.19452,bnr17유산균
bnr17유산균,2026-05-02,25.37993,bnr17유산균
bnr17유산균,2026-05-03,41.94528,bnr17유산균
bnr17유산균,2026-05-04,22.03647,bnr17유산균
bnr17유산균,2026-05-05,39.05775,bnr17유산균
bnr17유산균,2026-05-06,34.19452,bnr17유산균
bnr17유산균,2026-05-07,36.01823,bnr17유산균
bnr17유산균,2026-05-08,31.00303,bnr17유산균
bnr17유산균,2026-05-09,39.3617,bnr17유산균
la갈비,2026-04-26,84.54935,la갈비
la갈비,2026-04-27,77.6824,la갈비
la갈비,2026-04-28,58.1545,la갈비
la갈비,2026-04-29,65.23605,la갈비
la갈비,2026-04-30,32.61802,la갈비
la갈비,2026-05-01,20.17167,la갈비
la갈비,2026-05-02,35.40772,la갈비
la갈비,2026-05-03,38.19742,la갈비
la갈비,2026-05-04,46.56652,la갈비
la갈비,2026-05-05,59.65665,la갈비
la갈비,2026-05-06,68.24034,la갈비
la갈비,2026-05-07,59.22746,la갈비
la갈비,2026-05-08,34.76394,la갈비
la갈비,2026-05-09,34.97854,la갈비
간장게장,2026-04-26,82.53012,간장게장
간장게장,2026-04-27,65.96385,간장게장
간장게장,2026-04-28,71.68674,간장게장
간장게장,2026-04-29,64.15662,간장게장
간장게장,2026-04-30,64.75903,간장게장
간장게장,2026-05-01,45.78313,간장게장
간장게장,2026-05-02,52.10843,간장게장
간장게장,2026-05-03,64.75903,간장게장
간장게장,2026-05-04,50.3012,간장게장
간장게장,2026-05-05,55.72289,간장게장
간장게장,2026-05-06,87.04819,간장게장
간장게장,2026-05-07,92.46987,간장게장
간장게장,2026-05-08,75.6024,간장게장
간장게장,2026-05-09,50.6024,간장게장
감자,2026-04-26,88.12615,감자
감자,2026-04-27,49.81447,감자
감자,2026-04-28,54.45269,감자
감자,2026-04-29,43.2282,감자
감자,2026-04-30,34.8794,감자
감자,2026-05-01,33.76623,감자
감자,2026-05-02,36.82745,감자
감자,2026-05-03,38.03339,감자
감자,2026-05-04,42.30055,감자
감자,2026-05-05,45.36178,감자
감자,2026-05-06,45.08348,감자
감자,2026-05-07,47.58812,감자
감자,2026-05-08,38.49721,감자
감자,2026-05-09,39.0538,감자
갑오징어,2026-04-26,50.64102,갑오징어
갑오징어,2026-04-27,49.19871,갑오징어
갑오징어,2026-04-28,43.10897,갑오징어
갑오징어,2026-04-29,33.01282,갑오징어
갑오징어,2026-04-30,30.60897,갑오징어
갑오징어,2026-05-01,29.00641,갑오징어
갑오징어,2026-05-02,27.88461,갑오징어
갑오징어,2026-05-03,36.3782,갑오징어
갑오징어,2026-05-04,33.01282,갑오징어
갑오징어,2026-05-05,34.61538,갑오징어
갑오징어,2026-05-06,40.86538,갑오징어
갑오징어,2026-05-07,37.17948,갑오징어
갑오징어,2026-05-08,39.26282,갑오징어
갑오징어,2026-05-09,30.28846,갑오징어
견과류,2026-04-26,93.59756,견과류
견과류,2026-04-27,55.03048,견과류
견과류,2026-04-28,50.76219,견과류
견과류,2026-04-29,44.81707,견과류
견과류,2026-04-30,41.61585,견과류
견과류,2026-05-01,31.09756,견과류
견과류,2026-05-02,28.81097,견과류
견과류,2026-05-03,46.4939,견과류
견과류,2026-05-04,30.18292,견과류
견과류,2026-05-05,38.10975,견과류
견과류,2026-05-06,38.26219,견과류
견과류,2026-05-07,41.76829,견과류
견과류,2026-05-08,28.50609,견과류
견과류,2026-05-09,37.04268,견과류
