date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-05-29,pm,rising,naver_top200,오디,오디,34,21-50,75.0,41.0,up,▲ 41단계,N,N,2026-05-28,pm,75.0,1.0,7,9,8,34,185,60.0,NAVER_RISING_FAST,100.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 8일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"오디은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 34위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-05-29,pm,rising,naver_top200,복분자,복분자,63,51-100,105.0,42.0,up,▲ 42단계,N,N,2026-05-28,pm,105.0,1.0,7,8,8,42,179,50.0,NAVER_WARMING_FAST,87.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 8일 연속 등장,WARMING,high,관찰 강화,"복분자은 관심 형성 구간에 있는 후보입니다. 현재 63위이며, 순위 변화는 ▲ 42단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-05-29,pm,rising,naver_top200,자두,자두,55,51-100,102.0,47.0,up,▲ 47단계,N,N,2026-05-28,pm,102.0,1.0,7,12,12,55,189,49.0,NAVER_WARMING_FAST,83.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 12일 연속 등장,WARMING,high,관찰 강화,"자두은 관심 형성 구간에 있는 후보입니다. 현재 55위이며, 순위 변화는 ▲ 47단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-05-29,pm,rising,naver_top200,구운계란,구운계란,27,21-50,43.0,16.0,up,▲ 16단계,N,N,2026-05-28,pm,43.0,1.0,7,14,20,26,59,22.0,NAVER_RISING_FAST,82.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 20일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"구운계란은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 27위이며, 최근 7일 중 7일 등장했습니다.",processed,축산가공,가공식품,N,,21~50_전량수집
2026-05-29,pm,rising,naver_top200,두리안,두리안,72,51-100,116.0,44.0,up,▲ 44단계,N,N,2026-05-28,pm,116.0,1.0,7,14,24,57,145,26.0,NAVER_WARMING_FAST,79.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 24일 연속 등장,WARMING,high,관찰 강화,"두리안은 관심 형성 구간에 있는 후보입니다. 현재 72위이며, 순위 변화는 ▲ 44단계입니다.",agri,농산물 원물,농산물,N,,Top200_확장후보
2026-05-29,pm,rising,naver_top200,청매실,청매실,93,51-100,113.0,20.0,up,▲ 20단계,N,N,2026-05-28,pm,113.0,1.0,5,5,5,93,147,53.0,NAVER_WARMING_FAST,79.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 5일 등장 · 5일 연속 등장,WARMING,high,관찰 강화,"청매실은 관심 형성 구간에 있는 후보입니다. 현재 93위이며, 순위 변화는 ▲ 20단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-05-29,pm,rising,naver_top200,갑오징어,갑오징어,52,51-100,73.0,21.0,up,▲ 21단계,N,N,2026-05-28,pm,73.0,1.0,6,13,6,52,170,43.0,NAVER_WARMING_FAST,78.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 6일 연속 등장,WARMING,high,관찰 강화,"갑오징어은 관심 형성 구간에 있는 후보입니다. 현재 52위이며, 순위 변화는 ▲ 21단계입니다.",seafood,건어물,수산물,N,,Top200_확장후보
2026-05-29,pm,rising,naver_top200,킹크랩,킹크랩,64,51-100,188.0,124.0,up,▲ 124단계,N,N,2026-05-28,pm,188.0,1.0,3,5,2,64,192,124.0,NAVER_WARMING_FAST,77.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름,WARMING,medium,관찰 강화,"킹크랩은 관심 형성 구간에 있는 후보입니다. 현재 64위이며, 순위 변화는 ▲ 124단계입니다.",seafood,갑각류,수산물,N,,Top200_확장후보
2026-05-29,pm,rising,naver_top200,시오콘부,시오콘부,130,101-200,196.0,66.0,up,▲ 66단계,N,N,2026-05-28,pm,196.0,1.0,7,13,11,76,196,40.0,NAVER_WATCH,76.0,초기 관찰 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 11일 연속 등장,WATCH,high,추가 관찰,시오콘부은 초기 관찰 후보입니다. 최근 3일 기준 40단계 상승 흐름이 확인됩니다.,seafood,해조류,가공식품,N,,Top200_확장후보
2026-05-29,pm,rising,naver_top200,멜론,멜론,70,51-100,110.0,40.0,up,▲ 40단계,N,N,2026-05-28,pm,110.0,1.0,6,8,6,70,187,13.0,NAVER_WARMING_FAST,75.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 6일 등장 · 6일 연속 등장,WARMING,high,관찰 강화,"멜론은 관심 형성 구간에 있는 후보입니다. 현재 70위이며, 순위 변화는 ▲ 40단계입니다.",agri,과일,농산물,N,,Top200_확장후보
