date,slot,source_type,source,rank,rank_range,product_name,note,product_group,sub_group,exclude_from_opportunity,search_ratio,shopping_ratio
2026-05-08,pm,rising,naver_top200,21,21-50,루테인,건강식품,health,영양제,Y,12.5671,55.29715
2026-05-08,pm,rising,naver_top200,22,21-50,맥심모카골드,브랜드상품,processed,가공식품,Y,17.67528,55.29715
2026-05-08,pm,rising,naver_top200,23,21-50,임박,유통기한_임박_할인상품,unknown,임박상품,Y,2.32633,54.52196
2026-05-08,pm,rising,naver_top200,24,21-50,정관장,브랜드상품,health,건강진액,Y,94.91621,54.52196
2026-05-08,pm,rising,naver_top200,25,21-50,찹쌀누룽지과자,브랜드상품,dessert,과자/간식,Y,12.88433,54.00516
2026-05-08,pm,rising,naver_top200,26,21-50,마그네슘,건강식품,health,영양제,Y,74.11095,38.3272
2026-05-08,pm,rising,naver_top200,27,21-50,김치,반찬_가공식품,processed,김치/절임,N,36.72356,19.30147
2026-05-08,pm,rising,naver_top200,28,21-50,수박,21~50_전량수집,agri,과일,N,53.41394,38.05147
2026-05-08,pm,rising,naver_top200,29,21-50,스타벅스미니컵,브랜드상품,brand,브랜드/완제품,Y,40.04267,36.02941
2026-05-08,pm,rising,naver_top200,30,21-50,비타민c,건강식품,health,영양제,Y,80.08534,35.56985
2026-05-08,pm,rising,naver_top200,31,21-50,유산균,건강식품,health,유산균,Y,63.58035,42.47685
2026-05-08,pm,rising,naver_top200,32,21-50,구운계란,축산_가공식품,processed,축산가공,N,30.02355,41.89814
2026-05-08,pm,rising,naver_top200,33,21-50,포스파티딜세린,건강식품,health,건강식품,Y,51.25928,41.89814
2026-05-08,pm,rising,naver_top200,34,21-50,알부민,건강식품,health,단백질/근육,Y,59.41293,41.7824
2026-05-08,pm,rising,naver_top200,35,21-50,그릭요거트,유제품_고단백_간식,dessert,간식/디저트,N,50.49827,41.2037
2026-05-08,pm,rising,naver_top200,36,21-50,촉촉한황치즈칩,브랜드상품,brand,브랜드/완제품,Y,43.09114,32.78084
2026-05-08,pm,rising,naver_top200,37,21-50,탄산수,브랜드상품,processed,음료/차류,Y,10.54849,32.59668
2026-05-08,pm,rising,naver_top200,38,21-50,포켓몬빵,브랜드상품,dessert,베이커리/디저트,Y,28.24033,32.59668
2026-05-08,pm,rising,naver_top200,39,21-50,계란,축산_가공식품,meat,계란,N,14.47699,32.13627
2026-05-08,pm,rising,naver_top200,40,21-50,뉴케어구수한맛,브랜드상품,brand,브랜드/완제품,Y,15.7004,31.39963
2026-05-08,pm,rising,naver_top200,41,21-50,블루베리,21~50_전량수집,agri,과일,N,90.15544,38.57466
2026-05-08,pm,rising,naver_top200,42,21-50,오이,21~50_전량수집,agri,과채류,N,33.23834,38.23529
2026-05-08,pm,rising,naver_top200,43,21-50,암꽃게,21~50_전량수집,seafood,갑각류,N,35.23316,37.33031
2026-05-08,pm,rising,naver_top200,44,21-50,참외10kg,21~50_전량수집,agri,과일,N,12.09844,37.10407
2026-05-08,pm,rising,naver_top200,45,21-50,레몬즙,레몬_가공식품,processed,가공식품,N,38.26424,36.99095
2026-05-08,pm,rising,naver_top200,46,21-50,양배추즙,착즙_건강음료,processed,가공식품,N,9.1131,47.22222
2026-05-08,pm,rising,naver_top200,47,21-50,찹쌀떡,디저트/떡,dessert,떡,N,6.74936,46.49122
2026-05-08,pm,rising,naver_top200,48,21-50,수향미10kg,21~50_전량수집,grain,쌀,N,9.01543,45.02923
2026-05-08,pm,rising,naver_top200,49,21-50,김보람초콜릿,브랜드상품,brand,브랜드/완제품,Y,76.3821,44.59064
2026-05-08,pm,rising,naver_top200,50,21-50,두유,브랜드상품,processed,음료/차류,Y,15.91131,44.15204
2026-05-08,pm,rising,naver_top200,51,51-100,냉동블루베리,블루베리_냉동과일,processed,가공식품,N,11.31696,34.56221
2026-05-08,pm,rising,naver_top200,52,51-100,멸균우유,브랜드상품,processed,음료/차류,Y,10.98654,34.56221
2026-05-08,pm,rising,naver_top200,53,51-100,오렌지,Top200_확장후보,agri,과일,N,12.23743,34.447
2026-05-08,pm,rising,naver_top200,54,51-100,전복,Top200_확장후보,seafood,패류,N,21.00542,34.33179
2026-05-08,pm,rising,naver_top200,55,51-100,대마종자유,건강식품,health,건강식품,Y,41.37361,34.21658
2026-05-08,pm,rising,naver_top200,56,51-100,아몬드,Top200_확장후보,agri,견과류,N,41.67474,45.25993
2026-05-08,pm,rising,naver_top200,57,51-100,샤오커오라사탕,브랜드상품,brand,브랜드/완제품,Y,77.98254,44.64831
2026-05-08,pm,rising,naver_top200,58,51-100,매실,Top200_확장후보,agri,농산물 원물,N,36.59877,44.3425
2026-05-08,pm,rising,naver_top200,59,51-100,킹크랩,Top200_확장후보,seafood,갑각류,N,56.35305,44.1896
2026-05-08,pm,rising,naver_top200,60,51-100,프로폴리스,건강식품,health,영양제,Y,47.62366,44.03669
2026-05-08,pm,rising,naver_top200,61,51-100,카라향,Top200_확장후보,agri,과일,N,85.91135,35.34482
2026-05-08,pm,rising,naver_top200,62,51-100,하루견과,브랜드상품,brand,브랜드/완제품,Y,35.16289,34.97536
2026-05-08,pm,rising,naver_top200,63,51-100,콘드로이친1200,브랜드상품,health,건강진액,Y,73.23158,34.85221
2026-05-08,pm,rising,naver_top200,64,51-100,마른오징어,수산_가공식품,seafood,건어물,N,35.36835,34.72906
2026-05-08,pm,rising,naver_top200,65,51-100,쑥떡,디저트/떡,dessert,떡,N,26.91517,34.60591
2026-05-08,pm,rising,naver_top200,66,51-100,루테인지아잔틴,브랜드상품,health,영양제,Y,21.69649,51.66051
2026-05-08,pm,rising,naver_top200,67,51-100,멜라토닌,건강식품,health,건강식품,Y,81.50378,51.66051
2026-05-08,pm,rising,naver_top200,68,51-100,두쫀쿠,디저트/떡,dessert,떡,N,42.5671,51.29151
2026-05-08,pm,rising,naver_top200,69,51-100,장어,Top200_확장후보,seafood,생선/수산물,N,83.20715,51.29151
2026-05-08,pm,rising,naver_top200,70,51-100,비타민d,건강식품,health,영양제,Y,62.16448,51.10701
2026-05-08,pm,rising,naver_top200,71,51-100,땅콩버터,유제품,processed,스프레드/소스,N,52.71485,34.65473
2026-05-08,pm,rising,naver_top200,72,51-100,홍삼,건강식품,health,건강진액,Y,63.64617,34.65473
2026-05-08,pm,rising,naver_top200,73,51-100,명가삼대떡집,브랜드상품,dessert,떡,Y,69.57928,34.52685
2026-05-08,pm,rising,naver_top200,74,51-100,한우,Top200_확장후보,meat,소고기,N,90.21934,34.52685
2026-05-08,pm,rising,naver_top200,75,51-100,병아리콩,Top200_확장후보,grain,콩/잡곡,N,58.03667,34.14322
2026-05-08,pm,rising,naver_top200,76,51-100,락토핏유산균,브랜드상품,health,유산균,Y,27.24268,37.67705
2026-05-08,pm,rising,naver_top200,77,51-100,야채도사,브랜드상품,brand,브랜드/완제품,Y,28.48599,37.53541
2026-05-08,pm,rising,naver_top200,78,51-100,코엔자임q10,브랜드상품,health,건강진액,Y,36.13471,36.96883
2026-05-08,pm,rising,naver_top200,79,51-100,버터떡,디저트/떡,dessert,떡,N,57.74315,36.82719
2026-05-08,pm,rising,naver_top200,80,51-100,정관장에브리타임,브랜드상품,health,건강진액,Y,45.53037,36.82719
2026-05-08,pm,rising,naver_top200,81,51-100,시오콘부,수산_가공식품,seafood,해조류,N,62.60903,61.66666
2026-05-08,pm,rising,naver_top200,82,51-100,한우선물세트,축산_가공식품,gift,정육세트,N,19.7325,61.66666
2026-05-08,pm,rising,naver_top200,83,51-100,참기름,참깨_원재료_가공식품,ingredient,오일/유지,N,15.87516,60.47619
2026-05-08,pm,rising,naver_top200,84,51-100,체리,Top200_확장후보,agri,과일,N,20.00387,60.23809
2026-05-08,pm,rising,naver_top200,85,51-100,간장게장,수산_가공식품,processed,반찬/수산가공,N,49.79647,59.7619
2026-05-08,pm,rising,naver_top200,86,51-100,하스카프베리,건강식품,health,건강식품,Y,51.23793,47.86821
2026-05-08,pm,rising,naver_top200,87,51-100,갑오징어,Top200_확장후보,seafood,건어물,N,32.16533,47.48062
2026-05-08,pm,rising,naver_top200,88,51-100,비에날17유산균,건강식품,health,유산균,Y,39.97062,46.51162
2026-05-08,pm,rising,naver_top200,89,51-100,구강유산균,건강식품,health,유산균,Y,26.98279,45.54263
2026-05-08,pm,rising,naver_top200,90,51-100,산딸기,Top200_확장후보,agri,과일,N,24.73772,45.54263
2026-05-08,pm,rising,naver_top200,91,51-100,완두콩,Top200_확장후보,grain,콩/잡곡,N,32.512,35.17964
2026-05-08,pm,rising,naver_top200,92,51-100,카누,브랜드상품,processed,음료/차류,Y,44.864,35.17964
2026-05-08,pm,rising,naver_top200,93,51-100,토마토,Top200_확장후보,agri,과채류,N,62.496,35.17964
2026-05-08,pm,rising,naver_top200,94,51-100,광동경옥고,브랜드상품,health,브랜드/완제품,Y,42.336,35.02994
2026-05-08,pm,rising,naver_top200,95,51-100,명이나물,Top200_확장후보,agri,엽채/나물,N,48.576,35.02994
2026-05-08,pm,rising,naver_top200,96,51-100,이클립스,브랜드상품,brand,브랜드/완제품,Y,87.42831,38.87043
2026-05-08,pm,rising,naver_top200,97,51-100,진미채,수산_가공식품,seafood,건어물,N,29.95147,38.87043
2026-05-08,pm,rising,naver_top200,98,51-100,복숭아,Top200_확장후보,agri,과일,N,62.50551,38.5382
2026-05-08,pm,rising,naver_top200,99,51-100,뼈엔엠비피mbp,브랜드상품,health,단백질/근육,Y,93.73621,38.03986
2026-05-08,pm,rising,naver_top200,100,51-100,오쏘몰이뮨,브랜드상품,health,건강식품,Y,98.58844,38.03986
2026-05-08,pm,rising,naver_top200,101,101-200,뉴케어당플랜,브랜드상품,brand,브랜드/완제품,Y,59.06793,48.51063
2026-05-08,pm,rising,naver_top200,102,101-200,새조개,Top200_확장후보,seafood,패류,N,68.33239,48.51063
2026-05-08,pm,rising,naver_top200,103,101-200,오트밀,농산_가공식품,processed,가공식품,N,74.62099,48.29787
2026-05-08,pm,rising,naver_top200,104,101-200,홍게,Top200_확장후보,seafood,갑각류,N,52.61089,48.29787
2026-05-08,pm,rising,naver_top200,105,101-200,바지락,Top200_확장후보,seafood,패류,N,41.26895,47.87234
2026-05-08,pm,rising,naver_top200,106,101-200,삼다수,브랜드상품,brand,브랜드/완제품,Y,100.0,35.22012
2026-05-08,pm,rising,naver_top200,107,101-200,보이차,음료_차커피류,processed,음료/차류,N,30.41888,35.06289
2026-05-08,pm,rising,naver_top200,108,101-200,고구마,Top200_확장후보,agri,뿌리채소,N,40.95744,34.90566
2026-05-08,pm,rising,naver_top200,109,101-200,맥심화이트골드,브랜드상품,processed,가공식품,Y,23.33776,34.90566
2026-05-08,pm,rising,naver_top200,110,101-200,멀티비타민,건강식품,health,영양제,Y,33.57712,34.90566
2026-05-08,pm,rising,naver_top200,111,101-200,누룽지,농산_가공식품,processed,가공식품,N,16.13979,34.74842
2026-05-08,pm,rising,naver_top200,112,101-200,라면스프,브랜드상품,processed,간편식/반찬,Y,9.44433,34.74842
2026-05-08,pm,rising,naver_top200,113,101-200,고등어,Top200_확장후보,seafood,생선/수산물,N,21.75535,34.59119
2026-05-08,pm,rising,naver_top200,114,101-200,쭈꾸미,Top200_확장후보,seafood,생선/수산물,N,67.54368,34.59119
2026-05-08,pm,rising,naver_top200,115,101-200,키위,Top200_확장후보,agri,과일,N,14.74572,34.59119
2026-05-08,pm,rising,naver_top200,116,101-200,아르기닌,건강식품,health,건강식품,Y,68.34039,38.96797
2026-05-08,pm,rising,naver_top200,117,101-200,종합비타민,건강식품,health,영양제,Y,39.84349,38.96797
2026-05-08,pm,rising,naver_top200,118,101-200,아보카도,Top200_확장후보,agri,농산물 원물,N,48.1578,38.61209
2026-05-08,pm,rising,naver_top200,119,101-200,초당옥수수,Top200_확장후보,agri,시즌농산물,N,30.90968,38.61209
2026-05-08,pm,rising,naver_top200,120,101-200,햇반,브랜드상품,processed,간편식/반찬,Y,70.52494,38.61209
2026-05-08,pm,rising,naver_top200,121,101-200,노을메론,Top200_확장후보,agri,과일,N,14.49834,17.41293
2026-05-08,pm,rising,naver_top200,122,101-200,공진단,브랜드상품,health,브랜드/완제품,Y,95.92061,53.48258
2026-05-08,pm,rising,naver_top200,123,101-200,양파,Top200_확장후보,agri,뿌리채소,N,43.16427,53.23383
2026-05-08,pm,rising,naver_top200,124,101-200,과일선물세트,Top200_확장후보,gift,과일세트,N,39.69128,52.98507
2026-05-08,pm,rising,naver_top200,125,101-200,오이지오이,반찬_가공식품,processed,김치/절임,N,26.13009,52.98507
2026-05-08,pm,rising,naver_top200,126,101-200,cca주스,브랜드상품,processed,음료/차류,Y,19.34846,37.54448
2026-05-08,pm,rising,naver_top200,127,101-200,애사비,브랜드상품,health,건강식품,Y,91.85587,37.54448
2026-05-08,pm,rising,naver_top200,129,101-200,두리안,Top200_확장후보,agri,농산물 원물,N,49.60513,37.36654
2026-05-08,pm,rising,naver_top200,130,101-200,꿀,벌꿀_원물식품,ingredient,감미료/청,N,41.21421,37.18861
2026-05-08,pm,rising,naver_top200,131,101-200,조선호텔김치,브랜드상품,processed,김치/절임,Y,65.05429,37.18861
2026-05-08,pm,rising,naver_top200,132,101-200,딸기,Top200_확장후보,agri,과일,N,55.1537,41.93548
2026-05-08,pm,rising,naver_top200,133,101-200,옥수수,Top200_확장후보,agri,곡물성 채소,N,39.8282,41.93548
2026-05-08,pm,rising,naver_top200,134,101-200,닭다리살,Top200_확장후보,meat,닭고기,N,37.83905,41.73387
2026-05-08,pm,rising,naver_top200,135,101-200,버터,유제품,ingredient,유제품원료,N,46.65461,41.53225
2026-05-08,pm,rising,naver_top200,136,101-200,청송사과,Top200_확장후보,agri,과일,N,14.19529,41.53225
2026-05-08,pm,rising,naver_top200,137,101-200,bnr17유산균,브랜드상품,health,유산균,Y,81.27266,36.17021
2026-05-08,pm,rising,naver_top200,138,101-200,고려은단비타민c1000,브랜드상품,health,영양제,Y,77.9756,36.17021
2026-05-08,pm,rising,naver_top200,139,101-200,밀크씨슬,건강식품,health,영양제,Y,53.64325,36.17021
2026-05-08,pm,rising,naver_top200,140,101-200,정관장활기력,브랜드상품,health,건강진액,Y,49.45598,36.17021
2026-05-08,pm,rising,naver_top200,141,101-200,텐텐,브랜드상품,brand,브랜드/완제품,Y,29.08011,36.17021
2026-05-08,pm,rising,naver_top200,142,101-200,1등급한우,Top200_확장후보,meat,소고기,N,3.87261,41.26016
2026-05-08,pm,rising,naver_top200,143,101-200,단백질쉐이크,브랜드상품,health,단백질/근육,Y,72.81528,41.05691
2026-05-08,pm,rising,naver_top200,144,101-200,질유산균,건강식품,health,유산균,Y,36.71337,41.05691
2026-05-08,pm,rising,naver_top200,145,101-200,생수2l,브랜드상품,processed,음료/차류,Y,18.21656,40.85365
2026-05-08,pm,rising,naver_top200,146,101-200,쌀,Top200_확장후보,grain,쌀,N,26.36942,40.6504
2026-05-08,pm,rising,naver_top200,147,101-200,검은콩두유,브랜드상품,grain,콩/잡곡,Y,16.50157,53.20855
2026-05-08,pm,rising,naver_top200,148,101-200,족발,축산_가공식품,processed,축산가공,N,100.0,53.20855
2026-05-08,pm,rising,naver_top200,149,101-200,mbp,건강식품,health,단백질/근육,Y,13.48491,52.94117
2026-05-08,pm,rising,naver_top200,150,101-200,떡,디저트/떡,dessert,떡,N,28.1855,52.94117
2026-05-08,pm,rising,naver_top200,151,101-200,스승의날쿠키,브랜드상품,gift,기념일,Y,20.17109,52.13903
2026-05-08,pm,rising,naver_top200,152,101-200,프리바이오틱스,브랜드상품,health,유산균,Y,14.19491,36.74242
2026-05-08,pm,rising,naver_top200,153,101-200,수향미,Top200_확장후보,grain,쌀,N,9.82053,36.55303
2026-05-08,pm,rising,naver_top200,154,101-200,방울토마토,Top200_확장후보,agri,과채류,N,18.64406,36.36363
2026-05-08,pm,rising,naver_top200,155,101-200,냉면,반찬_가공식품,processed,간편식/반찬,N,41.48803,36.17424
2026-05-08,pm,rising,naver_top200,156,101-200,민물장어,Top200_확장후보,seafood,생선/수산물,N,15.24177,36.17424
2026-05-08,pm,rising,naver_top200,157,101-200,갈비탕,반찬_가공식품,processed,가공식품,N,65.57795,30.94462
2026-05-08,pm,rising,naver_top200,158,101-200,글루타치온,건강식품,health,건강식품,Y,68.15514,30.78175
2026-05-08,pm,rising,naver_top200,159,101-200,다크초콜릿,Top200_확장후보,dessert,과자/간식,N,17.81066,30.61889
2026-05-08,pm,rising,naver_top200,160,101-200,견과류,농산_가공식품,agri,견과류,N,38.98953,30.45602
2026-05-08,pm,rising,naver_top200,161,101-200,단백질음료,브랜드상품,health,단백질/근육,Y,23.16917,30.45602
2026-05-08,pm,rising,naver_top200,162,101-200,오란다,디저트/떡,dessert,과자/간식,N,46.26234,35.96153
2026-05-08,pm,rising,naver_top200,163,101-200,멍게,Top200_확장후보,seafood,갑각류,N,53.40855,35.76923
2026-05-08,pm,rising,naver_top200,164,101-200,대게,Top200_확장후보,seafood,갑각류,N,90.87917,35.57692
2026-05-08,pm,rising,naver_top200,165,101-200,봄나물종류,Top200_확장후보,agri,엽채/나물,N,32.76915,35.57692
2026-05-08,pm,rising,naver_top200,166,101-200,오징어,Top200_확장후보,seafood,건어물,N,58.95627,35.57692
2026-05-08,pm,rising,naver_top200,167,101-200,커피믹스,브랜드상품,processed,음료/차류,Y,74.04103,33.75912
2026-05-08,pm,rising,naver_top200,168,101-200,황태채,수산_가공식품,seafood,건어물,N,38.18019,33.75912
2026-05-08,pm,rising,naver_top200,169,101-200,반건조오징어,수산_가공식품,seafood,건어물,N,84.47814,33.57664
2026-05-08,pm,rising,naver_top200,170,101-200,호두,Top200_확장후보,agri,견과류,N,71.18644,33.57664
2026-05-08,pm,rising,naver_top200,171,101-200,쏘팔메토,건강식품,health,영양제,Y,60.3033,33.39416
2026-05-08,pm,rising,naver_top200,172,101-200,취나물,Top200_확장후보,agri,엽채/나물,N,11.23919,21.47887
2026-05-08,pm,rising,naver_top200,173,101-200,당근,Top200_확장후보,agri,뿌리채소,N,87.31988,21.3615
2026-05-08,pm,rising,naver_top200,174,101-200,답례품,시즌_기념일,gift,기념일,Y,15.37314,21.24413
2026-05-08,pm,rising,naver_top200,175,101-200,두릅,Top200_확장후보,agri,엽채/나물,N,14.48872,21.24413
2026-05-08,pm,rising,naver_top200,176,101-200,리포좀글루타치온,브랜드상품,health,영양제,Y,11.65656,21.24413
2026-05-08,pm,rising,naver_top200,177,101-200,흑염소진액,건강식품,health,건강진액,Y,54.4843,34.02255
2026-05-08,pm,rising,naver_top200,178,101-200,침향환,브랜드상품,health,건강진액,Y,75.06726,33.83458
2026-05-08,pm,rising,naver_top200,179,101-200,커큐민,건강식품,health,영양제,Y,78.9686,33.83458
2026-05-08,pm,rising,naver_top200,180,101-200,포카리스웨트,브랜드상품,processed,가공식품,Y,57.66816,33.83458
2026-05-08,pm,rising,naver_top200,181,101-200,귀리,Top200_확장후보,grain,곡물,N,33.49775,33.64661
2026-05-08,pm,rising,naver_top200,182,101-200,상황버섯쌀,농산_가공식품,grain,쌀,N,49.89135,43.65853
2026-05-08,pm,rising,naver_top200,183,101-200,자두,Top200_확장후보,agri,과일,N,47.54454,43.65853
2026-05-08,pm,rising,naver_top200,185,101-200,고추장,농산_가공식품,processed,장류/소스,N,21.29508,43.17073
2026-05-08,pm,rising,naver_top200,186,101-200,마그네슘영양제,건강식품,health,영양제,Y,48.41373,43.17073
2026-05-08,pm,rising,naver_top200,187,101-200,고큐텐,건강식품,health,영양제,Y,0.7388,0.4878
