date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-05-01,pm,rising,naver_top200,수향미10kg,수향미10kg,36,21-50,64.0,28.0,up,▲ 28단계,N,N,2026-04-30,pm,64.0,1.0,7,9,9,36,102,37.0,NAVER_RISING_FAST,91.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 9일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"수향미10kg은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 36위이며, 최근 7일 중 7일 등장했습니다.",grain,쌀,농산물,N,,농산_가공식품
2026-05-01,pm,rising,naver_top200,봄나물종류,봄나물종류,93,51-100,161.0,68.0,up,▲ 68단계,N,N,2026-04-30,pm,161.0,1.0,6,7,4,93,182,79.0,NAVER_WARMING_FAST,88.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 4일 연속 등장,WARMING,high,관찰 강화,"봄나물종류은 관심 형성 구간에 있는 후보입니다. 현재 93위이며, 순위 변화는 ▲ 68단계입니다.",agri,엽채/나물,농산물,N,,Top200_확장후보
2026-05-01,pm,rising,naver_top200,청국장,청국장,40,21-50,162.0,122.0,up,▲ 122단계,N,N,2026-04-30,pm,162.0,1.0,2,2,2,40,162,122.0,NAVER_RISING_FAST,86.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름,PRIORITY,medium,시장 데이터 확인 필요,"청국장은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 40위이며, 최근 7일 중 2일 등장했습니다.",processed,가공식품,가공식품,N,,농산_가공식품
2026-05-01,pm,rising,naver_top200,비파,비파,33,21-50,53.0,20.0,up,▲ 20단계,N,N,2026-04-30,pm,53.0,1.0,4,4,4,33,63,27.0,NAVER_RISING_FAST,80.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 4일 등장 · 4일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"비파은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 33위이며, 최근 7일 중 4일 등장했습니다.",agri,농산물 원물,농산물,N,,21~50_전량수집
2026-05-01,pm,rising,naver_top200,궁채,궁채,98,51-100,140.0,42.0,up,▲ 42단계,N,N,2026-04-30,pm,140.0,1.0,5,7,3,98,198,100.0,NAVER_WARMING_FAST,80.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 5일 등장 · 3일 연속 등장,WARMING,high,관찰 강화,"궁채은 관심 형성 구간에 있는 후보입니다. 현재 98위이며, 순위 변화는 ▲ 42단계입니다.",agri,농산물 원물,농산물,N,,Top200_확장후보
2026-05-01,pm,rising,naver_top200,냉동블루베리,냉동블루베리,60,51-100,95.0,35.0,up,▲ 35단계,N,N,2026-04-30,pm,95.0,1.0,7,9,9,29,95,21.0,NAVER_WARMING_FAST,79.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 9일 연속 등장,WARMING,high,관찰 강화,"냉동블루베리은 관심 형성 구간에 있는 후보입니다. 현재 60위이며, 순위 변화는 ▲ 35단계입니다.",processed,가공식품,가공식품,N,,블루베리_냉동과일
2026-05-01,pm,rising,naver_top200,카라향,카라향,41,21-50,67.0,26.0,up,▲ 26단계,N,N,2026-04-30,pm,67.0,1.0,7,9,9,37,67,5.0,NAVER_RISING_FAST,77.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 7일 중 7일 등장 · 9일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"카라향은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 41위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-05-01,pm,rising,naver_top200,아몬드,아몬드,56,51-100,66.0,10.0,up,▲ 10단계,N,N,2026-04-30,pm,66.0,1.0,7,9,9,53,122,66.0,NAVER_WARMING_FAST,77.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 9일 연속 등장,WARMING,high,관찰 강화,"아몬드은 관심 형성 구간에 있는 후보입니다. 현재 56위이며, 순위 변화는 ▲ 10단계입니다.",agri,견과류,농산물,N,,Top200_확장후보
2026-05-01,pm,rising,naver_top200,비트즙,비트즙,84,51-100,147.0,63.0,up,▲ 63단계,N,N,2026-04-30,pm,147.0,1.0,3,3,2,84,177,63.0,NAVER_WARMING_FAST,77.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름,WARMING,medium,관찰 강화,"비트즙은 관심 형성 구간에 있는 후보입니다. 현재 84위이며, 순위 변화는 ▲ 63단계입니다.",processed,가공식품,가공식품,N,,착즙_건강음료
2026-05-01,pm,rising,naver_top200,블루베리,블루베리,34,21-50,61.0,27.0,up,▲ 27단계,N,N,2026-04-30,pm,61.0,1.0,7,9,9,26,62,-6.0,NAVER_RISING_FAST,75.8,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 7일 중 7일 등장 · 9일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"블루베리은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 34위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
