date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-05-09,pm,rising,naver_top200,매실,매실,23,21-50,58.0,35.0,up,▲ 35단계,N,N,2026-05-08,pm,58.0,1.0,7,9,9,23,156,52.0,NAVER_RISING_FAST,100.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 9일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"매실은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 23위이며, 최근 7일 중 7일 등장했습니다.",agri,농산물 원물,농산물,N,,21~50_전량수집
2026-05-09,pm,rising,naver_top200,체리,체리,26,21-50,84.0,58.0,up,▲ 58단계,N,N,2026-05-08,pm,84.0,1.0,4,11,4,26,193,91.0,NAVER_RISING_FAST,98.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 4일 등장 · 4일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"체리은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 26위이며, 최근 7일 중 4일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-05-09,pm,rising,naver_top200,고추장,고추장,73,51-100,185.0,112.0,up,▲ 112단계,N,N,2026-05-08,pm,185.0,1.0,7,12,9,73,192,53.0,NAVER_WARMING_FAST,92.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 9일 연속 등장,WARMING,high,관찰 강화,"고추장은 관심 형성 구간에 있는 후보입니다. 현재 73위이며, 순위 변화는 ▲ 112단계입니다.",processed,장류/소스,가공식품,N,,농산_가공식품
2026-05-09,pm,rising,naver_top200,쑥떡,쑥떡,44,21-50,65.0,21.0,up,▲ 21단계,N,N,2026-05-08,pm,65.0,1.0,7,14,17,44,79,18.0,NAVER_RISING_FAST,83.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 17일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"쑥떡은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 44위이며, 최근 7일 중 7일 등장했습니다.",dessert,떡,가공식품,N,,디저트/떡
2026-05-09,pm,rising,naver_top200,병아리콩,병아리콩,47,21-50,75.0,28.0,up,▲ 28단계,N,N,2026-05-08,pm,75.0,1.0,7,14,17,30,83,19.0,NAVER_RISING_FAST,83.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 17일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"병아리콩은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 47위이며, 최근 7일 중 7일 등장했습니다.",grain,콩/잡곡,농산물,N,,21~50_전량수집
2026-05-09,pm,rising,naver_top200,명이나물,명이나물,52,51-100,95.0,43.0,up,▲ 43단계,N,N,2026-05-08,pm,95.0,1.0,7,14,15,24,95,35.0,NAVER_WARMING_FAST,83.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 15일 연속 등장,WARMING,high,관찰 강화,"명이나물은 관심 형성 구간에 있는 후보입니다. 현재 52위이며, 순위 변화는 ▲ 43단계입니다.",agri,엽채/나물,농산물,N,,Top200_확장후보
2026-05-09,pm,rising,naver_top200,두리안,두리안,87,51-100,129.0,42.0,up,▲ 42단계,N,N,2026-05-08,pm,129.0,1.0,6,13,4,87,193,88.0,NAVER_WARMING_FAST,83.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 4일 연속 등장,WARMING,high,관찰 강화,"두리안은 관심 형성 구간에 있는 후보입니다. 현재 87위이며, 순위 변화는 ▲ 42단계입니다.",agri,농산물 원물,농산물,N,,Top200_확장후보
2026-05-09,pm,rising,naver_top200,참외10kg,참외10kg,31,21-50,44.0,13.0,up,▲ 13단계,N,N,2026-05-08,pm,44.0,1.0,7,13,12,31,196,27.0,NAVER_RISING_FAST,82.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 12일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"참외10kg은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 31위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-05-09,pm,rising,naver_top200,견과류,견과류,72,51-100,160.0,88.0,up,▲ 88단계,N,N,2026-05-08,pm,160.0,1.0,7,14,17,50,165,14.0,NAVER_WARMING_FAST,80.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 17일 연속 등장,WARMING,high,관찰 강화,"견과류은 관심 형성 구간에 있는 후보입니다. 현재 72위이며, 순위 변화는 ▲ 88단계입니다.",agri,견과류,가공식품,N,,농산_가공식품
2026-05-09,pm,rising,naver_top200,호두,호두,129,101-200,170.0,41.0,up,▲ 41단계,N,N,2026-05-08,pm,170.0,1.0,7,14,17,70,182,53.0,NAVER_WATCH,75.0,초기 관찰 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 17일 연속 등장,WATCH,high,추가 관찰,호두은 초기 관찰 후보입니다. 최근 3일 기준 53단계 상승 흐름이 확인됩니다.,agri,견과류,농산물,N,,Top200_확장후보
