date,slot,source_type,source,rank,rank_range,product_name,note,product_group,sub_group,exclude_from_opportunity,search_ratio,shopping_ratio
2026-05-02,pm,rising,naver_top200,21.0,21-50,망고,21~50_전량수집,농산물,,N,31.16809,39.45233
2026-05-02,pm,rising,naver_top200,22.0,21-50,뉴케어구수한맛,브랜드상품,브랜드_완제품,,Y,27.37776,38.53955
2026-05-02,pm,rising,naver_top200,23.0,21-50,멸균우유,브랜드상품,브랜드_완제품,,Y,15.11906,38.43813
2026-05-02,pm,rising,naver_top200,24.0,21-50,명이나물,21~50_전량수집,농산물,,N,39.36874,37.93103
2026-05-02,pm,rising,naver_top200,25.0,21-50,알부민,건강식품,건강식품,,Y,49.04889,36.81541
2026-05-02,pm,rising,naver_top200,26.0,21-50,스승의날선물,시즌_기념일,기념일,,Y,54.40287,33.33333
2026-05-02,pm,rising,naver_top200,27.0,21-50,탄산수,브랜드상품,브랜드_완제품,,Y,30.65003,33.05709
2026-05-02,pm,rising,naver_top200,28.0,21-50,코엔자임q10,브랜드상품,브랜드_완제품,,Y,84.16477,32.87292
2026-05-02,pm,rising,naver_top200,29.0,21-50,꽃게,21~50_전량수집,수산물,,N,49.28193,32.59668
2026-05-02,pm,rising,naver_top200,30.0,21-50,맥심모카골드,브랜드상품,브랜드_완제품,,Y,33.84353,31.95211
2026-05-02,pm,rising,naver_top200,31.0,21-50,포스파티딜세린,건강식품,건강식품,,Y,84.32544,38.23529
2026-05-02,pm,rising,naver_top200,32.0,21-50,참외10kg,21~50_전량수집,농산물,,N,5.76878,38.00904
2026-05-02,pm,rising,naver_top200,33.0,21-50,두유,브랜드상품,브랜드_완제품,,Y,33.2797,37.66968
2026-05-02,pm,rising,naver_top200,34.0,21-50,레몬즙,레몬_가공식품,가공식품,,N,35.09538,37.55656
2026-05-02,pm,rising,naver_top200,35.0,21-50,콘드로이친1200,브랜드상품,브랜드_완제품,,Y,66.76626,36.99095
2026-05-02,pm,rising,naver_top200,36.0,21-50,엄나무순,21~50_전량수집,농산물,,N,25.65921,31.06796
2026-05-02,pm,rising,naver_top200,37.0,21-50,비타민c,건강식품,건강식품,,Y,32.37318,30.67961
2026-05-02,pm,rising,naver_top200,38.0,21-50,카네이션쿠키,디저트/떡,가공식품,,N,6.45981,30.67961
2026-05-02,pm,rising,naver_top200,39.0,21-50,프로폴리스,건강식품,건강식품,,Y,16.40368,30.29126
2026-05-02,pm,rising,naver_top200,40.0,21-50,수박,21~50_전량수집,농산물,,N,21.14794,29.51456
2026-05-02,pm,rising,naver_top200,41.0,21-50,죽순,21~50_전량수집,농산물,,N,27.94011,35.06944
2026-05-02,pm,rising,naver_top200,42.0,21-50,하루견과,브랜드상품,브랜드_완제품,,Y,23.73822,34.9537
2026-05-02,pm,rising,naver_top200,43.0,21-50,유산균,건강식품,건강식품,,Y,68.00289,34.375
2026-05-02,pm,rising,naver_top200,44.0,21-50,오이,21~50_전량수집,농산물,,N,30.9104,34.25925
2026-05-02,pm,rising,naver_top200,45.0,21-50,병아리콩,21~50_전량수집,농산물,,N,42.79159,33.44907
2026-05-02,pm,rising,naver_top200,46.0,21-50,아몬드,21~50_전량수집,농산물,,N,14.22648,38.53333
2026-05-02,pm,rising,naver_top200,47.0,21-50,쑥떡,디저트/떡,가공식품,,N,13.6823,38.26666
2026-05-02,pm,rising,naver_top200,48.0,21-50,매실,21~50_전량수집,농산물,,N,12.37367,38.13333
2026-05-02,pm,rising,naver_top200,49.0,21-50,정관장,브랜드상품,브랜드_완제품,,Y,96.30733,38.13333
2026-05-02,pm,rising,naver_top200,50.0,21-50,구운계란,축산_가공식품,가공식품,,N,17.05104,37.86666
2026-05-02,pm,rising,naver_top200,51.0,51-100,샤오커오라사탕,브랜드상품,브랜드_완제품,,Y,30.30109,32.60368
2026-05-02,pm,rising,naver_top200,52.0,51-100,임박,브랜드상품,브랜드_완제품,,Y,2.4496,32.37327
2026-05-02,pm,rising,naver_top200,53.0,51-100,버터떡,디저트/떡,가공식품,,N,55.24368,32.25806
2026-05-02,pm,rising,naver_top200,54.0,51-100,오렌지,Top200_확장후보,농산물,,N,14.34039,32.02764
2026-05-02,pm,rising,naver_top200,55.0,51-100,누룽지,농산_가공식품,가공식품,,N,11.41872,31.79723
2026-05-02,pm,rising,naver_top200,56.0,51-100,비에날17유산균,건강식품,건강식품,,Y,50.44946,34.04522
2026-05-02,pm,rising,naver_top200,57.0,51-100,커큐민,건강식품,건강식품,,Y,51.15772,34.04522
2026-05-02,pm,rising,naver_top200,58.0,51-100,블루베리,Top200_확장후보,농산물,,N,75.9466,33.79396
2026-05-02,pm,rising,naver_top200,59.0,51-100,정관장에브리타임,브랜드상품,브랜드_완제품,,Y,60.50122,33.79396
2026-05-02,pm,rising,naver_top200,60.0,51-100,냉동블루베리,농산_가공식품,가공식품,,N,24.32579,33.54271
2026-05-02,pm,rising,naver_top200,61.0,51-100,그릭요거트,유제품,가공식품,,N,45.15316,31.96125
2026-05-02,pm,rising,naver_top200,62.0,51-100,토마토,Top200_확장후보,농산물,,N,38.9425,31.71912
2026-05-02,pm,rising,naver_top200,63.0,51-100,한일식품,브랜드상품,브랜드_완제품,,Y,39.00545,31.71912
2026-05-02,pm,rising,naver_top200,64.0,51-100,양배추즙,착즙_건강음료,가공식품,,N,17.31011,31.59806
2026-05-02,pm,rising,naver_top200,65.0,51-100,하스카프베리,건강식품,건강식품,,Y,77.84305,31.47699
2026-05-02,pm,rising,naver_top200,66.0,51-100,루테인지아잔틴,브랜드상품,브랜드_완제품,,Y,21.31969,32.90488
2026-05-02,pm,rising,naver_top200,67.0,51-100,계란,축산_가공식품,가공식품,,N,33.79462,32.51928
2026-05-02,pm,rising,naver_top200,68.0,51-100,무늬오징어,Top200_확장후보,수산물,,N,40.51343,32.51928
2026-05-02,pm,rising,naver_top200,69.0,51-100,수향미10kg,농산_가공식품,가공식품,,N,17.44885,32.39074
2026-05-02,pm,rising,naver_top200,70.0,51-100,참기름,참깨_원재료_가공식품,가공식품,,N,14.78138,32.39074
2026-05-02,pm,rising,naver_top200,71.0,51-100,청국장,농산_가공식품,가공식품,,N,21.93256,38.41463
2026-05-02,pm,rising,naver_top200,72.0,51-100,카라향,Top200_확장후보,농산물,,N,42.42897,38.41463
