product_name,reason
루테인,excluded_or_not_target
창억떡,excluded_or_not_target
레몬즙,no_goods_code_match
뉴케어구수한맛,excluded_or_not_target
스타벅스미니컵,excluded_or_not_target
유산균,excluded_or_not_target
임박,excluded_or_not_target
비타민c,excluded_or_not_target
뼈엔엠비피mbp,excluded_or_not_target
멸균우유,excluded_or_not_target
샤오커오라사탕,excluded_or_not_target
콘드로이친1200,excluded_or_not_target
조선호텔김치,excluded_or_not_target
단백질쉐이크,excluded_or_not_target
포켓몬빵,excluded_or_not_target
두유,excluded_or_not_target
그릭요거트,no_goods_code_match
알부민,excluded_or_not_target
완두콩,no_goods_code_match
초당옥수수,no_goods_code_match
맥심모카골드,excluded_or_not_target
냉면,no_goods_code_match
bnr17유산균,excluded_or_not_target
구운계란,no_goods_code_match
촉촉한황치즈칩,excluded_or_not_target
아이스크림,excluded_or_not_target
밀크씨슬,excluded_or_not_target
생수2l,excluded_or_not_target
포카리스웨트,excluded_or_not_target
양배추즙,no_goods_code_match
두리안,no_goods_code_match
포스파티딜세린,excluded_or_not_target
냉면육수,no_goods_code_match
애사비,excluded_or_not_target
리포좀글루타치온,excluded_or_not_target
그린아세로라,excluded_or_not_target
비피더스유산균,excluded_or_not_target
정관장에브리타임,excluded_or_not_target
파라다이스그레인,excluded_or_not_target
프로폴리스,excluded_or_not_target
수향미10kg,no_goods_code_match
버터,no_goods_code_match
명가삼대떡집,excluded_or_not_target
두쫀쿠,no_goods_code_match
진미채,no_goods_code_match
비에날17유산균,excluded_or_not_target
이클립스,excluded_or_not_target
견과류,no_goods_code_match
야채도사,excluded_or_not_target
하루견과,excluded_or_not_target
코큐텐,excluded_or_not_target
마누카꿀,no_goods_code_match
cca주스,excluded_or_not_target
긴떡볶이,no_goods_code_match
서리맥스,excluded_or_not_target
꽃보다오징어,no_goods_code_match
버터떡,no_goods_code_match
mbp,excluded_or_not_target
리포좀비타민c,excluded_or_not_target
멜라토닌,excluded_or_not_target
베르베린,excluded_or_not_target
멀티비타민,excluded_or_not_target
알파cd,excluded_or_not_target
구강유산균,excluded_or_not_target
닭다리살,no_goods_code_match
쑥떡,no_goods_code_match
궁채,no_goods_code_match
비타민d,excluded_or_not_target
삼다수,excluded_or_not_target
정관장,excluded_or_not_target
마른오징어,no_goods_code_match
코엔자임q10,excluded_or_not_target
삼다수2l,excluded_or_not_target
쏘팔메토,excluded_or_not_target
텐텐,excluded_or_not_target
빅토리아탄산수,excluded_or_not_target
김치,no_goods_code_match
삼다수500ml,excluded_or_not_target
락토핏유산균,excluded_or_not_target
네스프레소캡슐,excluded_or_not_target
떡,no_goods_code_match
맥문동,excluded_or_not_target
인삼다당체,excluded_or_not_target
홍삼,excluded_or_not_target
황태채,no_goods_code_match
결혼식답례품,excluded_or_not_target
홍삼진액,excluded_or_not_target
단백질음료,excluded_or_not_target
수향미,no_goods_code_match
푸룬주스,excluded_or_not_target
뉴케어당플랜,excluded_or_not_target
kbo빼빼로,excluded_or_not_target
고추장,no_goods_code_match
강황가루,no_goods_code_match
뉴케어올프로틴,excluded_or_not_target
la갈비,no_goods_code_match
참치캔,excluded_or_not_target
카누아이스샷,excluded_or_not_target
덴마크유산균,excluded_or_not_target
올리브유,no_goods_code_match
요습관,excluded_or_not_target
무알콜맥주,no_goods_code_match
박카스,excluded_or_not_target
노을멜론,no_goods_code_match
명이나물,no_goods_code_match
생수500,excluded_or_not_target
철원오대쌀10kg,no_goods_code_match
햇반,excluded_or_not_target
커큐민,excluded_or_not_target
커피믹스,excluded_or_not_target
레모너리,excluded_or_not_target
고려은단비타민c1000,excluded_or_not_target
코카콜라,excluded_or_not_target
아르기닌,excluded_or_not_target
두부면,no_goods_code_match
관절보궁,excluded_or_not_target
닷사이23,excluded_or_not_target
루테인지아잔틴,excluded_or_not_target
피크노제놀,excluded_or_not_target
시오콘부,no_goods_code_match
장족깡,no_goods_code_match
그래니샐러드,excluded_or_not_target
반건조오징어,no_goods_code_match
질유산균,excluded_or_not_target
캐라넷,excluded_or_not_target
글루타치온,excluded_or_not_target
대패킹,excluded_or_not_target
알부실,excluded_or_not_target
에버콜라겐,excluded_or_not_target
올리브오일캡슐,excluded_or_not_target
이노시톨,excluded_or_not_target
시서스,excluded_or_not_target
뻥튀기,no_goods_code_match
아몬드브리즈,excluded_or_not_target
엄나무순,no_goods_code_match
오이지오이,no_goods_code_match
올레샷,excluded_or_not_target
니프젠,excluded_or_not_target
믹스커피,excluded_or_not_target
설탕15kg,no_goods_code_match
움트리초고추장,no_goods_code_match
녹용,excluded_or_not_target
오메가3,no_goods_code_match
닭가슴살,no_goods_code_match
탄산수,no_goods_code_match
콜라겐,no_goods_code_match
마그네슘,no_goods_code_match
생수,no_goods_code_match
콘드로이친,no_goods_code_match
올리브오일,no_goods_code_match
케라넷,no_goods_code_match
카무트효소,no_goods_code_match
찹쌀누룽지과자,no_goods_code_match
뉴케어,no_goods_code_match
