product_name,auction_date,variety_name,unit_name,weighted_avg_auction_price,high_price,low_price,total_trade_qty,row_count,valid_row_count,outlier_count,market_count,raw_high_price,raw_low_price
감자,2026-05-09,감자,kg,48348.3,66500.0,10000.0,77730.0,111,109,2,4,67000.0,6000.0
감자,2026-05-09,햇감자,kg,48759.2,66000.0,12000.0,53730.0,71,66,5,1,68000.0,2500.0
감자,2026-05-09,감자(일반),kg,30200.0,30200.0,30200.0,80.0,1,1,0,1,30200.0,30200.0
고구마,2026-05-09,고구마,kg,26565.5,36000.0,15000.0,14350.0,31,31,0,1,36000.0,15000.0
냉동블루베리,2026-05-09,블루베리,kg,33153.5,57000.0,16000.0,17607.0,1315,1263,52,27,72000.0,2000.0
냉동블루베리,2026-05-09,블루베리(일반),kg,3091.1,16000.0,1800.0,765.8,113,65,48,2,42000.0,1800.0
냉동블루베리,2026-05-09,국산블루베리,kg,27273.5,38000.0,16600.0,717.0,42,40,2,1,41200.0,15600.0
냉동블루베리,2026-05-09,포도(블루베리),kg,32546.9,38000.0,25000.0,671.0,44,43,1,1,39000.0,25000.0
냉동블루베리,2026-05-09,블루베리(국산),kg,32095.6,46000.0,20000.0,608.0,52,50,2,4,48000.0,18000.0
당근,2026-05-09,당근,kg,21644.0,34000.0,6000.0,75990.0,95,94,1,8,50000.0,6000.0
당근,2026-05-09,당근(일반),kg,20908.5,28200.0,12200.0,24060.0,38,36,2,4,30000.0,11600.0
당근,2026-05-09,당근(흙당근),kg,17600.0,17600.0,17600.0,600.0,1,1,0,1,17600.0,17600.0
마늘쫑,2026-05-09,마늘쫑,kg,12746.9,35000.0,1800.0,78191.6,705,511,194,27,185000.0,500.0
마늘쫑,2026-05-09,마늘쫑(국내),kg,15202.2,15600.0,7000.0,2414.0,11,9,2,1,19500.0,3100.0
마늘쫑,2026-05-09,마늘(마늘쫑),kg,15340.0,16000.0,15000.0,1000.0,5,3,2,1,16000.0,1300.0
마늘쫑,2026-05-09,마늘쫑(기타),kg,18000.0,18000.0,18000.0,216.0,5,5,0,2,18000.0,18000.0
망고,2026-05-09,망고(일반),kg,33456.6,40000.0,25000.0,3050.0,69,69,0,1,40000.0,25000.0
망고,2026-05-09,망고(수입),kg,35736.4,42000.0,26500.0,2295.0,55,54,1,9,42000.0,11000.0
망고,2026-05-09,망고(국산),kg,134046.8,170000.0,60000.0,299.0,32,30,2,1,180000.0,40000.0
망고,2026-05-09,망고,kg,38000.0,38000.0,38000.0,95.0,5,5,0,1,38000.0,38000.0
망고,2026-05-09,망고(애플),kg,46200.0,46200.0,46200.0,12.0,1,1,0,1,46200.0,46200.0
복숭아,2026-05-09,복숭아,kg,6055.6,7300.0,4500.0,13.5,2,2,0,1,7300.0,4500.0
블루베리,2026-05-09,블루베리,kg,33153.5,57000.0,16000.0,17607.0,1315,1263,52,27,72000.0,2000.0
블루베리,2026-05-09,블루베리(일반),kg,3091.1,16000.0,1800.0,765.8,113,65,48,2,42000.0,1800.0
블루베리,2026-05-09,국산블루베리,kg,27273.5,38000.0,16600.0,717.0,42,40,2,1,41200.0,15600.0
블루베리,2026-05-09,포도(블루베리),kg,32546.9,38000.0,25000.0,671.0,44,43,1,1,39000.0,25000.0
블루베리,2026-05-09,블루베리(국산),kg,32095.6,46000.0,20000.0,608.0,52,50,2,4,48000.0,18000.0
사과,2026-05-09,사과,kg,48386.3,71830.0,15000.0,1730.0,25,24,1,2,102060.0,15000.0
산딸기,2026-05-09,산딸기,kg,32459.3,58600.0,8200.0,2835.5,210,203,7,10,72000.0,6000.0
산딸기,2026-05-09,흑산딸기,kg,16774.0,22500.0,7600.0,288.5,20,18,2,2,23000.0,7000.0
산딸기,2026-05-09,산딸기(딸기),kg,13500.0,13500.0,13500.0,11.0,1,1,0,1,13500.0,13500.0
산딸기,2026-05-09,산딸기(국산),kg,36000.0,36000.0,36000.0,7.0,1,1,0,1,36000.0,36000.0
수박,2026-05-09,수박,kg,18813.4,52000.0,5500.0,73750.5,231,223,8,7,56000.0,2000.0
수박,2026-05-09,수박(BOX),kg,28507.2,46000.0,8000.0,60016.0,189,181,8,1,48000.0,4000.0
수박,2026-05-09,수박(BOX꼭지절단),kg,32901.5,50000.0,17000.0,35411.0,68,67,1,1,50000.0,16000.0
수박,2026-05-09,수박(꼭지절단),kg,18479.7,24000.0,4000.0,27218.0,83,82,1,2,25000.0,4000.0
수박,2026-05-09,수박(박스),kg,21652.7,32000.0,13000.0,21962.0,84,82,2,1,33000.0,11000.0
수박,2026-05-09,수박(일반),kg,15721.0,24000.0,4600.0,19781.0,68,66,2,4,28000.0,4000.0
수박,2026-05-09,포장수박,kg,37495.1,53600.0,12000.0,8411.0,43,41,2,2,57000.0,8000.0
수박,2026-05-09,수박(짧은꼭지),kg,17659.3,29000.0,10000.0,7738.0,17,17,0,1,29000.0,10000.0
수박,2026-05-09,수박(일반꼭지절단),kg,12997.0,16000.0,8000.0,7065.0,18,17,1,1,20600.0,8000.0
수박,2026-05-09,수박(BOX꼭지),kg,33129.4,40000.0,20000.0,4713.0,13,11,2,1,43000.0,15500.0
수박,2026-05-09,수박(꼭지 제거),kg,17044.9,22500.0,9500.0,3923.0,17,14,3,1,24000.0,2800.0
