product_name,reason
올리브오일,no_goods_code_match
뉴케어구수한맛,excluded_or_not_target
초당옥수수,no_goods_code_match
찹쌀누룽지과자,excluded_or_not_target
루테인,excluded_or_not_target
카무트효소,excluded_or_not_target
포켓몬빵,excluded_or_not_target
탄산수,excluded_or_not_target
구운계란,no_goods_code_match
레몬즙,no_goods_code_match
파라다이스그레인,excluded_or_not_target
야채도사,excluded_or_not_target
맥심모카골드,excluded_or_not_target
두유,excluded_or_not_target
콘드로이친,excluded_or_not_target
비타민c,excluded_or_not_target
알부민,excluded_or_not_target
하루견과,excluded_or_not_target
멸균우유,excluded_or_not_target
그릭요거트,no_goods_code_match
밀크씨슬,excluded_or_not_target
수향미10kg,no_goods_code_match
la갈비,no_goods_code_match
커큐민,excluded_or_not_target
양배추즙,no_goods_code_match
프로폴리스,excluded_or_not_target
닭다리살,no_goods_code_match
샤오커오라사탕,excluded_or_not_target
마누카꿀,no_goods_code_match
명가삼대떡집,excluded_or_not_target
베르베린,excluded_or_not_target
완두콩,no_goods_code_match
촉촉한황치즈칩,excluded_or_not_target
아몬든,no_goods_code_match
뼈엔엠비피mbp,excluded_or_not_target
비에날17유산균,excluded_or_not_target
버터떡,no_goods_code_match
견과류,no_goods_code_match
포스파티딜세린,excluded_or_not_target
단백질쉐이크,excluded_or_not_target
카누,excluded_or_not_target
bnr17유산균,excluded_or_not_target
수향미,no_goods_code_match
두리안,no_goods_code_match
단백질음료,excluded_or_not_target
김치,no_goods_code_match
고추장,no_goods_code_match
멜라토닌,excluded_or_not_target
버터,no_goods_code_match
삼다수,excluded_or_not_target
햇반,excluded_or_not_target
알파cd,excluded_or_not_target
땅콩버터,no_goods_code_match
꽃보다오징어,no_goods_code_match
삼원가든우거지탕,excluded_or_not_target
컵라면,excluded_or_not_target
조선호텔김치,excluded_or_not_target
cca주스,excluded_or_not_target
모짜렐라치즈,no_goods_code_match
떡,no_goods_code_match
락토핏유산균,excluded_or_not_target
반건조오징어,no_goods_code_match
두쫀쿠,no_goods_code_match
삼다수2l,excluded_or_not_target
시오콘부,no_goods_code_match
애사비,excluded_or_not_target
글루타치온,excluded_or_not_target
그린아세로라,excluded_or_not_target
전투식량,excluded_or_not_target
정관장에브리타임,excluded_or_not_target
질유산균,excluded_or_not_target
콘드로이친1200,excluded_or_not_target
멀티비타민,excluded_or_not_target
콜레스컷부스터,excluded_or_not_target
포카리스웨트,excluded_or_not_target
진미채,no_goods_code_match
궁채,no_goods_code_match
마카다미아,no_goods_code_match
빅토리아탄산수,excluded_or_not_target
황태채,no_goods_code_match
고려은단비타민c1000,excluded_or_not_target
간장게장,no_goods_code_match
곱창김,no_goods_code_match
과자,no_goods_code_match
구강유산균,excluded_or_not_target
단백질바,no_goods_code_match
생수500,excluded_or_not_target
앵커버터,no_goods_code_match
육회,no_goods_code_match
맥심화이트골드,excluded_or_not_target
유기농레몬즙,no_goods_code_match
이클립스,excluded_or_not_target
샤인머스켓,no_goods_code_match
아르기닌,excluded_or_not_target
푸룬,no_goods_code_match
비타민d,excluded_or_not_target
구강유산균m18,excluded_or_not_target
명이나물,no_goods_code_match
알룰로스,no_goods_code_match
민물장어,no_goods_code_match
루테인지아잔틴,excluded_or_not_target
뉴케어당플랜,excluded_or_not_target
조니워커블루라벨,excluded_or_not_target
냉면육수,no_goods_code_match
마른오징어,no_goods_code_match
망고스틴,no_goods_code_match
밀키트,no_goods_code_match
곤약젤리,excluded_or_not_target
믹스커피,excluded_or_not_target
쥐포,no_goods_code_match
순수한둠비,excluded_or_not_target
아이스크림,excluded_or_not_target
커피믹스,excluded_or_not_target
mbp,excluded_or_not_target
매실청,no_goods_code_match
오트밀,no_goods_code_match
참소라,no_goods_code_match
코큐텐,excluded_or_not_target
푸룬주스,excluded_or_not_target
육포,no_goods_code_match
냉면,no_goods_code_match
라면,excluded_or_not_target
스테이크,no_goods_code_match
콩국물,no_goods_code_match
양꼬치,no_goods_code_match
킹크랩,no_goods_code_match
토마토즙,no_goods_code_match
갈비탕,no_goods_code_match
무알콜맥주,no_goods_code_match
신비복숭아,no_goods_code_match
신동진경기아끼바레쌀,no_goods_code_match
캠핑음식,no_goods_code_match
kbo빼빼로,excluded_or_not_target
그래니샐러드,excluded_or_not_target
닭가슴살,no_goods_code_match
오메가3,no_goods_code_match
생수,no_goods_code_match
창억떡,no_goods_code_match
마그네슘,no_goods_code_match
콜라겐,no_goods_code_match
하스카프베리,no_goods_code_match
임박,no_goods_code_match
유산균,no_goods_code_match
