product_name,auction_date,market_code,market_name,weighted_avg_auction_price,high_price,low_price,total_trade_qty,row_count,valid_row_count,outlier_count,corp_count,raw_high_price,raw_low_price
감자,2026-05-05,220001,대구북부,59861.0,72500.0,12000.0,110140.0,181,180,1,2,72500.0,8000.0
감자,2026-05-05,110001,서울가락,60272.8,72500.0,18000.0,94260.0,72,70,2,1,73000.0,14000.0
감자,2026-05-05,110008,서울강서,59005.2,69000.0,25000.0,31000.0,49,46,3,2,71000.0,4500.0
감자,2026-05-05,230003,인천삼산,68089.3,71000.0,55000.0,5600.0,16,16,0,1,71000.0,55000.0
감자,2026-05-05,380401,진주,64857.4,73000.0,22000.0,1150.0,13,12,1,1,73000.0,16000.0
감자,2026-05-05,230001,인천남촌,25803.6,75000.0,20000.0,1120.0,3,3,0,1,75000.0,20000.0
고구마,2026-05-05,220001,대구북부,21694.4,33500.0,8000.0,38210.0,108,105,3,1,35000.0,5000.0
고구마,2026-05-05,230001,인천남촌,22623.5,29000.0,13000.0,3240.0,24,22,2,1,30000.0,10000.0
고구마,2026-05-05,110008,서울강서,26142.6,31000.0,10000.0,2350.0,14,12,2,1,32000.0,6000.0
고구마,2026-05-05,380303,창원내서,20162.2,24000.0,11000.0,370.0,19,18,1,1,26200.0,11000.0
냉동블루베리,2026-05-05,110001,서울가락,31286.5,58000.0,15000.0,9532.4,520,509,11,5,65000.0,12000.0
냉동블루베리,2026-05-05,220001,대구북부,30777.5,42000.0,18000.0,1847.0,164,120,44,3,49500.0,1600.0
냉동블루베리,2026-05-05,210009,부산반여,32975.4,41200.0,21100.0,1182.0,66,64,2,3,42000.0,21000.0
냉동블루베리,2026-05-05,240004,광주서부,3216.0,13000.0,1600.0,880.9,133,73,60,2,46000.0,1600.0
냉동블루베리,2026-05-05,210001,부산엄궁,33253.3,56000.0,23500.0,868.0,76,75,1,3,56000.0,23000.0
냉동블루베리,2026-05-05,311201,구리,33680.4,43000.0,23000.0,837.0,58,58,0,3,43000.0,23000.0
냉동블루베리,2026-05-05,240001,광주각화,28832.5,38000.0,18000.0,824.0,87,86,1,3,38000.0,17000.0
냉동블루베리,2026-05-05,230001,인천남촌,32121.5,42000.0,23000.0,794.0,54,52,2,4,42500.0,16000.0
냉동블루베리,2026-05-05,250001,대전오정,33028.9,40200.0,20600.0,698.0,53,51,2,2,41000.0,20000.0
냉동블루베리,2026-05-05,110008,서울강서,35738.4,43000.0,23000.0,558.0,50,49,1,3,47000.0,23000.0
냉동블루베리,2026-05-05,360301,순천,34203.4,40000.0,20000.0,349.0,28,26,2,3,42000.0,12000.0
냉동블루베리,2026-05-05,380401,진주,31526.4,45600.0,13500.0,345.0,31,29,2,2,47000.0,12000.0
냉동블루베리,2026-05-05,380101,창원팔용,38417.7,45800.0,29100.0,317.0,32,30,2,2,49100.0,28000.0
냉동블루베리,2026-05-05,370101,포항,21055.7,27200.0,15000.0,272.0,29,27,2,3,31800.0,11000.0
냉동블루베리,2026-05-05,310101,수원,36131.1,41500.0,25000.0,267.0,22,20,2,3,42000.0,24500.0
냉동블루베리,2026-05-05,250003,대전노은,35213.9,45000.0,25100.0,245.0,21,19,2,2,47100.0,25000.0
냉동블루베리,2026-05-05,230003,인천삼산,33051.2,38000.0,27000.0,215.0,28,27,1,2,40000.0,27000.0
냉동블루베리,2026-05-05,380303,창원내서,32939.8,42500.0,24000.0,201.0,25,24,1,2,42600.0,24000.0
냉동블루베리,2026-05-05,310401,안양,34923.8,41000.0,32000.0,151.0,13,11,2,1,42000.0,28000.0
냉동블루베리,2026-05-05,330101,청주,35307.6,37000.0,28300.0,131.0,14,12,2,2,37500.0,25600.0
냉동블루베리,2026-05-05,340101,천안,34696.9,40000.0,25000.0,128.0,18,16,2,2,41200.0,21700.0
냉동블루베리,2026-05-05,380201,울산,28918.5,35000.0,12000.0,116.5,12,11,1,2,40000.0,12000.0
냉동블루베리,2026-05-05,320201,원주,32649.4,38850.0,18000.0,82.0,8,8,0,1,38850.0,18000.0
냉동블루베리,2026-05-05,350101,전주,41428.6,48000.0,30000.0,35.0,8,8,0,1,48000.0,30000.0
냉동블루베리,2026-05-05,350301,익산,34000.0,34000.0,34000.0,30.0,1,1,0,1,34000.0,34000.0
냉동블루베리,2026-05-05,320101,춘천,32768.0,33280.0,32640.0,5.0,2,2,0,1,33280.0,32640.0
단호박,2026-05-05,110001,서울가락,16167.9,17500.0,15000.0,2800.0,21,21,0,1,17500.0,15000.0
단호박,2026-05-05,240001,광주각화,14507.6,15500.0,13000.0,2108.0,17,15,2,2,16000.0,8100.0
단호박,2026-05-05,380201,울산,12112.5,13300.0,11500.0,1920.0,8,8,0,1,13300.0,11500.0
단호박,2026-05-05,110008,서울강서,13381.2,14000.0,12500.0,1600.0,8,8,0,1,14000.0,12500.0
단호박,2026-05-05,210001,부산엄궁,13767.3,16000.0,13000.0,1590.0,16,16,0,1,16000.0,13000.0
단호박,2026-05-05,240004,광주서부,14500.0,14500.0,14500.0,600.0,2,2,0,1,14500.0,14500.0
단호박,2026-05-05,230003,인천삼산,13309.1,16000.0,11500.0,550.0,5,5,0,1,16000.0,11500.0
단호박,2026-05-05,310401,안양,12000.0,12000.0,12000.0,170.0,1,1,0,1,12000.0,12000.0
단호박,2026-05-05,230001,인천남촌,12000.0,12000.0,12000.0,40.0,1,1,0,1,12000.0,12000.0
단호박,2026-05-05,360301,순천,7500.0,7500.0,7500.0,30.0,2,2,0,1,7500.0,7500.0
단호박,2026-05-05,320101,춘천,4110.0,4110.0,4110.0,4.0,1,1,0,1,4110.0,4110.0
당근,2026-05-05,110001,서울가락,25052.1,35000.0,7000.0,160380.0,71,68,3,5,36000.0,5000.0
당근,2026-05-05,220001,대구북부,27182.2,34000.0,18500.0,21680.0,18,17,1,3,35000.0,18500.0
