product_name,period,search_ratio,search_keywords
bnr17유산균,2026-05-03,25.08477,bnr17유산균
bnr17유산균,2026-05-04,7.50971,bnr17유산균
bnr17유산균,2026-05-05,19.25399,bnr17유산균
bnr17유산균,2026-05-06,14.24199,bnr17유산균
bnr17유산균,2026-05-07,17.16979,bnr17유산균
bnr17유산균,2026-05-08,20.38706,bnr17유산균
bnr17유산균,2026-05-09,16.28483,bnr17유산균
bnr17유산균,2026-05-10,20.57728,bnr17유산균
bnr17유산균,2026-05-11,16.45025,bnr17유산균
bnr17유산균,2026-05-12,13.50591,bnr17유산균
bnr17유산균,2026-05-13,12.87734,bnr17유산균
bnr17유산균,2026-05-14,9.46985,bnr17유산균
bnr17유산균,2026-05-15,18.00512,bnr17유산균
bnr17유산균,2026-05-16,17.60813,bnr17유산균
cca주스,2026-05-03,18.55575,cca주스
cca주스,2026-05-04,19.51553,cca주스
cca주스,2026-05-05,24.17733,cca주스
cca주스,2026-05-06,23.58318,cca주스
cca주스,2026-05-07,21.4808,cca주스
cca주스,2026-05-08,17.9159,cca주스
cca주스,2026-05-09,15.40219,cca주스
cca주스,2026-05-10,19.74405,cca주스
cca주스,2026-05-11,18.78427,cca주스
cca주스,2026-05-12,19.1499,cca주스
cca주스,2026-05-13,21.02376,cca주스
cca주스,2026-05-14,19.37842,cca주스
cca주스,2026-05-15,16.95612,cca주스
cca주스,2026-05-16,14.67093,cca주스
kbo빼빼로,2026-05-03,24.4204,kbo빼빼로
kbo빼빼로,2026-05-04,29.52086,kbo빼빼로
kbo빼빼로,2026-05-05,24.88408,kbo빼빼로
kbo빼빼로,2026-05-06,27.27975,kbo빼빼로
kbo빼빼로,2026-05-07,26.42967,kbo빼빼로
kbo빼빼로,2026-05-08,23.95672,kbo빼빼로
kbo빼빼로,2026-05-09,30.1391,kbo빼빼로
kbo빼빼로,2026-05-10,27.20247,kbo빼빼로
kbo빼빼로,2026-05-11,96.83153,kbo빼빼로
kbo빼빼로,2026-05-12,64.68315,kbo빼빼로
kbo빼빼로,2026-05-13,66.92426,kbo빼빼로
kbo빼빼로,2026-05-14,84.00309,kbo빼빼로
kbo빼빼로,2026-05-15,60.89644,kbo빼빼로
kbo빼빼로,2026-05-16,56.95517,kbo빼빼로
la갈비,2026-05-03,75.97765,la갈비
la갈비,2026-05-04,79.08131,la갈비
la갈비,2026-05-05,84.04717,la갈비
la갈비,2026-05-06,83.48851,la갈비
la갈비,2026-05-07,82.61949,la갈비
la갈비,2026-05-08,75.1707,la갈비
la갈비,2026-05-09,71.01179,la갈비
la갈비,2026-05-10,72.06703,la갈비
la갈비,2026-05-11,77.52948,la갈비
la갈비,2026-05-12,71.19801,la갈비
la갈비,2026-05-13,65.30105,la갈비
la갈비,2026-05-14,65.48727,la갈비
la갈비,2026-05-15,71.94289,la갈비
la갈비,2026-05-16,74.17752,la갈비
mbp,2026-05-03,7.70144,mbp
mbp,2026-05-04,6.61255,mbp
mbp,2026-05-05,5.82062,mbp
mbp,2026-05-06,8.29538,mbp
mbp,2026-05-07,6.17699,mbp
mbp,2026-05-08,11.85903,mbp
mbp,2026-05-09,7.30548,mbp
mbp,2026-05-10,4.92971,mbp
mbp,2026-05-11,4.73173,mbp
mbp,2026-05-12,8.1568,mbp
mbp,2026-05-13,10.55236,mbp
mbp,2026-05-14,25.4999,mbp
mbp,2026-05-15,6.49376,mbp
mbp,2026-05-16,7.56285,mbp
감자,2026-05-03,8.86207,감자
감자,2026-05-04,8.9882,감자
감자,2026-05-05,9.99177,감자
감자,2026-05-06,10.23855,감자
감자,2026-05-07,9.99725,감자
감자,2026-05-08,8.76885,감자
감자,2026-05-09,7.73786,감자
감자,2026-05-10,8.48368,감자
감자,2026-05-11,12.476,감자
감자,2026-05-12,13.51795,감자
감자,2026-05-13,12.68439,감자
감자,2026-05-14,12.48697,감자
감자,2026-05-15,11.60405,감자
감자,2026-05-16,10.47984,감자
갑오징어,2026-05-03,78.10218,갑오징어
갑오징어,2026-05-04,71.63017,갑오징어
갑오징어,2026-05-05,70.51094,갑오징어
갑오징어,2026-05-06,88.85644,갑오징어
갑오징어,2026-05-07,82.38442,갑오징어
갑오징어,2026-05-08,74.59854,갑오징어
갑오징어,2026-05-09,80.68126,갑오징어
갑오징어,2026-05-10,74.59854,갑오징어
갑오징어,2026-05-11,73.47931,갑오징어
갑오징어,2026-05-12,72.45742,갑오징어
갑오징어,2026-05-13,73.67396,갑오징어
갑오징어,2026-05-14,76.98296,갑오징어
갑오징어,2026-05-15,75.18248,갑오징어
갑오징어,2026-05-16,71.9708,갑오징어
강황가루,2026-05-03,31.29829,강황가루
강황가루,2026-05-04,26.19783,강황가루
강황가루,2026-05-05,25.73415,강황가루
강황가루,2026-05-06,31.45285,강황가루
강황가루,2026-05-07,28.9799,강황가루
강황가루,2026-05-08,27.89799,강황가루
강황가루,2026-05-09,26.04327,강황가루
강황가루,2026-05-10,29.44358,강황가루
강황가루,2026-05-11,27.12519,강황가루
강황가루,2026-05-12,27.66615,강황가루
강황가루,2026-05-13,32.84389,강황가루
강황가루,2026-05-14,29.28902,강황가루
강황가루,2026-05-15,34.54404,강황가루
강황가루,2026-05-16,24.88408,강황가루
견과류,2026-05-03,59.278,견과류
견과류,2026-05-04,55.90418,견과류
견과류,2026-05-05,59.44669,견과류
견과류,2026-05-06,69.87179,견과류
견과류,2026-05-07,62.82051,견과류
견과류,2026-05-08,51.55195,견과류
견과류,2026-05-09,44.46693,견과류
견과류,2026-05-10,54.45344,견과류
견과류,2026-05-11,70.04048,견과류
견과류,2026-05-12,68.65721,견과류
견과류,2026-05-13,65.72199,견과류
견과류,2026-05-14,55.02699,견과류
견과류,2026-05-15,50.77597,견과류
견과류,2026-05-16,42.64507,견과류
결혼식답례품,2026-05-03,62.76531,결혼식답례품
결혼식답례품,2026-05-04,58.94481,결혼식답례품
결혼식답례품,2026-05-05,55.60946,결혼식답례품
결혼식답례품,2026-05-06,64.88781,결혼식답례품
결혼식답례품,2026-05-07,56.88295,결혼식답례품
결혼식답례품,2026-05-08,52.51667,결혼식답례품
결혼식답례품,2026-05-09,51.24317,결혼식답례품
결혼식답례품,2026-05-10,60.15767,결혼식답례품
결혼식답례품,2026-05-11,72.9533,결혼식답례품
결혼식답례품,2026-05-12,65.79745,결혼식답례품
결혼식답례품,2026-05-13,54.63917,결혼식답례품
결혼식답례품,2026-05-14,100,결혼식답례품
결혼식답례품,2026-05-15,88.23529,결혼식답례품
결혼식답례품,2026-05-16,47.54396,결혼식답례품
계란,2026-05-03,70.17887,계란
계란,2026-05-04,76.72139,계란
계란,2026-05-05,71.35506,계란
계란,2026-05-06,78.68169,계란
계란,2026-05-07,81.20558,계란
계란,2026-05-08,52.19308,계란
계란,2026-05-09,43.15118,계란
계란,2026-05-10,66.91987,계란
계란,2026-05-11,99.80396,계란
계란,2026-05-12,87.84611,계란
계란,2026-05-13,71.33055,계란
계란,2026-05-14,74.1975,계란
계란,2026-05-15,60.57338,계란
계란,2026-05-16,50.3798,계란
고구마,2026-05-03,51.82824,고구마
고구마,2026-05-04,51.09023,고구마
고구마,2026-05-05,51.15732,고구마
고구마,2026-05-06,59.00704,고구마
고구마,2026-05-07,57.12848,고구마
고구마,2026-05-08,41.32841,고구마
고구마,2026-05-09,42.67024,고구마
고구마,2026-05-10,50.68768,고구마
고구마,2026-05-11,63.80409,고구마
고구마,2026-05-12,60.8856,고구마
고구마,2026-05-13,57.19557,고구마
고구마,2026-05-14,54.44481,고구마
고구마,2026-05-15,43.24052,고구마
고구마,2026-05-16,41.73096,고구마
고려은단비타민c1000,2026-05-03,77.50594,고려은단비타민c1000
고려은단비타민c1000,2026-05-04,80.90383,고려은단비타민c1000
