product_name,auction_date,variety_name,unit_name,weighted_avg_auction_price,high_price,low_price,total_trade_qty,row_count,valid_row_count,outlier_count,market_count,raw_high_price,raw_low_price
감자,2026-05-25,감자,kg,30970.4,49000.0,6000.0,226990.0,416,400,16,5,52000.0,1500.0
감자,2026-05-25,햇감자,kg,32163.0,48500.0,5500.0,115770.0,133,116,17,1,53000.0,2000.0
감자,2026-05-25,감자(일반),kg,26442.1,42000.0,7000.0,54200.0,105,102,3,3,45000.0,5000.0
고구마,2026-05-25,고구마,kg,21187.6,33000.0,7000.0,33320.0,130,124,6,1,36000.0,3000.0
고구마,2026-05-25,꿀고구마,kg,21274.6,29000.0,14000.0,3150.0,22,20,2,1,30000.0,8000.0
냉동블루베리,2026-05-25,블루베리,kg,31921.3,50000.0,16800.0,21631.0,1323,1273,50,25,2600000.0,2550.0
냉동블루베리,2026-05-25,블루베리(국산),kg,30958.1,40000.0,21000.0,1596.0,107,103,4,4,40000.0,3700.0
냉동블루베리,2026-05-25,블루베리(일반),kg,3019.0,4100.0,2000.0,1128.2,144,94,50,1,36500.0,2000.0
냉동블루베리,2026-05-25,포도(블루베리),kg,26921.2,36000.0,18000.0,711.0,36,35,1,1,36000.0,15000.0
냉동블루베리,2026-05-25,국산블루베리,kg,29083.4,39000.0,18500.0,663.0,44,42,2,1,40200.0,18300.0
당근,2026-05-25,당근,kg,20866.9,26200.0,10000.0,157560.0,110,103,7,6,29600.0,1000.0
당근,2026-05-25,당근(일반),kg,21406.1,28100.0,11000.0,28560.0,42,38,4,5,32500.0,1000.0
당근,2026-05-25,흙당근,kg,22687.1,30500.0,11000.0,21800.0,29,28,1,2,30500.0,10500.0
딸기,2026-05-25,골드베리,kg,17159.8,24000.0,7000.0,1834.0,90,86,4,1,25000.0,3500.0
마늘쫑,2026-05-25,마늘쫑,kg,12490.6,23500.0,2000.0,14315.0,137,127,10,22,170000.0,1300.0
마늘쫑,2026-05-25,마늘쫑(기타),kg,20000.0,20000.0,20000.0,216.0,5,5,0,2,20000.0,20000.0
마늘쫑,2026-05-25,마늘(마늘쫑),kg,24000.0,24000.0,24000.0,90.0,1,1,0,1,24000.0,24000.0
마늘쫑,2026-05-25,마늘쫑(국내),kg,6916.7,15000.0,5300.0,24.0,2,2,0,1,15000.0,5300.0
망고,2026-05-25,망고(일반),kg,23400.3,28000.0,10000.0,3135.0,71,71,0,1,28000.0,10000.0
망고,2026-05-25,망고(수입),kg,25335.0,35000.0,20000.0,2545.0,42,39,3,8,46000.0,5000.0
망고,2026-05-25,망고,kg,60495.4,160000.0,29000.0,1857.0,81,80,1,4,160000.0,28700.0
망고,2026-05-25,망고(국산),kg,98851.7,170000.0,50000.0,418.0,50,50,0,1,170000.0,50000.0
망고,2026-05-25,애플망고,kg,35732.0,37000.0,34100.0,200.0,3,3,0,1,37000.0,34100.0
매실,2026-05-25,매실,kg,21104.7,50000.0,4000.0,5910.0,73,71,2,5,51000.0,2200.0
매실,2026-05-25,매실(일반),kg,20950.1,41000.0,4000.0,4305.0,129,114,15,7,45000.0,600.0
매실,2026-05-25,청매실,kg,15016.6,25000.0,9000.0,2105.0,49,47,2,1,38000.0,6000.0
매실,2026-05-25,매실(표준),kg,2266.7,2500.0,2100.0,120.0,2,2,0,1,2500.0,2100.0
멜론,2026-05-25,메론,kg,33519.5,40000.0,22300.0,696.0,6,6,0,2,40000.0,22300.0
멜론,2026-05-25,홈런스타,kg,16850.0,17100.0,16600.0,200.0,2,2,0,1,17100.0,16600.0
블루베리,2026-05-25,블루베리,kg,31921.3,50000.0,16800.0,21631.0,1323,1273,50,25,2600000.0,2550.0
블루베리,2026-05-25,블루베리(국산),kg,30958.1,40000.0,21000.0,1596.0,107,103,4,4,40000.0,3700.0
블루베리,2026-05-25,블루베리(일반),kg,3019.0,4100.0,2000.0,1128.2,144,94,50,1,36500.0,2000.0
블루베리,2026-05-25,포도(블루베리),kg,26921.2,36000.0,18000.0,711.0,36,35,1,1,36000.0,15000.0
블루베리,2026-05-25,국산블루베리,kg,29083.4,39000.0,18500.0,663.0,44,42,2,1,40200.0,18300.0
산딸기,2026-05-25,산딸기,kg,13178.3,42000.0,4000.0,8173.1,527,511,16,13,57500.0,3000.0
산딸기,2026-05-25,흑산딸기,kg,14937.0,29200.0,5000.0,707.9,70,68,2,3,36800.0,3500.0
산딸기,2026-05-25,산딸기(딸기),kg,8824.0,10500.0,4600.0,406.0,50,48,2,1,12000.0,3600.0
산딸기,2026-05-25,산딸기(국산),kg,18555.6,20000.0,18000.0,90.0,10,9,1,1,23000.0,18000.0
산딸기,2026-05-25,딸기(산딸기),kg,14142.9,15000.0,13000.0,17.5,2,2,0,1,15000.0,13000.0
수박,2026-05-25,수박,kg,16925.0,25600.0,4800.0,186309.0,489,470,19,7,32000.0,2000.0
수박,2026-05-25,수박(BOX꼭지절단),kg,30847.8,40000.0,12000.0,101968.0,177,174,3,1,63000.0,7000.0
수박,2026-05-25,수박(일반꼭지절단),kg,17781.8,22000.0,9000.0,95005.0,228,222,6,1,23000.0,3000.0
수박,2026-05-25,수박(BOX),kg,31842.9,48000.0,10000.0,90148.0,209,202,7,1,49000.0,5000.0
수박,2026-05-25,수박(일반),kg,15550.1,23000.0,5500.0,46299.0,118,115,3,5,25000.0,3600.0
수박,2026-05-25,포장수박,kg,25820.7,38000.0,5300.0,38793.0,149,145,4,6,45000.0,4500.0
수박,2026-05-25,수박(꼭지절단),kg,15062.5,24000.0,3500.0,35933.0,106,100,6,2,26500.0,1800.0
수박,2026-05-25,수박(짧은꼭지),kg,17635.1,47000.0,3700.0,30632.0,84,81,3,1,49000.0,2000.0
수박,2026-05-25,수박(꼭지),kg,14266.5,20500.0,5600.0,27655.0,64,62,2,1,22000.0,3300.0
수박,2026-05-25,수박(박스),kg,23544.8,39000.0,6000.0,27175.0,89,87,2,1,40000.0,5500.0
수박,2026-05-25,수박(꼭지 제거),kg,15457.0,19200.0,4000.0,16105.0,54,53,1,1,19200.0,3600.0
수박,2026-05-25,수박(수박),kg,9769.0,17500.0,2000.0,14191.0,36,36,0,1,17500.0,2000.0
수박,2026-05-25,수박(BOX꼭지),kg,27159.1,36500.0,15000.0,13797.0,40,38,2,1,38000.0,13000.0
수박,2026-05-25,수박(일반)(꼭지절단),kg,15951.5,21000.0,5500.0,6046.0,24,22,2,1,25000.0,5000.0
수박,2026-05-25,수박(박스1),kg,28621.8,31500.0,22000.0,5584.0,15,13,2,1,32500.0,18000.0
수박,2026-05-25,수박(박스2),kg,33317.9,40000.0,23500.0,475.0,16,15,1,1,40000.0,20000.0
수박,2026-05-25,꼭지절단수박,kg,22423.8,23000.0,22000.0,361.0,2,2,0,1,23000.0,22000.0
수박,2026-05-25,수박(망고),kg,21000.0,23000.0,20000.0,360.0,2,2,0,1,23000.0,20000.0
수박,2026-05-25,애플수박,kg,31583.3,32000.0,22000.0,240.0,3,3,0,1,32000.0,22000.0
아보카도,2026-05-25,아보카도(수입),kg,19488.5,31200.0,8000.0,3550.0,42,42,0,8,31200.0,8000.0
아보카도,2026-05-25,아보카도(일반),kg,1216.7,1300.0,1200.0,528.0,6,6,0,1,1300.0,1200.0
양파,2026-05-25,양파(일반),kg,8683.9,12400.0,3000.0,298669.5,309,302,7,10,13200.0,2000.0
양파,2026-05-25,양파(조생),kg,8064.2,9945.0,3000.0,266784.0,113,112,1,1,9945.0,2800.0
양파,2026-05-25,양파,kg,8414.4,12500.0,2100.0,218373.0,191,186,5,13,13200.0,1000.0
양파,2026-05-25,양파조생,kg,8403.7,9945.0,4800.0,128700.0,54,53,1,2,9945.0,4500.0
양파,2026-05-25,양파(하우스),kg,11525.1,12300.0,6100.0,30303.0,21,21,0,1,12300.0,6100.0
양파,2026-05-25,조생양파,kg,11744.1,12800.0,6300.0,26740.0,18,16,2,1,13200.0,5500.0
양파,2026-05-25,양파(양파),kg,7706.4,8400.0,6800.0,16140.0,17,15,2,1,8500.0,6600.0
양파,2026-05-25,망양파,kg,8277.1,9000.0,5000.0,1660.0,3,3,0,1,9000.0,5000.0
양파,2026-05-25,잎양파,kg,12255.8,12800.0,11500.0,774.0,4,4,0,1,12800.0,11500.0
오디,2026-05-25,오디,kg,40481.0,102000.0,6000.0,3848.0,165,152,13,12,102000.0,0.0
오디,2026-05-25,오디(일반),kg,7241.5,12000.0,2500.0,1974.0,76,67,9,13,88000.0,1200.0
오디,2026-05-25,오디(표준),kg,9671.1,10000.0,9000.0,608.0,8,8,0,1,10000.0,9000.0
오이,2026-05-25,오이기타,kg,21000.0,21000.0,21000.0,250.0,1,1,0,1,21000.0,21000.0
참외,2026-05-25,참외,kg,31184.4,48600.0,12000.0,130496.0,2340,2286,54,8,161000.0,4000.0
참외,2026-05-25,꿀스타,kg,33394.1,45500.0,15000.0,8120.0,81,80,1,1,45500.0,10000.0
참외,2026-05-25,참외(일반),kg,35706.1,49000.0,20000.0,4780.0,175,171,4,1,51000.0,17000.0
참외,2026-05-25,참외(참외),kg,27007.2,35000.0,12000.0,2760.0,39,38,1,1,35000.0,10000.0
참외,2026-05-25,알찬꿀,kg,32542.1,44000.0,20000.0,1780.0,69,67,2,1,46000.0,18000.0
참외,2026-05-25,은하수꿀,kg,39169.1,45000.0,27500.0,1360.0,16,15,1,1,45000.0,26000.0
참외10kg,2026-05-25,참외,kg,31184.4,48600.0,12000.0,130496.0,2340,2286,54,8,161000.0,4000.0
참외10kg,2026-05-25,꿀스타,kg,33394.1,45500.0,15000.0,8120.0,81,80,1,1,45500.0,10000.0
참외10kg,2026-05-25,참외(일반),kg,35706.1,49000.0,20000.0,4780.0,175,171,4,1,51000.0,17000.0
참외10kg,2026-05-25,참외(참외),kg,27007.2,35000.0,12000.0,2760.0,39,38,1,1,35000.0,10000.0
참외10kg,2026-05-25,알찬꿀,kg,32542.1,44000.0,20000.0,1780.0,69,67,2,1,46000.0,18000.0
참외10kg,2026-05-25,은하수꿀,kg,39169.1,45000.0,27500.0,1360.0,16,15,1,1,45000.0,26000.0
청매실,2026-05-25,청매실,kg,21183.3,25600.0,20300.0,120.0,2,2,0,1,25600.0,20300.0
체리,2026-05-25,체리(수),kg,95000.0,95000.0,95000.0,1260.0,1,1,0,1,95000.0,95000.0
체리,2026-05-25,체리일반,kg,130750.0,140000.0,50000.0,120.0,7,7,0,1,140000.0,50000.0
체리,2026-05-25,체리(일반),kg,9668.1,17500.0,6000.0,117.7,12,10,2,3,20300.0,5000.0
체리,2026-05-25,체리,kg,18937.3,22000.0,7000.0,76.5,8,8,0,2,22000.0,7000.0
체리,2026-05-25,체리(국산),kg,21076.9,22000.0,16000.0,26.0,3,3,0,1,22000.0,16000.0
체리,2026-05-25,체리(수입),kg,135000.0,135000.0,135000.0,15.0,1,1,0,1,135000.0,135000.0
키위,2026-05-25,참다래수입(골드),kg,38732.7,40000.0,32000.0,12120.0,5,5,0,1,40000.0,32000.0
키위,2026-05-25,키위(수입),kg,49756.2,60000.0,37000.0,8720.9,110,110,0,6,60000.0,37000.0
키위,2026-05-25,골드키위(수입),kg,43064.2,46000.0,36000.0,4191.8,49,48,1,4,46000.0,32000.0
키위,2026-05-25,키위수입(골드),kg,41000.0,41000.0,41000.0,1920.0,2,2,0,1,41000.0,41000.0
키위,2026-05-25,수)참다래*,kg,45885.6,55000.0,41000.0,1221.8,29,27,2,1,60000.0,20000.0
키위,2026-05-25,다래(수입),kg,49000.0,49000.0,49000.0,1000.0,1,1,0,1,49000.0,49000.0
키위,2026-05-25,참다래(수입),kg,44931.9,52000.0,40000.0,851.6,18,18,0,1,52000.0,40000.0
키위,2026-05-25,그린키위(수입),kg,58000.0,58000.0,58000.0,80.0,2,2,0,1,58000.0,58000.0
키위,2026-05-25,참다래(수입-기타),kg,40000.0,40000.0,40000.0,60.0,1,1,0,1,40000.0,40000.0
토마토,2026-05-25,토마토,kg,10669.3,25000.0,2500.0,280151.5,1839,1795,44,18,65500.0,1000.0
토마토,2026-05-25,토마토(일반),kg,11670.5,26000.0,2800.0,105798.5,1104,1078,26,15,7000000.0,0.0
토마토,2026-05-25,토마토(적색),kg,9872.5,12000.0,4000.0,89085.0,322,316,6,1,13000.0,2000.0
토마토,2026-05-25,토마토(도색),kg,17447.9,24000.0,6000.0,20940.0,128,126,2,1,26000.0,6000.0
토마토,2026-05-25,흑토마토,kg,9856.5,18500.0,2000.0,7444.0,81,80,1,7,18500.0,3.0
토마토,2026-05-25,완숙토마토,kg,9560.1,15000.0,3000.0,6885.0,58,58,0,1,15000.0,3000.0
토마토,2026-05-25,토마토대저,kg,9812.8,21000.0,2000.0,5567.5,179,177,2,1,24000.0,2000.0
토마토,2026-05-25,토마토일반,kg,13362.0,23000.0,8500.0,3197.5,24,22,2,1,23500.0,5000.0
토마토,2026-05-25,토마토(토마토),kg,11694.8,21000.0,5000.0,3010.0,19,17,2,1,22000.0,4000.0
토마토,2026-05-25,대저토마토,kg,5651.7,7600.0,3000.0,150.0,18,16,2,1,7800.0,2000.0
토마토,2026-05-25,흙토마토(흑토마토),kg,11500.0,11500.0,11500.0,144.0,3,3,0,1,11500.0,11500.0
토마토,2026-05-25,토마토(기타),kg,12000.0,12000.0,12000.0,140.0,4,4,0,1,12000.0,12000.0
파프리카,2026-05-25,청파프리카,kg,21196.9,28000.0,7000.0,2540.0,4,4,0,1,28000.0,7000.0
파프리카,2026-05-25,파프리카,kg,23562.4,39000.0,10200.0,2400.0,32,30,2,4,50000.0,10000.0
파프리카,2026-05-25,파프리카(일반),kg,24082.2,43000.0,12000.0,915.0,31,29,2,6,52000.0,10500.0
파프리카,2026-05-25,파프리카(청),kg,39000.0,39000.0,39000.0,90.0,10,8,2,1,39000.0,2000.0
파프리카,2026-05-25,롱스윗파프리카,kg,30000.0,30000.0,30000.0,50.0,1,1,0,1,30000.0,30000.0
파프리카,2026-05-25,파프리카(혼합),kg,3000.0,3000.0,3000.0,5.0,1,1,0,1,3000.0,3000.0
