date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-05-23,pm,rising,naver_top200,오이지오이,오이지오이,35,21-50,75.0,40.0,up,▲ 40단계,N,N,2026-05-22,pm,75.0,1.0,6,13,2,35,192,40.0,NAVER_RISING_FAST,88.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장,PRIORITY,high,시장 데이터 확인 필요,"오이지오이은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 35위이며, 최근 7일 중 6일 등장했습니다.",processed,김치/절임,가공식품,N,,21~50_전량수집
2026-05-23,pm,rising,naver_top200,쌀,쌀,93,51-100,143.0,50.0,up,▲ 50단계,N,N,2026-05-22,pm,143.0,1.0,7,14,31,65,167,34.0,NAVER_WARMING_FAST,88.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 31일 연속 등장,WARMING,high,관찰 강화,"쌀은 관심 형성 구간에 있는 후보입니다. 현재 93위이며, 순위 변화는 ▲ 50단계입니다.",grain,쌀,농산물,N,,Top200_확장후보
2026-05-23,pm,rising,naver_top200,마카다미아,마카다미아,80,51-100,148.0,68.0,up,▲ 68단계,N,N,2026-05-22,pm,148.0,1.0,6,7,4,80,194,45.0,NAVER_WARMING_FAST,84.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 4일 연속 등장,WARMING,high,관찰 강화,"마카다미아은 관심 형성 구간에 있는 후보입니다. 현재 80위이며, 순위 변화는 ▲ 68단계입니다.",agri,농산물 원물,농산물,N,,Top200_확장후보
2026-05-23,pm,rising,naver_top200,완두콩,완두콩,30,21-50,36.0,6.0,up,▲ 6단계,N,N,2026-05-22,pm,36.0,1.0,7,13,13,30,100,34.0,NAVER_RISING_FAST,81.0,Top20 진입 직전 구간 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 13일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"완두콩은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 30위이며, 최근 7일 중 7일 등장했습니다.",grain,콩/잡곡,농산물,N,,21~50_전량수집
2026-05-23,pm,rising,naver_top200,토마토즙,토마토즙,57,51-100,104.0,47.0,up,▲ 47단계,N,N,2026-05-22,pm,104.0,1.0,4,5,3,57,189,132.0,NAVER_WARMING_FAST,80.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 4일 등장 · 3일 연속 등장,WARMING,high,관찰 강화,"토마토즙은 관심 형성 구간에 있는 후보입니다. 현재 57위이며, 순위 변화는 ▲ 47단계입니다.",agri,과채류,가공식품,N,,Top200_확장후보
2026-05-23,pm,rising,naver_top200,족구이,족구이,48,21-50,96.0,48.0,up,▲ 48단계,N,N,2026-05-22,pm,96.0,1.0,2,2,2,48,96,48.0,NAVER_RISING_FAST,77.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름,PRIORITY,medium,시장 데이터 확인 필요,"족구이은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 48위이며, 최근 7일 중 2일 등장했습니다.",processed,축산가공,가공식품,N,,21~50_전량수집
2026-05-23,pm,rising,naver_top200,견과류,견과류,50,21-50,55.0,5.0,up,▲ 5단계,N,N,2026-05-22,pm,55.0,1.0,7,14,31,43,88,24.0,NAVER_RISING_FAST,77.0,Top20 진입 직전 구간 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 31일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"견과류은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 50위이며, 최근 7일 중 7일 등장했습니다.",agri,견과류,가공식품,N,,21~50_전량수집
2026-05-23,pm,rising,naver_top200,땅콩버터,땅콩버터,76,51-100,108.0,32.0,up,▲ 32단계,N,N,2026-05-22,pm,108.0,1.0,7,13,7,48,108,16.0,NAVER_WARMING_FAST,75.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 7일 연속 등장,WARMING,high,관찰 강화,"땅콩버터은 관심 형성 구간에 있는 후보입니다. 현재 76위이며, 순위 변화는 ▲ 32단계입니다.",processed,스프레드/소스,가공식품,N,,Top200_확장후보
2026-05-23,pm,rising,naver_top200,두쫀쿠,두바이쫀득쿠키,90,51-100,130.0,40.0,up,▲ 40단계,N,N,2026-05-22,pm,130.0,1.0,7,14,31,73,148,17.0,NAVER_WARMING_FAST,75.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 31일 연속 등장,WARMING,high,관찰 강화,"두쫀쿠은 관심 형성 구간에 있는 후보입니다. 현재 90위이며, 순위 변화는 ▲ 40단계입니다.",dessert,베이커리/디저트,가공식품,N,,Top200_확장후보
2026-05-23,pm,rising,naver_top200,설탕15kg,설탕15kg,60,51-100,113.0,53.0,up,▲ 53단계,N,N,2026-05-22,pm,113.0,1.0,2,3,2,60,196,53.0,NAVER_WARMING_FAST,73.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름,WARMING,medium,관찰 강화,"설탕15kg은 관심 형성 구간에 있는 후보입니다. 현재 60위이며, 순위 변화는 ▲ 53단계입니다.",ingredient,감미료/청,가공식품,N,,Top200_확장후보
