product_name,price_type,itemcategorycode,itemcode,kindcode,productrankcode,item_name,kind_name,rank_name,unit_name,itemname,kindname,countyname,marketname,yyyy,regday,price,full_regday,regday_dt,price_num,row_order
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,,,평균,,2026,05/12,612,2026-05-12,2026-05-12,612.0,5805
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,,,평년,,2026,05/12,560,2026-05-12,2026-05-12,560.0,5814
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,경동,2026,05/12,510,2026-05-12,2026-05-12,510.0,5823
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,복조리,2026,05/12,510,2026-05-12,2026-05-12,510.0,5832
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,B-유통,2026,05/12,590,2026-05-12,2026-05-12,590.0,5841
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,B`-유통,2026,05/12,650,2026-05-12,2026-05-12,650.0,5850
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,C-유통,2026,05/12,532,2026-05-12,2026-05-12,532.0,5859
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,E-유통,2026,05/12,900,2026-05-12,2026-05-12,900.0,5868
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,I-유통,2026,05/12,590,2026-05-12,2026-05-12,590.0,5877
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),서울,L-유통,2026,05/12,665,2026-05-12,2026-05-12,665.0,5886
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),부산,부전,2026,05/12,380,2026-05-12,2026-05-12,380.0,5895
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),부산,D-유통,2026,05/12,690,2026-05-12,2026-05-12,690.0,5904
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),대구,칠성,2026,05/12,530,2026-05-12,2026-05-12,530.0,5913
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),대구,E-유통,2026,05/12,900,2026-05-12,2026-05-12,900.0,5922
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),인천,현대,2026,05/12,600,2026-05-12,2026-05-12,600.0,5931
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),인천,E-유통,2026,05/12,900,2026-05-12,2026-05-12,900.0,5940
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),광주,양동,2026,05/12,600,2026-05-12,2026-05-12,600.0,5949
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),광주,E-유통,2026,05/12,900,2026-05-12,2026-05-12,900.0,5958
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),대전,역전,2026,05/12,530,2026-05-12,2026-05-12,530.0,5967
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),대전,E-유통,2026,05/12,900,2026-05-12,2026-05-12,900.0,5976
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),울산,신정,2026,05/12,560,2026-05-12,2026-05-12,560.0,5985
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),울산,B-유통,2026,05/12,519,2026-05-12,2026-05-12,519.0,5994
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),세종,C-유통,2026,05/12,532,2026-05-12,2026-05-12,532.0,6003
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),수원,지동,2026,05/12,600,2026-05-12,2026-05-12,600.0,6012
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),수원,B-유통,2026,05/12,530,2026-05-12,2026-05-12,530.0,6021
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),성남,B-유통,2026,05/12,520,2026-05-12,2026-05-12,520.0,6030
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),고양,B-유통,2026,05/12,520,2026-05-12,2026-05-12,520.0,6039
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),고양,J-유통,2026,05/12,599,2026-05-12,2026-05-12,599.0,6048
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),용인,C-유통,2026,05/12,532,2026-05-12,2026-05-12,532.0,6057
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),춘천,중앙,2026,05/12,500,2026-05-12,2026-05-12,500.0,6066
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),청주,육거리,2026,05/12,550,2026-05-12,2026-05-12,550.0,6075
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),청주,B-유통,2026,05/12,628,2026-05-12,2026-05-12,628.0,6084
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),천안,C-유통,2026,05/12,532,2026-05-12,2026-05-12,532.0,6093
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),전주,남부,2026,05/12,500,2026-05-12,2026-05-12,500.0,6102
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),전주,C-유통,2026,05/12,532,2026-05-12,2026-05-12,532.0,6111
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),순천,역전,2026,05/12,500,2026-05-12,2026-05-12,500.0,6120
