date,slot,source_type,source,rank,rank_range,product_name,note,product_group,sub_group,exclude_from_opportunity,search_ratio,shopping_ratio
2026-05-12,pm,rising,naver_top200,22,21-50,오이,21~50_전량수집,agri,과채류,N,48.36065,70.85201
2026-05-12,pm,rising,naver_top200,23,21-50,망고,21~50_전량수집,agri,과일,N,55.46448,69.80568
2026-05-12,pm,rising,naver_top200,24,21-50,꽃게,21~50_전량수집,seafood,갑각류,N,62.70491,69.6562
2026-05-12,pm,rising,naver_top200,25,21-50,뉴케어,브랜드상품,brand,브랜드/완제품,Y,80.51001,68.01195
2026-05-12,pm,rising,naver_top200,26,21-50,탄산수,브랜드상품,processed,음료/차류,Y,45.94717,67.56352
2026-05-12,pm,rising,naver_top200,27,21-50,비타민c,건강식품,health,영양제,Y,89.14481,92.96066
2026-05-12,pm,rising,naver_top200,28,21-50,그릭요거트,유제품_고단백_간식,dessert,간식/디저트,N,90.3455,92.1325
2026-05-12,pm,rising,naver_top200,29,21-50,찹쌀누룽지과자,브랜드상품,dessert,과자/간식,Y,43.69027,90.47619
2026-05-12,pm,rising,naver_top200,30,21-50,블루베리,21~50_전량수집,agri,과일,N,94.68267,89.85507
2026-05-12,pm,rising,naver_top200,31,21-50,참외10kg,21~50_전량수집,agri,과일,N,14.70227,89.23395
2026-05-12,pm,rising,naver_top200,32,21-50,루테인,건강식품,health,영양제,Y,8.78247,75.57117
2026-05-12,pm,rising,naver_top200,33,21-50,임박,유통기한_임박_할인상품,unknown,임박상품,Y,1.73175,75.04393
2026-05-12,pm,rising,naver_top200,34,21-50,카네이션쿠키,디저트/떡,gift,기념일,N,6.37332,72.58347
2026-05-12,pm,rising,naver_top200,35,21-50,파라다이스그레인,건강식품,health,건강식품,Y,49.54939,71.1775
2026-05-12,pm,rising,naver_top200,36,21-50,구운계란,축산_가공식품,processed,축산가공,N,16.05701,69.77152
2026-05-12,pm,rising,naver_top200,37,21-50,매실,21~50_전량수집,agri,농산물 원물,N,21.67692,80.65843
2026-05-12,pm,rising,naver_top200,38,21-50,포켓몬빵,브랜드상품,dessert,베이커리/디저트,Y,38.0455,80.04115
2026-05-12,pm,rising,naver_top200,39,21-50,냉동블루베리,블루베리_냉동과일,processed,가공식품,N,18.77235,79.83539
2026-05-12,pm,rising,naver_top200,40,21-50,멸균우유,브랜드상품,processed,음료/차류,Y,16.32565,75.72016
2026-05-12,pm,rising,naver_top200,41,21-50,복숭아,21~50_전량수집,agri,과일,N,24.6101,75.5144
2026-05-12,pm,rising,naver_top200,42,21-50,하루견과,브랜드상품,brand,브랜드/완제품,Y,12.69725,69.03846
2026-05-12,pm,rising,naver_top200,43,21-50,토마토,21~50_전량수집,agri,과일,N,19.48104,67.6923
2026-05-12,pm,rising,naver_top200,44,21-50,병아리콩,21~50_전량수집,grain,콩/잡곡,N,16.43077,67.11538
2026-05-12,pm,rising,naver_top200,45,21-50,정관장,브랜드상품,health,건강진액,Y,47.40523,65.1923
2026-05-12,pm,rising,naver_top200,46,21-50,햇반,브랜드상품,processed,간편식/반찬,Y,22.59638,64.80769
2026-05-12,pm,rising,naver_top200,47,21-50,맥심모카골드,브랜드상품,processed,가공식품,Y,78.74493,63.3776
2026-05-12,pm,rising,naver_top200,48,21-50,야채도사,브랜드상품,brand,브랜드/완제품,Y,63.63022,63.18785
2026-05-12,pm,rising,naver_top200,49,21-50,체리,21~50_전량수집,agri,과일,N,41.2618,62.42884
2026-05-12,pm,rising,naver_top200,50,21-50,쑥떡,디저트/떡,dessert,떡,N,31.34278,62.23908
2026-05-12,pm,rising,naver_top200,51,51-100,뉴케어구수한맛,브랜드상품,brand,브랜드/완제품,Y,63.66396,61.48007
2026-05-12,pm,rising,naver_top200,52,51-100,진미채,수산_가공식품,seafood,건어물,N,27.40918,77.27272
2026-05-12,pm,rising,naver_top200,53,51-100,콘드로이친1200,건강식품,health,건강식품,Y,56.07925,77.03349
2026-05-12,pm,rising,naver_top200,54,51-100,명가삼대떡집,브랜드상품,dessert,떡,Y,61.09276,76.79425
2026-05-12,pm,rising,naver_top200,55,51-100,닭다리살,Top200_확장후보,meat,닭고기,N,40.19813,76.55502
2026-05-12,pm,rising,naver_top200,56,51-100,초당옥수수,Top200_확장후보,agri,시즌농산물,N,44.5812,76.55502
2026-05-12,pm,rising,naver_top200,57,51-100,포스파티딜세린,건강식품,health,건강식품,Y,53.59666,73.73271
2026-05-12,pm,rising,naver_top200,58,51-100,전복,Top200_확장후보,seafood,패류,N,25.27631,72.58064
2026-05-12,pm,rising,naver_top200,59,51-100,아몬드,Top200_확장후보,agri,견과류,N,30.7302,71.19815
2026-05-12,pm,rising,naver_top200,60,51-100,오렌지,Top200_확장후보,agri,과일,N,20.58343,71.19815
