product_name,period,search_ratio,search_keywords,shopping_ratio,shopping_keywords
bnr17유산균,2026-04-22,18.07898,bnr17유산균,24.19871,bnr17유산균
bnr17유산균,2026-04-23,31.76763,bnr17유산균,21.47435,bnr17유산균
bnr17유산균,2026-04-24,49.50153,bnr17유산균,43.58974,bnr17유산균
bnr17유산균,2026-04-25,28.54677,bnr17유산균,25.80128,bnr17유산균
bnr17유산균,2026-04-26,37.36579,bnr17유산균,78.52564,bnr17유산균
bnr17유산균,2026-04-27,34.45168,bnr17유산균,29.48717,bnr17유산균
bnr17유산균,2026-04-28,36.73312,bnr17유산균,34.61538,bnr17유산균
bnr17유산균,2026-04-29,26.66794,bnr17유산균,33.01282,bnr17유산균
bnr17유산균,2026-04-30,24.69325,bnr17유산균,31.25,bnr17유산균
bnr17유산균,2026-05-01,49.46319,bnr17유산균,36.05769,bnr17유산균
bnr17유산균,2026-05-02,36.44555,bnr17유산균,26.76282,bnr17유산균
bnr17유산균,2026-05-03,58.148,bnr17유산균,44.23076,bnr17유산균
bnr17유산균,2026-05-04,17.40797,bnr17유산균,23.23717,bnr17유산균
bnr17유산균,2026-05-05,44.6319,bnr17유산균,41.18589,bnr17유산균
cca주스,2026-04-22,10.72114,cca주스,42.64705,cca주스
cca주스,2026-04-23,13.4357,cca주스,39.07563,cca주스
cca주스,2026-04-24,9.9808,cca주스,43.90756,cca주스
cca주스,2026-04-25,10.33726,cca주스,30.2521,cca주스
cca주스,2026-04-26,11.81793,cca주스,100.0,cca주스
cca주스,2026-04-27,12.7502,cca주스,48.73949,cca주스
cca주스,2026-04-28,12.22922,cca주스,44.53781,cca주스
cca주스,2026-04-29,12.42116,cca주스,52.10084,cca주스
cca주스,2026-04-30,10.255,cca주스,41.17647,cca주스
cca주스,2026-05-01,10.74856,cca주스,43.90756,cca주스
cca주스,2026-05-02,11.29695,cca주스,45.79831,cca주스
cca주스,2026-05-03,11.13243,cca주스,48.52941,cca주스
cca주스,2026-05-04,11.70825,cca주스,36.55462,cca주스
cca주스,2026-05-05,14.50507,cca주스,38.86554,cca주스
la갈비,2026-04-22,29.42242,la갈비,44.1767,la갈비
la갈비,2026-04-23,25.45972,la갈비,30.12048,la갈비
la갈비,2026-04-24,24.86402,la갈비,40.56224,la갈비
la갈비,2026-04-25,24.70862,la갈비,37.14859,la갈비
la갈비,2026-04-26,29.70732,la갈비,79.11646,la갈비
la갈비,2026-04-27,34.62833,la갈비,72.69076,la갈비
la갈비,2026-04-28,32.86713,la갈비,54.41767,la갈비
la갈비,2026-04-29,30.89873,la갈비,61.04417,la갈비
la갈비,2026-04-30,28.41232,la갈비,30.52208,la갈비
la갈비,2026-05-01,27.24682,la갈비,18.8755,la갈비
la갈비,2026-05-02,26.67702,la갈비,33.13253,la갈비
la갈비,2026-05-03,31.70163,la갈비,35.74297,la갈비
la갈비,2026-05-04,32.99663,la갈비,43.57429,la갈비
