product_name,period,search_ratio,search_keywords
la갈비,2026-04-21,15.01298,la갈비
la갈비,2026-04-22,14.75324,la갈비
la갈비,2026-04-23,12.76623,la갈비
la갈비,2026-04-24,12.46753,la갈비
la갈비,2026-04-25,12.38961,la갈비
la갈비,2026-04-26,14.8961,la갈비
la갈비,2026-04-27,17.36363,la갈비
la갈비,2026-04-28,16.48051,la갈비
la갈비,2026-04-29,15.4935,la갈비
la갈비,2026-04-30,14.24675,la갈비
la갈비,2026-05-01,13.66233,la갈비
la갈비,2026-05-02,13.37662,la갈비
la갈비,2026-05-03,15.8961,la갈비
la갈비,2026-05-04,16.54545,la갈비
가죽나물,2026-04-21,100,가죽나물
가죽나물,2026-04-22,91.73274,가죽나물
가죽나물,2026-04-23,87.1267,가죽나물
가죽나물,2026-04-24,71.1321,가죽나물
가죽나물,2026-04-25,73.37607,가죽나물
가죽나물,2026-04-26,73.93284,가죽나물
가죽나물,2026-04-27,63.91091,가죽나물
가죽나물,2026-04-28,53.95647,가죽나물
가죽나물,2026-04-29,41.97739,가죽나물
가죽나물,2026-04-30,32.88341,가죽나물
가죽나물,2026-05-01,34.14881,가죽나물
가죽나물,2026-05-02,36.47713,가죽나물
가죽나물,2026-05-03,33.6089,가죽나물
가죽나물,2026-05-04,32.2254,가죽나물
갈비탕,2026-04-21,61.03597,갈비탕
갈비탕,2026-04-22,57.08088,갈비탕
갈비탕,2026-04-23,55.54988,갈비탕
갈비탕,2026-04-24,54.75886,갈비탕
갈비탕,2026-04-25,67.44067,갈비탕
갈비탕,2026-04-26,80.55626,갈비탕
갈비탕,2026-04-27,60.55116,갈비탕
갈비탕,2026-04-28,57.4126,갈비탕
갈비탕,2026-04-29,56.06021,갈비탕
갈비탕,2026-04-30,53.10028,갈비탕
갈비탕,2026-05-01,73.66675,갈비탕
갈비탕,2026-05-02,74.9681,갈비탕
갈비탕,2026-05-03,100,갈비탕
갈비탕,2026-05-04,73.00331,갈비탕
감자,2026-04-21,50.24515,감자
감자,2026-04-22,54.89143,감자
감자,2026-04-23,50.2685,감자
감자,2026-04-24,40.97595,감자
감자,2026-04-25,36.23628,감자
감자,2026-04-26,42.58697,감자
감자,2026-04-27,49.70814,감자
감자,2026-04-28,49.94162,감자
감자,2026-04-29,43.14732,감자
감자,2026-04-30,37.12351,감자
감자,2026-05-01,32.71071,감자
감자,2026-05-02,32.03362,감자
감자,2026-05-03,37.73056,감자
감자,2026-05-04,38.26756,감자
갑오징어,2026-04-21,35.93623,갑오징어
갑오징어,2026-04-22,33.04512,갑오징어
갑오징어,2026-04-23,35.31477,갑오징어
갑오징어,2026-04-24,35.85517,갑오징어
갑오징어,2026-04-25,39.25965,갑오징어
갑오징어,2026-04-26,34.90948,갑오징어
갑오징어,2026-04-27,51.74277,갑오징어
갑오징어,2026-04-28,49.14887,갑오징어
갑오징어,2026-04-29,41.06998,갑오징어
갑오징어,2026-04-30,38.04377,갑오징어
갑오징어,2026-05-01,44.17724,갑오징어
갑오징어,2026-05-02,43.55579,갑오징어
갑오징어,2026-05-03,43.36665,갑오징어
갑오징어,2026-05-04,39.77303,갑오징어
검은콩두유,2026-04-21,27.2348,검은콩두유
검은콩두유,2026-04-22,27.2646,검은콩두유
검은콩두유,2026-04-23,24.31466,검은콩두유
검은콩두유,2026-04-24,21.06674,검은콩두유
검은콩두유,2026-04-25,19.87485,검은콩두유
검은콩두유,2026-04-26,23.39094,검은콩두유
검은콩두유,2026-04-27,28.54588,검은콩두유
검은콩두유,2026-04-28,25.89392,검은콩두유
검은콩두유,2026-04-29,23.39094,검은콩두유
검은콩두유,2026-04-30,21.36471,검은콩두유
검은콩두유,2026-05-01,20.26221,검은콩두유
