date,slot,source_type,source,rank,rank_range,product_name,note,product_group,sub_group,exclude_from_opportunity,search_ratio,shopping_ratio
2026-05-09,pm,rising,naver_top200,21,21-50,비타민c,건강식품,health,영양제,Y,42.63843,38.4466
2026-05-09,pm,rising,naver_top200,22,21-50,포켓몬빵,브랜드상품,dessert,베이커리/디저트,Y,41.65116,38.34951
2026-05-09,pm,rising,naver_top200,23,21-50,매실,21~50_전량수집,agri,농산물 원물,N,17.31292,38.15533
2026-05-09,pm,rising,naver_top200,24,21-50,카무트효소,건강식품,health,건강식품,Y,47.84661,37.86407
2026-05-09,pm,rising,naver_top200,25,21-50,유산균,건강식품,health,유산균,Y,41.23622,37.47572
2026-05-09,pm,rising,naver_top200,26,21-50,체리,21~50_전량수집,agri,과일,N,43.58366,35.35911
2026-05-09,pm,rising,naver_top200,27,21-50,그릭요거트,유제품_고단백_간식,dessert,간식/디저트,N,68.69565,35.26703
2026-05-09,pm,rising,naver_top200,28,21-50,탄산수,브랜드상품,processed,음료/차류,Y,44.92753,35.26703
2026-05-09,pm,rising,naver_top200,29,21-50,루테인,건강식품,health,영양제,Y,33.78129,35.17495
2026-05-09,pm,rising,naver_top200,30,21-50,레몬즙,레몬_가공식품,processed,가공식품,N,41.21212,34.99079
2026-05-09,pm,rising,naver_top200,31,21-50,참외10kg,21~50_전량수집,agri,과일,N,11.88934,36.91683
2026-05-09,pm,rising,naver_top200,32,21-50,꽃게,21~50_전량수집,seafood,갑각류,N,75.48557,36.81541
2026-05-09,pm,rising,naver_top200,33,21-50,오이,21~50_전량수집,agri,과채류,N,39.11124,36.20689
2026-05-09,pm,rising,naver_top200,34,21-50,망고,21~50_전량수집,agri,농산물 원물,N,62.59564,35.39553
2026-05-09,pm,rising,naver_top200,35,21-50,카네이션쿠키,디저트/떡,gift,기념일,N,18.89346,35.19269
2026-05-09,pm,rising,naver_top200,36,21-50,맥심모카골드,브랜드상품,processed,가공식품,Y,47.48704,42.24137
2026-05-09,pm,rising,naver_top200,37,21-50,임박,유통기한_임박_할인상품,unknown,임박상품,Y,5.62176,42.24137
2026-05-09,pm,rising,naver_top200,38,21-50,멸균우유,브랜드상품,processed,음료/차류,Y,23.03108,41.62561
2026-05-09,pm,rising,naver_top200,39,21-50,블루베리,21~50_전량수집,agri,과일,N,79.61139,39.90147
2026-05-09,pm,rising,naver_top200,40,21-50,콘드로이친1200,브랜드상품,health,건강식품,Y,70.88082,39.16256
2026-05-09,pm,rising,naver_top200,41,21-50,구운게란,축산_가공식품,processed,축산가공,N,,
2026-05-09,pm,rising,naver_top200,42,21-50,촉촉한황치즈칩,브랜드상품,brand,브랜드/완제품,Y,35.77788,32.30452
2026-05-09,pm,rising,naver_top200,43,21-50,두유,브랜드상품,processed,음료/차류,Y,9.47461,31.79012
2026-05-09,pm,rising,naver_top200,44,21-50,쑥떡,디저트/떡,dessert,떡,N,6.42289,31.27572
2026-05-09,pm,rising,naver_top200,45,21-50,뉴케어구수한맛,브랜드상품,brand,브랜드/완제품,Y,13.07687,30.65843
2026-05-09,pm,rising,naver_top200,46,21-50,하루견과,브랜드상품,brand,브랜드/완제품,Y,29.80986,34.33179
2026-05-09,pm,rising,naver_top200,47,21-50,병아리콩,21~50_전량수집,grain,콩/잡곡,N,55.65581,31.56682
2026-05-09,pm,rising,naver_top200,48,21-50,오렌지,21~50_전량수집,agri,과일,N,30.13213,30.99078
2026-05-09,pm,rising,naver_top200,49,21-50,뼈엔엠비피mbp,브랜드상품,health,단백질/근육,Y,42.89397,30.87557
2026-05-09,pm,rising,naver_top200,50,21-50,정관장에브리타임,브랜드상품,health,건강진액,Y,73.67064,30.87557
2026-05-09,pm,rising,naver_top200,51,51-100,포스파티딜세린,건강식품,health,건강식품,Y,47.09222,33.54271
2026-05-09,pm,rising,naver_top200,52,51-100,명이나물,Top200_확장후보,agri,엽채/나물,N,26.42807,33.29145
2026-05-09,pm,rising,naver_top200,53,51-100,계란,축산_가공식품,meat,계란,N,30.29938,32.91457
2026-05-09,pm,rising,naver_top200,54,51-100,냉동블루베리,블루베리_냉동과일,processed,가공식품,N,16.55196,32.91457
2026-05-09,pm,rising,naver_top200,55,51-100,멜라토닌,건강식품,health,건강식품,Y,77.0991,32.91457
2026-05-09,pm,rising,naver_top200,56,51-100,수향미10kg,Top200_확장후보,grain,쌀,N,22.86612,39.81762
2026-05-09,pm,rising,naver_top200,57,51-100,bnr17유산균,브랜드상품,health,유산균,Y,44.22731,39.3617
2026-05-09,pm,rising,naver_top200,58,51-100,인삼다당체,건강식품,health,건강식품,Y,91.53189,39.3617
2026-05-09,pm,rising,naver_top200,59,51-100,캡슐레이션효소,브랜드상품,health,건강식품,Y,100.0,39.05775
2026-05-09,pm,rising,naver_top200,60,51-100,멀티비타민,건강식품,health,영양제,Y,18.37376,38.29787
2026-05-09,pm,rising,naver_top200,61,51-100,밀크씨슬,건강식품,health,영양제,Y,54.4768,44.68085
2026-05-09,pm,rising,naver_top200,62,51-100,양배추즙,착즙_건강음료,processed,가공식품,N,28.58683,44.50354
2026-05-09,pm,rising,naver_top200,63,51-100,아몬드,Top200_확장후보,agri,견과류,N,38.36749,44.32624
2026-05-09,pm,rising,naver_top200,64,51-100,땅콩버터,유제품,processed,스프레드/소스,N,56.09492,44.14893
2026-05-09,pm,rising,naver_top200,65,51-100,명가삼대떡집,브랜드상품,dessert,떡,Y,66.379,44.14893
2026-05-09,pm,rising,naver_top200,66,51-100,암꽃게,Top200_확장후보,seafood,갑각류,N,9.06133,33.73983
2026-05-09,pm,rising,naver_top200,67,51-100,샤오커오라사탕,브랜드상품,brand,브랜드/완제품,Y,17.90304,33.19783
2026-05-09,pm,rising,naver_top200,68,51-100,정관장,브랜드상품,health,건강진액,Y,46.3234,33.19783
2026-05-09,pm,rising,naver_top200,69,51-100,조선호텔김치,브랜드상품,processed,김치/절임,Y,11.07044,33.19783
2026-05-09,pm,rising,naver_top200,70,51-100,프로폴리스,건강식품,health,영양제,Y,11.05417,33.19783
2026-05-09,pm,rising,naver_top200,71,51-100,카라향,Top200_확장후보,agri,과일,N,72.49779,37.19512
2026-05-09,pm,rising,naver_top200,72,51-100,견과류,농산_가공식품,agri,견과류,N,38.68506,37.04268
2026-05-09,pm,rising,naver_top200,73,51-100,고추장,농산_가공식품,processed,장류/소스,N,16.28999,35.9756
2026-05-09,pm,rising,naver_top200,74,51-100,눈영양제,건강식품,health,영양제,Y,26.06398,35.9756
2026-05-09,pm,rising,naver_top200,75,51-100,이클립스,브랜드상품,brand,브랜드/완제품,Y,59.20164,35.9756
2026-05-09,pm,rising,naver_top200,76,51-100,도삭면,Top200_확장후보,processed,면류,N,77.50639,38.14935
2026-05-09,pm,rising,naver_top200,77,51-100,궁채,Top200_확장후보,agri,농산물 원물,N,40.7304,37.98701
2026-05-09,pm,rising,naver_top200,78,51-100,알부민,건강식품,health,단백질/근육,Y,64.73598,37.98701
2026-05-09,pm,rising,naver_top200,79,51-100,비타민d,건강식품,health,영양제,Y,71.01651,37.82467
2026-05-09,pm,rising,naver_top200,80,51-100,야채도사,브랜드상품,brand,브랜드/완제품,Y,27.98325,36.52597
2026-05-09,pm,rising,naver_top200,81,51-100,보이차,음료_차커피류,processed,음료/차류,N,15.86277,31.72804
2026-05-09,pm,rising,naver_top200,82,51-100,비에날17유산균,건강식품,health,유산균,Y,31.13111,31.5864
2026-05-09,pm,rising,naver_top200,83,51-100,비타민k2,건강식품,health,영양제,Y,60.71671,31.44475
2026-05-09,pm,rising,naver_top200,84,51-100,버터떡,디저트/떡,dessert,떡,N,60.2072,30.87818
2026-05-09,pm,rising,naver_top200,85,51-100,카누,브랜드상품,processed,음료/차류,Y,18.15557,30.87818
2026-05-09,pm,rising,naver_top200,86,51-100,삼다수,브랜드상품,brand,브랜드/완제품,Y,82.87898,42.82868
2026-05-09,pm,rising,naver_top200,87,51-100,두리안,Top200_확장후보,agri,농산물 원물,N,36.50265,42.62948
2026-05-09,pm,rising,naver_top200,88,51-100,네스프레소호환캡슐,브랜드상품,brand,브랜드_완제품,Y,3.82313,42.43027
2026-05-09,pm,rising,naver_top200,89,51-100,단백질음료,브랜드상품,health,단백질/근육,Y,25.66489,42.43027
2026-05-09,pm,rising,naver_top200,90,51-100,김치,반찬_가공식품,processed,김치/절임,N,46.34308,41.83266
2026-05-09,pm,rising,naver_top200,91,51-100,구강유산균,건강식품,health,유산균,Y,25.11503,35.18518
2026-05-09,pm,rising,naver_top200,92,51-100,루테인지아잔틴,브랜드상품,health,영양제,Y,22.31595,35.18518
2026-05-09,pm,rising,naver_top200,93,51-100,코엔자임q10,브랜드상품,health,건강진액,Y,40.37576,34.84848
2026-05-09,pm,rising,naver_top200,94,51-100,고구마,Top200_확장후보,agri,뿌리채소,N,24.3865,34.51178
2026-05-09,pm,rising,naver_top200,95,51-100,광동경옥고,브랜드상품,health,브랜드/완제품,Y,22.02837,34.51178
2026-05-09,pm,rising,naver_top200,96,51-100,수향미,Top200_확장후보,grain,쌀,N,30.3054,38.82575
2026-05-09,pm,rising,naver_top200,97,51-100,1등급한우,Top200_확장후보,meat,소고기,N,4.30696,38.63636
2026-05-09,pm,rising,naver_top200,98,51-100,쌀,Top200_확장후보,grain,쌀,N,40.64212,38.63636
2026-05-09,pm,rising,naver_top200,99,51-100,오쏘몰이뮨,브랜드상품,health,건강식품,Y,69.30305,38.63636
2026-05-09,pm,rising,naver_top200,100,51-100,마른오징어,수산_가공식품,seafood,건어물,N,39.27173,38.44696
2026-05-09,pm,rising,naver_top200,101,101-200,진미채,수산_가공식품,seafood,건어물,N,13.72472,31.91823
2026-05-09,pm,rising,naver_top200,102,101-200,햇반,브랜드상품,processed,간편식/반찬,Y,41.29196,31.91823
2026-05-09,pm,rising,naver_top200,103,101-200,완두콩,Top200_확장후보,grain,콩/잡곡,N,19.02611,31.60377
2026-05-09,pm,rising,naver_top200,104,101-200,질유산균,건강식품,health,유산균,Y,24.48458,31.60377
2026-05-09,pm,rising,naver_top200,105,101-200,쭈꾸미,Top200_확장후보,seafood,생선/수산물,N,81.99489,31.60377
2026-05-09,pm,rising,naver_top200,106,101-200,누룽지,농산_가공식품,processed,가공식품,N,31.28205,36.90036
2026-05-09,pm,rising,naver_top200,107,101-200,두쫀쿠,디저트/떡,dessert,떡,N,91.04273,36.90036
2026-05-09,pm,rising,naver_top200,108,101-200,락토핏유산균,브랜드상품,health,유산균,Y,54.42735,36.90036
2026-05-09,pm,rising,naver_top200,109,101-200,노을멜론,Top200_확장후보,agri,과일,N,45.53846,36.71586
2026-05-09,pm,rising,naver_top200,110,101-200,커큐민,건강식품,health,영양제,Y,57.36752,36.53136
2026-05-09,pm,rising,naver_top200,111,101-200,오징어,Top200_확장후보,seafood,건어물,N,56.05423,43.39207
2026-05-09,pm,rising,naver_top200,112,101-200,낫또,농산_가공식품,processed,간편식/반찬,N,35.48387,43.1718
2026-05-09,pm,rising,naver_top200,113,101-200,전복,Top200_확장후보,seafood,패류,N,63.90836,43.1718
2026-05-09,pm,rising,naver_top200,114,101-200,황태채,수산_가공식품,seafood,건어물,N,27.02197,43.1718
2026-05-09,pm,rising,naver_top200,115,101-200,관절보궁,브랜드상품,health,브랜드/완제품,Y,42.68349,42.73127
2026-05-09,pm,rising,naver_top200,116,101-200,오트밀,농산_가공식품,processed,가공식품,N,24.40395,41.06382
2026-05-09,pm,rising,naver_top200,117,101-200,프리바이오틱스,브랜드상품,health,유산균,Y,29.94766,41.06382
2026-05-09,pm,rising,naver_top200,118,101-200,홍삼,건강식품,health,건강진액,Y,19.57743,40.85106
2026-05-09,pm,rising,naver_top200,119,101-200,참기름,참깨_원재료_가공식품,ingredient,오일/유지,N,14.90598,40.63829
2026-05-09,pm,rising,naver_top200,120,101-200,시오콘부,수산_가공식품,seafood,해조류,N,44.44659,40.42553
2026-05-09,pm,rising,naver_top200,121,101-200,청송사과,Top200_확장후보,agri,과일,N,18.22454,30.44871
2026-05-09,pm,rising,naver_top200,122,101-200,코큐텐,건강식품,health,영양제,Y,69.55613,30.44871
2026-05-09,pm,rising,naver_top200,123,101-200,갑오징어,Top200_확장후보,seafood,건어물,N,86.57963,30.28846
2026-05-09,pm,rising,naver_top200,124,101-200,전투식량,브랜드상품,brand,브랜드/완제품,Y,24.12532,30.28846
2026-05-09,pm,rising,naver_top200,125,101-200,빅토리아탄산수,브랜드상품,processed,음료/차류,Y,42.40208,30.1282
2026-05-09,pm,rising,naver_top200,126,101-200,스승의날쿠키,디저트/떡,gift,기념일,N,16.69486,37.751
2026-05-09,pm,rising,naver_top200,127,101-200,창억떡호박인절미,브랜드상품,dessert,떡,Y,47.54653,37.751
2026-05-09,pm,rising,naver_top200,128,101-200,라면,브랜드상품,processed,간편식/반찬,Y,34.40496,37.5502
2026-05-09,pm,rising,naver_top200,129,101-200,호두,Top200_확장후보,agri,견과류,N,20.95318,37.5502
2026-05-09,pm,rising,naver_top200,130,101-200,마그네슘,건강식품,health,영양제,Y,36.87448,44.02573
2026-05-09,pm,rising,naver_top200,131,101-200,아이스크림,브랜드상품,dessert,간식/디저트,Y,80.54145,37.34939
2026-05-09,pm,rising,naver_top200,132,101-200,올레샷,브랜드상품,brand,브랜드/완제품,Y,32.95956,40.0862
2026-05-09,pm,rising,naver_top200,133,101-200,텐텐,브랜드상품,brand,브랜드/완제품,Y,32.61977,40.0862
2026-05-09,pm,rising,naver_top200,134,101-200,고려은단비타민c1000,브랜드상품,health,영양제,Y,69.38498,39.87068
2026-05-09,pm,rising,naver_top200,135,101-200,닭다리살,Top200_확장후보,meat,닭고기,N,23.24159,39.87068
2026-05-09,pm,rising,naver_top200,136,101-200,정관장활기력,브랜드상품,health,건강진액,Y,38.66802,39.65517
2026-05-09,pm,rising,naver_top200,137,101-200,쥐포,수산_가공식품,processed,가공식품,N,11.33757,33.57664
2026-05-09,pm,rising,naver_top200,138,101-200,쏘팔메토,건강식품,health,영양제,Y,15.87261,33.39416
2026-05-09,pm,rising,naver_top200,139,101-200,뉴케어당플랜,브랜드상품,brand,브랜드/완제품,Y,23.15923,33.21167
2026-05-09,pm,rising,naver_top200,140,101-200,단백질쉐이크,브랜드상품,health,단백질/근육,Y,57.75796,33.02919
2026-05-09,pm,rising,naver_top200,141,101-200,산딸기,Top200_확장후보,agri,과일,N,37.14649,32.84671
2026-05-09,pm,rising,naver_top200,142,101-200,민물장어,Top200_확장후보,seafood,생선/수산물,N,56.71273,31.85053
2026-05-09,pm,rising,naver_top200,143,101-200,반건조오징어,수산_가공식품,seafood,건어물,N,40.12833,31.67259
2026-05-09,pm,rising,naver_top200,144,101-200,봄나물종류,Top200_확장후보,agri,엽채/나물,N,34.69891,31.67259
2026-05-09,pm,rising,naver_top200,145,101-200,맥심화이트골드,브랜드상품,processed,가공식품,Y,26.85093,31.49466
2026-05-09,pm,rising,naver_top200,146,101-200,애사비,브랜드상품,health,건강식품,Y,76.75222,31.49466
2026-05-09,pm,rising,naver_top200,147,101-200,요습관,브랜드상품,brand,브랜드/완제품,Y,34.25449,38.31168
2026-05-09,pm,rising,naver_top200,148,101-200,포카리스웨트,브랜드상품,processed,가공식품,Y,86.63239,38.31168
2026-05-09,pm,rising,naver_top200,149,101-200,뉴케어올프로틴,브랜드상품,health,단백질/근육,Y,62.66066,38.09523
2026-05-09,pm,rising,naver_top200,150,101-200,버터,유제품,ingredient,유제품원료,N,66.64524,38.09523
2026-05-09,pm,rising,naver_top200,151,101-200,복숭아,Top200_확장후보,agri,과일,N,91.5167,38.09523
2026-05-09,pm,rising,naver_top200,152,101-200,생수500,브랜드상품,processed,음료/차류,Y,40.96024,42.92682
2026-05-09,pm,rising,naver_top200,153,101-200,성주참외,Top200_확장후보,agri,과일,N,76.06901,42.92682
2026-05-09,pm,rising,naver_top200,154,101-200,유기농레몬즙,레몬_가공식품,processed,가공식품,N,31.88297,42.68292
2026-05-09,pm,rising,naver_top200,155,101-200,마카다미아,Top200_확장후보,agri,농산물 원물,N,85.74643,42.43902
2026-05-09,pm,rising,naver_top200,156,101-200,스타벅스미니컵커피,브랜드상품,brand,브랜드/완제품,Y,60.46511,42.43902
2026-05-09,pm,rising,naver_top200,157,101-200,화과자,디저트/떡,dessert,과자/간식,N,49.7825,37.33905
2026-05-09,pm,rising,naver_top200,158,101-200,다슬기,Top200_확장후보,seafood,패류,N,37.6027,37.12446
