product_name,price_type,itemcategorycode,itemcode,kindcode,productrankcode,item_name,kind_name,rank_name,unit_name,itemname,kindname,countyname,marketname,yyyy,regday,price,full_regday,regday_dt,price_num
사과,wholesale,400,411,05,04,사과,후지,상품,10kg,사과,후지(10kg),대전,오정도매,2026,05/15,"76,600",2026-05-15,2026-05-15,76600.0
사과,wholesale,400,411,05,05,사과,후지,중품,10kg,사과,후지(10kg),대전,오정도매,2026,05/15,"71,000",2026-05-15,2026-05-15,71000.0
사과,wholesale,400,411,05,07,사과,후지,유기농,,사과,후지(10kg),대전,오정도매,2026,05/15,"76,600",2026-05-15,2026-05-15,76600.0
사과,wholesale,400,411,05,08,사과,후지,무농약,,사과,후지(10kg),대전,오정도매,2026,05/15,"71,000",2026-05-15,2026-05-15,71000.0
수박,retail,200,221,00,04,수박,수박,상품,1개,수박,수박(1개),제주,동문,2026,05/15,-,2026-05-15,2026-05-15,
수박,retail,200,221,00,05,수박,수박,중품,1개,수박,수박(1개),제주,E-유통,2026,05/15,-,2026-05-15,2026-05-15,
수박,retail,200,221,00,07,수박,수박,유기농,,수박,수박(1개),제주,동문,2026,05/15,-,2026-05-15,2026-05-15,
수박,retail,200,221,00,08,수박,수박,무농약,,수박,수박(1개),제주,E-유통,2026,05/15,-,2026-05-15,2026-05-15,
수박,wholesale,200,221,00,04,수박,수박,상품,1개,수박,수박(1개),대전,오정도매,2026,05/15,"23,000",2026-05-15,2026-05-15,23000.0
수박,wholesale,200,221,00,05,수박,수박,중품,1개,수박,수박(1개),대전,오정도매,2026,05/15,"18,000",2026-05-15,2026-05-15,18000.0
수박,wholesale,200,221,00,07,수박,수박,유기농,,수박,수박(1개),대전,오정도매,2026,05/15,"23,000",2026-05-15,2026-05-15,23000.0
수박,wholesale,200,221,00,08,수박,수박,무농약,,수박,수박(1개),대전,오정도매,2026,05/15,"18,000",2026-05-15,2026-05-15,18000.0
쌀,retail,100,111,01,04,쌀,20kg,상품,20kg,쌀,20kg(20kg),제주,E-유통,2026,05/15,"60,900",2026-05-15,2026-05-15,60900.0
쌀,retail,100,111,10,04,쌀,10kg,상품,10kg,쌀,10kg(10kg),제주,E-유통,2026,05/15,"38,900",2026-05-15,2026-05-15,38900.0
쌀,wholesale,100,111,01,04,쌀,20kg,상품,20kg,쌀,20kg(20kg),대전,인동,2026,05/15,"61,000",2026-05-15,2026-05-15,61000.0
쌀,wholesale,100,111,01,05,쌀,20kg,중품,20kg,쌀,20kg(20kg),대구,서문,2026,05/15,"57,000",2026-05-15,2026-05-15,57000.0
아몬드,retail,300,319,00,05,아몬드,수입,중품,100g,아몬드,수입(100g),제주,E-유통,2026,05/15,"1,530",2026-05-15,2026-05-15,1530.0
양파,retail,200,245,00,04,양파,양파,상품,1kg,양파,양파(1kg),제주,E-유통,2026,05/15,"1,790",2026-05-15,2026-05-15,1790.0
양파,retail,200,245,00,07,양파,양파,유기농,,양파,양파(1kg),제주,E-유통,2026,05/15,"1,790",2026-05-15,2026-05-15,1790.0
양파,wholesale,200,245,00,04,양파,양파,상품,15kg,양파,양파(15kg),대전,오정도매,2026,05/15,"11,400",2026-05-15,2026-05-15,11400.0
양파,wholesale,200,245,00,05,양파,양파,중품,15kg,양파,양파(15kg),대전,오정도매,2026,05/15,"9,800",2026-05-15,2026-05-15,9800.0
양파,wholesale,200,245,00,07,양파,양파,유기농,,양파,양파(15kg),대전,오정도매,2026,05/15,"11,400",2026-05-15,2026-05-15,11400.0
양파,wholesale,200,245,00,08,양파,양파,무농약,,양파,양파(15kg),대전,오정도매,2026,05/15,"9,800",2026-05-15,2026-05-15,9800.0
오렌지,retail,400,421,03,04,오렌지,네이블 미국,상품,10개,오렌지,네이블 미국(10개),김해,A-유통,2026,05/15,-,2026-05-15,2026-05-15,
오렌지,retail,400,421,03,05,오렌지,네이블 미국,중품,10개,오렌지,네이블 미국(10개),제주,E-유통,2026,05/15,"12,500",2026-05-15,2026-05-15,12500.0
오렌지,wholesale,400,421,03,04,오렌지,네이블 미국,상품,18kg,오렌지,네이블 미국(18kg),대전,오정도매,2026,05/15,"86,000",2026-05-15,2026-05-15,86000.0
오렌지,wholesale,400,421,03,05,오렌지,네이블 미국,중품,18kg,오렌지,네이블 미국(18kg),대전,오정도매,2026,05/15,"82,300",2026-05-15,2026-05-15,82300.0
오렌지,wholesale,400,421,05,04,오렌지,네이블 EU,상품,18kg,오렌지,네이블 EU(18kg),대전,오정도매,2026,05/08,"73,000",2026-05-08,2026-05-08,73000.0
오이,retail,200,223,01,04,오이,가시계통,상품,10개,오이,가시계통(10개),제주,E-유통,2026,05/15,"9,960",2026-05-15,2026-05-15,9960.0
오이,retail,200,223,02,04,오이,다다기계통,상품,10개,오이,다다기계통(10개),제주,E-유통,2026,05/15,"4,980",2026-05-15,2026-05-15,4980.0
오이,retail,200,223,02,05,오이,다다기계통,중품,10개,오이,다다기계통(10개),청주,B-유통,2026,05/14,"3,480",2026-05-14,2026-05-14,3480.0
오이,retail,200,223,02,07,오이,다다기계통,유기농,,오이,다다기계통(10개),제주,E-유통,2026,05/15,"4,980",2026-05-15,2026-05-15,4980.0
오이,retail,200,223,02,08,오이,다다기계통,무농약,,오이,다다기계통(10개),청주,B-유통,2026,05/14,"3,480",2026-05-14,2026-05-14,3480.0
오이,retail,200,223,03,04,오이,취청,상품,10개,오이,취청(10개),안동,C-유통,2026,05/15,"7,960",2026-05-15,2026-05-15,7960.0
오이,wholesale,200,223,01,04,오이,가시계통,상품,10kg,오이,가시계통(10kg),대구,북부도매,2026,05/15,"16,000",2026-05-15,2026-05-15,16000.0
오이,wholesale,200,223,01,05,오이,가시계통,중품,10kg,오이,가시계통(10kg),대구,북부도매,2026,05/15,"10,600",2026-05-15,2026-05-15,10600.0
오이,wholesale,200,223,02,04,오이,다다기계통,상품,100개,오이,다다기계통(100개),대전,오정도매,2026,05/15,"28,000",2026-05-15,2026-05-15,28000.0
오이,wholesale,200,223,02,05,오이,다다기계통,중품,100개,오이,다다기계통(100개),대전,오정도매,2026,05/15,"17,300",2026-05-15,2026-05-15,17300.0
오이,wholesale,200,223,02,07,오이,다다기계통,유기농,,오이,다다기계통(100개),대전,오정도매,2026,05/15,"28,000",2026-05-15,2026-05-15,28000.0
오이,wholesale,200,223,02,08,오이,다다기계통,무농약,,오이,다다기계통(100개),대전,오정도매,2026,05/15,"17,300",2026-05-15,2026-05-15,17300.0
오이,wholesale,200,223,03,04,오이,취청,상품,50개,오이,취청(50개),대전,오정도매,2026,05/15,"12,300",2026-05-15,2026-05-15,12300.0
오이,wholesale,200,223,03,05,오이,취청,중품,50개,오이,취청(50개),대전,오정도매,2026,05/15,"6,000",2026-05-15,2026-05-15,6000.0
전복,wholesale,600,653,00,05,전복,전복,중품,1kg,전복,냉장(1kg),대전,오정도매,2026,05/15,"29,000",2026-05-15,2026-05-15,29000.0
전복,wholesale,600,653,00,21,전복,전복,中,,전복,냉장(1kg),대전,오정도매,2026,05/15,"29,000",2026-05-15,2026-05-15,29000.0
참외,retail,200,222,00,04,참외,참외,상품,10개,참외,참외(10개),제주,E-유통,2026,05/15,"24,900",2026-05-15,2026-05-15,24900.0
참외,retail,200,222,00,05,참외,참외,중품,10개,참외,참외(10개),제주,E-유통,2026,05/15,-,2026-05-15,2026-05-15,
참외,retail,200,222,00,07,참외,참외,유기농,,참외,참외(10개),제주,E-유통,2026,05/15,"24,900",2026-05-15,2026-05-15,24900.0
참외,retail,200,222,00,08,참외,참외,무농약,,참외,참외(10개),제주,E-유통,2026,05/15,-,2026-05-15,2026-05-15,
참외,wholesale,200,222,00,04,참외,참외,상품,10kg,참외,참외(10kg),대전,오정도매,2026,05/15,"45,600",2026-05-15,2026-05-15,45600.0
참외,wholesale,200,222,00,05,참외,참외,중품,10kg,참외,참외(10kg),대전,오정도매,2026,05/15,"40,000",2026-05-15,2026-05-15,40000.0
참외,wholesale,200,222,00,07,참외,참외,유기농,,참외,참외(10kg),대전,오정도매,2026,05/15,"45,600",2026-05-15,2026-05-15,45600.0
참외,wholesale,200,222,00,08,참외,참외,무농약,,참외,참외(10kg),대전,오정도매,2026,05/15,"40,000",2026-05-15,2026-05-15,40000.0
체리,retail,400,425,00,04,체리,수입,상품,100g,체리,수입(100g),제주,E-유통,2026,05/15,-,2026-05-15,2026-05-15,
체리,retail,400,425,00,05,체리,수입,중품,100g,체리,수입(100g),제주,E-유통,2026,05/15,"2,990",2026-05-15,2026-05-15,2990.0
체리,wholesale,400,425,00,04,체리,수입,상품,5kg,체리,수입(5kg),대전,오정도매,2026,05/15,"113,000",2026-05-15,2026-05-15,113000.0
체리,wholesale,400,425,00,05,체리,수입,중품,5kg,체리,수입(5kg),대전,오정도매,2026,05/15,"105,000",2026-05-15,2026-05-15,105000.0
토마토,retail,200,225,00,04,토마토,토마토,상품,1kg,토마토,토마토(1kg),제주,E-유통,2026,05/15,"4,490",2026-05-15,2026-05-15,4490.0
토마토,retail,200,225,00,07,토마토,토마토,유기농,,토마토,토마토(1kg),제주,E-유통,2026,05/15,"4,490",2026-05-15,2026-05-15,4490.0
토마토,wholesale,200,225,00,04,토마토,토마토,상품,5kg,토마토,토마토(5kg),대전,오정도매,2026,05/15,"14,600",2026-05-15,2026-05-15,14600.0
토마토,wholesale,200,225,00,05,토마토,토마토,중품,5kg,토마토,토마토(5kg),대전,오정도매,2026,05/15,"12,000",2026-05-15,2026-05-15,12000.0
토마토,wholesale,200,225,00,07,토마토,토마토,유기농,,토마토,토마토(5kg),대전,오정도매,2026,05/15,"14,600",2026-05-15,2026-05-15,14600.0
토마토,wholesale,200,225,00,08,토마토,토마토,무농약,,토마토,토마토(5kg),대전,오정도매,2026,05/15,"12,000",2026-05-15,2026-05-15,12000.0
호두,retail,300,318,00,05,호두,수입,중품,100g,호두,수입(100g),제주,E-유통,2026,05/15,"1,420",2026-05-15,2026-05-15,1420.0
