product_name,auction_date,market_code,market_name,weighted_avg_auction_price,high_price,low_price,total_trade_qty,row_count,valid_row_count,outlier_count,corp_count,raw_high_price,raw_low_price
감자,2026-05-16,110001,서울가락,43814.5,56500.0,9000.0,101580.0,68,63,5,1,59000.0,3000.0
감자,2026-05-16,220001,대구북부,33746.5,55000.0,8000.0,87730.0,98,96,2,2,55000.0,3000.0
감자,2026-05-16,110008,서울강서,37383.0,49000.0,16500.0,7520.0,18,16,2,2,51000.0,16000.0
감자,2026-05-16,340101,천안,22641.3,41200.0,10000.0,3730.0,22,20,2,1,42500.0,9000.0
감자,2026-05-16,380303,창원내서,37218.2,45000.0,27000.0,2200.0,15,14,1,1,45000.0,22000.0
감자,2026-05-16,230003,인천삼산,40422.0,48000.0,18000.0,2180.0,16,15,1,1,48000.0,13000.0
감자,2026-05-16,380101,창원팔용,34332.0,48800.0,8500.0,1500.0,13,10,3,1,52000.0,5800.0
감자,2026-05-16,380401,진주,17607.3,21000.0,11000.0,410.0,10,8,2,1,23000.0,6000.0
고구마,2026-05-16,220001,대구북부,20055.9,30000.0,7000.0,22180.0,64,63,1,1,31000.0,7000.0
고구마,2026-05-16,230001,인천남촌,14000.0,14000.0,14000.0,10.0,1,1,0,1,14000.0,14000.0
냉동블루베리,2026-05-16,110001,서울가락,28483.5,56000.0,15000.0,14934.8,799,784,15,5,120000.0,3000.0
냉동블루베리,2026-05-16,220001,대구북부,33236.0,43500.0,22900.0,1762.0,161,128,33,3,49000.0,2700.0
냉동블루베리,2026-05-16,210009,부산반여,29947.1,40000.0,17500.0,1367.0,105,101,4,3,42000.0,17000.0
냉동블루베리,2026-05-16,210001,부산엄궁,30127.0,38800.0,20000.0,1266.0,103,100,3,3,53600.0,19100.0
냉동블루베리,2026-05-16,311201,구리,30253.0,39000.0,20000.0,1249.0,73,71,2,3,43000.0,18000.0
냉동블루베리,2026-05-16,240004,광주서부,3261.3,4200.0,2100.0,937.0,149,84,65,1,48500.0,2100.0
냉동블루베리,2026-05-16,110008,서울강서,34821.5,43500.0,20500.0,930.0,58,56,2,3,46000.0,15000.0
냉동블루베리,2026-05-16,230001,인천남촌,31376.6,40000.0,19000.0,839.0,56,54,2,3,42000.0,17000.0
냉동블루베리,2026-05-16,240001,광주각화,29571.3,41000.0,11250.0,811.5,70,68,2,3,44000.0,10750.0
냉동블루베리,2026-05-16,250001,대전오정,35261.1,42800.0,23200.0,741.0,55,52,3,2,251001.0,23000.0
냉동블루베리,2026-05-16,250003,대전노은,34767.3,48000.0,22000.0,397.0,41,40,1,2,48000.0,21000.0
냉동블루베리,2026-05-16,380201,울산,24721.6,36000.0,14800.0,368.0,30,28,2,2,40000.0,13300.0
냉동블루베리,2026-05-16,360301,순천,30611.0,36000.0,17000.0,356.0,36,35,1,3,36000.0,16000.0
냉동블루베리,2026-05-16,310101,수원,28825.6,38000.0,24000.0,281.0,18,17,1,3,38000.0,23000.0
냉동블루베리,2026-05-16,310401,안양,33617.9,40000.0,28000.0,246.0,19,17,2,1,41000.0,25000.0
냉동블루베리,2026-05-16,380303,창원내서,32464.6,40000.0,23000.0,246.0,46,40,6,2,42000.0,3000.0
냉동블루베리,2026-05-16,340101,천안,32693.7,38300.0,23700.0,237.0,19,17,2,2,41200.0,18800.0
냉동블루베리,2026-05-16,230003,인천삼산,32926.3,40000.0,30000.0,217.0,23,21,2,3,41000.0,27500.0
냉동블루베리,2026-05-16,380101,창원팔용,33840.3,42000.0,25000.0,216.0,24,23,1,2,42000.0,20000.0
냉동블루베리,2026-05-16,380401,진주,35649.0,46800.0,26000.0,206.0,28,26,2,2,47200.0,23000.0
냉동블루베리,2026-05-16,370101,포항,18862.8,24500.0,13300.0,195.0,16,14,2,2,24800.0,13200.0
냉동블루베리,2026-05-16,330101,청주,32183.9,38100.0,26800.0,149.0,16,14,2,2,40000.0,20300.0
냉동블루베리,2026-05-16,310901,안산,29565.4,34000.0,22000.0,130.0,12,10,2,1,35000.0,21000.0
냉동블루베리,2026-05-16,350101,전주,31673.3,40000.0,20000.0,101.0,21,16,5,2,40000.0,3400.0
냉동블루베리,2026-05-16,350301,익산,38080.0,41000.0,33000.0,75.0,7,7,0,1,41000.0,33000.0
냉동블루베리,2026-05-16,320201,원주,37185.7,37800.0,35800.0,70.0,4,4,0,1,37800.0,35800.0
당근,2026-05-16,220001,대구북부,19869.4,28000.0,7500.0,53520.0,80,80,0,3,28000.0,7500.0
당근,2026-05-16,110001,서울가락,19952.1,23500.0,16500.0,45500.0,26,26,0,3,23500.0,16500.0
당근,2026-05-16,250003,대전노은,21904.2,26200.0,12800.0,7200.0,8,8,0,1,26200.0,12800.0
당근,2026-05-16,230003,인천삼산,20627.1,29000.0,16000.0,5900.0,11,11,0,1,29000.0,16000.0
당근,2026-05-16,380201,울산,21000.0,31000.0,9000.0,3100.0,20,19,1,1,31000.0,3000.0
당근,2026-05-16,210009,부산반여,18518.2,25200.0,9000.0,1540.0,5,5,0,1,25200.0,9000.0
당근,2026-05-16,380303,창원내서,2534.9,3000.0,2000.0,774.0,7,7,0,2,3000.0,2000.0
당근,2026-05-16,380101,창원팔용,22731.8,24500.0,14600.0,440.0,6,6,0,1,24500.0,14600.0
당근,2026-05-16,350101,전주,16314.3,18200.0,5000.0,175.0,3,3,0,1,18200.0,5000.0
당근,2026-05-16,210001,부산엄궁,25500.0,25500.0,25500.0,80.0,1,1,0,1,25500.0,25500.0
딸기,2026-05-16,230001,인천남촌,15046.2,22000.0,7000.0,930.0,46,43,3,1,23000.0,3000.0
딸기,2026-05-16,230003,인천삼산,4011.4,4500.0,3500.0,44.0,3,3,0,1,4500.0,3500.0
딸기,2026-05-16,210009,부산반여,2433.3,3600.0,2100.0,9.0,2,2,0,1,3600.0,2100.0
딸기,2026-05-16,220001,대구북부,6000.0,6000.0,6000.0,2.0,1,1,0,1,6000.0,6000.0
마늘쫑,2026-05-16,220001,대구북부,1962.1,3000.0,1000.0,15510.0,49,47,2,5,3150.0,750.0
마늘쫑,2026-05-16,250001,대전오정,18934.2,51500.0,7800.0,6632.5,39,35,4,2,181500.0,7000.0
마늘쫑,2026-05-16,240004,광주서부,10300.8,14000.0,3000.0,3800.0,110,106,4,3,14700.0,2500.0
마늘쫑,2026-05-16,110001,서울가락,49663.6,104000.0,14500.0,2719.0,42,40,2,4,105000.0,13500.0
마늘쫑,2026-05-16,230001,인천남촌,15862.5,32000.0,3700.0,1780.5,27,25,2,3,40000.0,1200.0
마늘쫑,2026-05-16,240001,광주각화,10197.5,15500.0,2100.0,1659.5,48,47,1,3,15500.0,2000.0
마늘쫑,2026-05-16,250003,대전노은,16391.0,20700.0,2850.0,1330.0,7,7,0,2,20700.0,2850.0
마늘쫑,2026-05-16,340101,천안,17177.8,24300.0,3600.0,1260.0,8,7,1,1,24300.0,3210.0
마늘쫑,2026-05-16,210001,부산엄궁,5616.8,12900.0,1850.0,1010.5,15,13,2,3,14200.0,1460.0
마늘쫑,2026-05-16,320301,강릉,22600.0,22600.0,22600.0,999.0,4,4,0,1,22600.0,22600.0
마늘쫑,2026-05-16,230003,인천삼산,7637.1,20000.0,3000.0,950.0,14,12,2,2,27000.0,2300.0
마늘쫑,2026-05-16,330101,청주,19600.0,20400.0,10600.0,782.0,6,5,1,2,185000.0,10600.0
마늘쫑,2026-05-16,350101,전주,10249.6,15200.0,2800.0,720.0,17,16,1,2,24400.0,2800.0
마늘쫑,2026-05-16,370101,포항,1760.0,1760.0,1760.0,475.0,1,1,0,1,1760.0,1760.0
마늘쫑,2026-05-16,311201,구리,2172.3,3500.0,1600.0,382.0,12,8,4,1,20000.0,1000.0
마늘쫑,2026-05-16,371501,구미,3477.8,9000.0,1900.0,318.8,9,9,0,2,9000.0,1900.0
마늘쫑,2026-05-16,350301,익산,13996.3,25500.0,5800.0,267.0,9,9,0,1,25500.0,5800.0
마늘쫑,2026-05-16,310101,수원,17718.6,18500.0,8500.0,258.0,7,4,3,2,175000.0,2000.0
마늘쫑,2026-05-16,380303,창원내서,14750.0,16500.0,1950.0,225.0,4,3,1,1,16500.0,1800.0
마늘쫑,2026-05-16,360301,순천,17500.0,17500.0,17500.0,180.0,1,1,0,1,17500.0,17500.0
마늘쫑,2026-05-16,210009,부산반여,4797.8,9000.0,1890.0,164.0,5,5,0,2,9000.0,1890.0
마늘쫑,2026-05-16,310401,안양,6412.1,11500.0,1600.0,157.0,7,7,0,1,11500.0,1600.0
마늘쫑,2026-05-16,110008,서울강서,3114.3,5000.0,2300.0,105.0,5,5,0,1,5000.0,2300.0
마늘쫑,2026-05-16,380401,진주,2713.7,3500.0,1800.0,95.0,4,4,0,2,3500.0,1800.0
마늘쫑,2026-05-16,320201,원주,3600.0,3800.0,3200.0,75.0,2,2,0,1,3800.0,3200.0
마늘쫑,2026-05-16,380101,창원팔용,1600.0,1600.0,1600.0,51.0,1,1,0,1,1600.0,1600.0
마늘쫑,2026-05-16,380201,울산,9094.4,20000.0,4700.0,36.0,3,3,0,2,20000.0,4700.0
마늘쫑,2026-05-16,350402,정읍,6500.0,6500.0,6500.0,12.0,1,1,0,1,6500.0,6500.0
마늘쫑,2026-05-16,310901,안산,1500.0,1500.0,1500.0,4.8,1,1,0,1,1500.0,1500.0
마늘쫑,2026-05-16,320101,춘천,9550.0,9550.0,9550.0,1.0,1,1,0,1,9550.0,9550.0
망고,2026-05-16,240004,광주서부,35036.2,44500.0,27000.0,2140.0,48,47,1,2,300000.0,27000.0
망고,2026-05-16,350301,익산,31666.7,32000.0,31000.0,525.0,3,3,0,1,32000.0,31000.0
망고,2026-05-16,110001,서울가락,110633.7,160000.0,60000.0,475.0,65,64,1,3,160000.0,50000.0
망고,2026-05-16,240001,광주각화,20771.1,38000.0,18000.0,415.0,9,9,0,2,38000.0,18000.0
망고,2026-05-16,380201,울산,48197.2,90000.0,34000.0,355.0,26,26,0,1,90000.0,34000.0
망고,2026-05-16,230001,인천남촌,36428.6,42000.0,15000.0,350.0,6,6,0,1,42000.0,15000.0
망고,2026-05-16,340101,천안,24356.7,26000.0,22600.0,300.0,2,2,0,1,26000.0,22600.0
망고,2026-05-16,380101,창원팔용,31216.7,32000.0,30500.0,300.0,6,6,0,1,32000.0,30500.0
망고,2026-05-16,320201,원주,40914.9,45150.0,35700.0,235.0,6,6,0,1,45150.0,35700.0
망고,2026-05-16,380401,진주,39105.3,41000.0,32000.0,190.0,13,12,1,1,41000.0,30000.0
망고,2026-05-16,110008,서울강서,31000.0,31000.0,31000.0,140.0,2,2,0,1,31000.0,31000.0
망고,2026-05-16,330101,청주,42000.0,42000.0,42000.0,135.0,6,6,0,1,42000.0,42000.0
망고,2026-05-16,310401,안양,42000.0,42000.0,42000.0,100.0,6,6,0,1,42000.0,42000.0
망고,2026-05-16,310101,수원,51200.0,92000.0,44000.0,90.0,3,3,0,2,92000.0,44000.0
매실,2026-05-16,350101,전주,3000.0,3000.0,3000.0,70.0,1,1,0,1,3000.0,3000.0
방울토마토,2026-05-16,110001,서울가락,13665.3,45000.0,5000.0,27655.0,266,261,5,4,51000.0,3000.0
방울토마토,2026-05-16,220001,대구북부,11087.8,23000.0,5000.0,3240.0,44,43,1,3,25000.0,5000.0
방울토마토,2026-05-16,240004,광주서부,22198.6,30000.0,12000.0,1740.0,27,26,1,1,30000.0,7200.0
방울토마토,2026-05-16,380303,창원내서,6771.1,8500.0,3000.0,1230.0,27,25,2,1,9000.0,2000.0
방울토마토,2026-05-16,210001,부산엄궁,12115.2,25000.0,7700.0,660.0,7,7,0,1,25000.0,7700.0
방울토마토,2026-05-16,311201,구리,11459.8,15000.0,9000.0,435.0,5,5,0,1,15000.0,9000.0
방울토마토,2026-05-16,310901,안산,19769.2,30000.0,9000.0,377.0,8,8,0,1,30000.0,9000.0
방울토마토,2026-05-16,310101,수원,9008.7,12000.0,5500.0,344.0,4,4,0,1,12000.0,5500.0
방울토마토,2026-05-16,250003,대전노은,13100.0,13100.0,13100.0,165.0,1,1,0,1,13100.0,13100.0
방울토마토,2026-05-16,210009,부산반여,6031.6,8800.0,5500.0,76.0,3,3,0,1,8800.0,5500.0
방울토마토,2026-05-16,350402,정읍,11764.7,15000.0,10000.0,68.0,2,2,0,1,15000.0,10000.0
복숭아,2026-05-16,220001,대구북부,50000.0,50000.0,50000.0,3.0,1,1,0,1,50000.0,50000.0
블루베리,2026-05-16,110001,서울가락,28483.5,56000.0,15000.0,14934.8,799,784,15,5,120000.0,3000.0
블루베리,2026-05-16,220001,대구북부,33236.0,43500.0,22900.0,1762.0,161,128,33,3,49000.0,2700.0
블루베리,2026-05-16,210009,부산반여,29947.1,40000.0,17500.0,1367.0,105,101,4,3,42000.0,17000.0
블루베리,2026-05-16,210001,부산엄궁,30127.0,38800.0,20000.0,1266.0,103,100,3,3,53600.0,19100.0
블루베리,2026-05-16,311201,구리,30253.0,39000.0,20000.0,1249.0,73,71,2,3,43000.0,18000.0
블루베리,2026-05-16,240004,광주서부,3261.3,4200.0,2100.0,937.0,149,84,65,1,48500.0,2100.0
블루베리,2026-05-16,110008,서울강서,34821.5,43500.0,20500.0,930.0,58,56,2,3,46000.0,15000.0
블루베리,2026-05-16,230001,인천남촌,31376.6,40000.0,19000.0,839.0,56,54,2,3,42000.0,17000.0
블루베리,2026-05-16,240001,광주각화,29571.3,41000.0,11250.0,811.5,70,68,2,3,44000.0,10750.0
블루베리,2026-05-16,250001,대전오정,35261.1,42800.0,23200.0,741.0,55,52,3,2,251001.0,23000.0
