date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-05-30,pm,rising,naver_top200,복분자,복분자,40,21-50,63.0,23.0,up,▲ 23단계,N,N,2026-05-29,pm,63.0,1.0,7,9,9,40,179,65.0,NAVER_RISING_FAST,95.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 9일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"복분자은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 40위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-05-30,pm,rising,naver_top200,캡슐커피,캡슐커피,36,21-50,115.0,79.0,up,▲ 79단계,N,N,2026-05-29,pm,115.0,1.0,5,7,2,36,176,79.0,NAVER_RISING_FAST,94.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 5일 등장,PRIORITY,high,시장 데이터 확인 필요,"캡슐커피은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 36위이며, 최근 7일 중 5일 등장했습니다.",processed,음료/차류,가공식품,N,,21~50_전량수집
2026-05-30,pm,rising,naver_top200,병아리콩,병아리콩,41,21-50,61.0,20.0,up,▲ 20단계,N,N,2026-05-29,pm,61.0,1.0,7,14,38,36,74,21.0,NAVER_RISING_FAST,87.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 38일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"병아리콩은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 41위이며, 최근 7일 중 7일 등장했습니다.",grain,콩/잡곡,농산물,N,,21~50_전량수집
2026-05-30,pm,rising,naver_top200,아몬드,아몬드,68,51-100,109.0,41.0,up,▲ 41단계,N,N,2026-05-29,pm,109.0,1.0,7,13,9,53,139,71.0,NAVER_WARMING_FAST,87.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 9일 연속 등장,WARMING,high,관찰 강화,"아몬드은 관심 형성 구간에 있는 후보입니다. 현재 68위이며, 순위 변화는 ▲ 41단계입니다.",agri,견과류,농산물,N,,Top200_확장후보
2026-05-30,pm,rising,naver_top200,홍감자,홍감자,61,51-100,134.0,73.0,up,▲ 73단계,N,N,2026-05-29,pm,134.0,1.0,4,4,3,61,189,128.0,NAVER_WARMING_FAST,85.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 4일 등장 · 3일 연속 등장,WARMING,high,관찰 강화,"홍감자은 관심 형성 구간에 있는 후보입니다. 현재 61위이며, 순위 변화는 ▲ 73단계입니다.",agri,뿌리채소,농산물,N,,Top200_확장후보
2026-05-30,pm,rising,naver_top200,냉면육수,냉면육수,53,51-100,89.0,36.0,up,▲ 36단계,N,N,2026-05-29,pm,89.0,1.0,7,13,8,53,169,41.0,NAVER_WARMING_FAST,83.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 8일 연속 등장,WARMING,high,관찰 강화,"냉면육수은 관심 형성 구간에 있는 후보입니다. 현재 53위이며, 순위 변화는 ▲ 36단계입니다.",processed,간편식/반찬,가공식품,N,,Top200_확장후보
2026-05-30,pm,rising,naver_top200,당근주스,당근주스,67,51-100,153.0,86.0,up,▲ 86단계,N,N,2026-05-29,pm,153.0,1.0,5,7,2,67,153,86.0,NAVER_WARMING_FAST,81.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 5일 등장,WARMING,high,관찰 강화,"당근주스은 관심 형성 구간에 있는 후보입니다. 현재 67위이며, 순위 변화는 ▲ 86단계입니다.",processed,음료/차류,가공식품,N,,Top200_확장후보
2026-05-30,pm,rising,naver_top200,홍게,홍게,97,51-100,136.0,39.0,up,▲ 39단계,N,N,2026-05-29,pm,136.0,1.0,4,5,4,97,197,84.0,NAVER_WARMING_FAST,80.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 4일 등장 · 4일 연속 등장,WARMING,high,관찰 강화,"홍게은 관심 형성 구간에 있는 후보입니다. 현재 97위이며, 순위 변화는 ▲ 39단계입니다.",seafood,갑각류,수산물,N,,Top200_확장후보
2026-05-30,pm,rising,naver_top200,체리,체리,45,21-50,67.0,22.0,up,▲ 22단계,N,N,2026-05-29,pm,67.0,1.0,7,14,25,34,99,5.0,NAVER_RISING_FAST,77.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 7일 중 7일 등장 · 25일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"체리은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 45위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-05-30,pm,rising,naver_top200,열무김치,열무김치,59,51-100,75.0,16.0,up,▲ 16단계,N,N,2026-05-29,pm,75.0,1.0,7,14,22,50,162,103.0,NAVER_WARMING_FAST,77.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 22일 연속 등장,WARMING,high,관찰 강화,"열무김치은 관심 형성 구간에 있는 후보입니다. 현재 59위이며, 순위 변화는 ▲ 16단계입니다.",processed,김치/절임,가공식품,N,,Top200_확장후보
2026-05-30,pm,rising,naver_top200,미숫가루,미숫가루,127,101-200,191.0,64.0,up,▲ 64단계,N,N,2026-05-29,pm,191.0,1.0,7,14,18,72,195,33.0,NAVER_WATCH,76.0,초기 관찰 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 18일 연속 등장,WATCH,high,추가 관찰,미숫가루은 초기 관찰 후보입니다. 최근 3일 기준 33단계 상승 흐름이 확인됩니다.,processed,곡물가공/분말,가공식품,N,,Top200_확장후보
