date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-05-18,pm,rising,naver_top200,양파,양파,45,21-50,116.0,71.0,up,▲ 71단계,N,N,2026-05-17,pm,116.0,1.0,6,10,5,45,197,72.0,NAVER_RISING_FAST,100.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 5일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"양파은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 45위이며, 최근 7일 중 6일 등장했습니다.",agri,뿌리채소,농산물,N,,21~50_전량수집
2026-05-18,pm,rising,naver_top200,암꽃게,암꽃게,49,21-50,140.0,91.0,up,▲ 91단계,N,N,2026-05-17,pm,140.0,1.0,7,14,19,33,140,64.0,NAVER_RISING_FAST,100.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 19일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"암꽃게은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 49위이며, 최근 7일 중 7일 등장했습니다.",seafood,갑각류,수산물,N,,21~50_전량수집
2026-05-18,pm,rising,naver_top200,오트밀,오트밀,41,21-50,147.0,106.0,up,▲ 106단계,N,N,2026-05-17,pm,147.0,1.0,6,13,2,41,147,106.0,NAVER_RISING_FAST,97.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장,PRIORITY,high,시장 데이터 확인 필요,"오트밀은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 41위이며, 최근 7일 중 6일 등장했습니다.",processed,가공식품,가공식품,N,,21~50_전량수집
2026-05-18,pm,rising,naver_top200,열무김치,열무김치,50,21-50,89.0,39.0,up,▲ 39단계,N,N,2026-05-17,pm,89.0,1.0,7,12,10,50,175,36.0,NAVER_RISING_FAST,96.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 10일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"열무김치은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 50위이며, 최근 7일 중 7일 등장했습니다.",processed,김치/절임,가공식품,N,,21~50_전량수집
2026-05-18,pm,rising,naver_top200,방울토마토,방울토마토,73,51-100,133.0,60.0,up,▲ 60단계,N,N,2026-05-17,pm,133.0,1.0,6,11,3,73,195,52.0,NAVER_WARMING_FAST,88.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 3일 연속 등장,WARMING,high,관찰 강화,"방울토마토은 관심 형성 구간에 있는 후보입니다. 현재 73위이며, 순위 변화는 ▲ 60단계입니다.",agri,과채류,농산물,N,,Top200_확장후보
2026-05-18,pm,rising,naver_top200,고구마,고구마,61,51-100,120.0,59.0,up,▲ 59단계,N,N,2026-05-17,pm,120.0,1.0,7,14,26,36,120,24.0,NAVER_WARMING_FAST,84.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 26일 연속 등장,WARMING,high,관찰 강화,"고구마은 관심 형성 구간에 있는 후보입니다. 현재 61위이며, 순위 변화는 ▲ 59단계입니다.",agri,뿌리채소,농산물,N,,Top200_확장후보
2026-05-18,pm,rising,naver_top200,전복,전복,89,51-100,152.0,63.0,up,▲ 63단계,N,N,2026-05-17,pm,152.0,1.0,7,14,26,45,153,20.0,NAVER_WARMING_FAST,84.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 26일 연속 등장,WARMING,high,관찰 강화,"전복은 관심 형성 구간에 있는 후보입니다. 현재 89위이며, 순위 변화는 ▲ 63단계입니다.",seafood,패류,수산물,N,,Top200_확장후보
2026-05-18,pm,rising,naver_top200,오렌지,오렌지,29,21-50,58.0,29.0,up,▲ 29단계,N,N,2026-05-17,pm,58.0,1.0,7,14,26,29,78,13.0,NAVER_RISING_FAST,83.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 26일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"오렌지은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 29위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-05-18,pm,rising,naver_top200,그릭요거트,그릭요거트,22,21-50,36.0,14.0,up,▲ 14단계,N,N,2026-05-17,pm,36.0,1.0,7,14,26,22,43,21.0,NAVER_RISING_FAST,82.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 26일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"그릭요거트은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 22위이며, 최근 7일 중 7일 등장했습니다.",dessert,간식/디저트,가공식품,N,,21~50_전량수집
2026-05-18,pm,rising,naver_top200,복숭아,복숭아,56,51-100,80.0,24.0,up,▲ 24단계,N,N,2026-05-17,pm,80.0,1.0,7,14,16,41,182,70.0,NAVER_WARMING_FAST,82.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 16일 연속 등장,WARMING,high,관찰 강화,"복숭아은 관심 형성 구간에 있는 후보입니다. 현재 56위이며, 순위 변화는 ▲ 24단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-05-18,pm,rising,naver_top200,오징어,오징어,97,51-100,172.0,75.0,up,▲ 75단계,N,N,2026-05-17,pm,172.0,1.0,5,12,2,65,191,75.0,NAVER_WARMING_FAST,81.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 5일 등장,WARMING,high,관찰 강화,"오징어은 관심 형성 구간에 있는 후보입니다. 현재 97위이며, 순위 변화는 ▲ 75단계입니다.",seafood,건어물,수산물,N,,Top200_확장후보
2026-05-18,pm,rising,naver_top200,꽃보다오징어,꽃보다오징어,48,21-50,51.0,3.0,up,▲ 3단계,N,N,2026-05-17,pm,51.0,1.0,5,5,5,33,200,44.0,NAVER_RISING_FAST,78.0,Top20 진입 직전 구간 · 최근 3일 상승 속도 빠름 · 최근 7일 중 5일 등장 · 5일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"꽃보다오징어은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 48위이며, 최근 7일 중 5일 등장했습니다.",seafood,건어물,가공식품,N,,21~50_전량수집
2026-05-18,pm,rising,naver_top200,산딸기,산딸기,74,51-100,95.0,21.0,up,▲ 21단계,N,N,2026-05-17,pm,95.0,1.0,7,14,16,51,163,33.0,NAVER_WARMING_FAST,78.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 16일 연속 등장,WARMING,high,관찰 강화,"산딸기은 관심 형성 구간에 있는 후보입니다. 현재 74위이며, 순위 변화는 ▲ 21단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-05-18,pm,rising,naver_top200,la갈비,la갈비,85,51-100,103.0,18.0,up,▲ 18단계,N,N,2026-05-17,pm,103.0,1.0,7,13,10,64,189,61.0,NAVER_WARMING_FAST,77.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 10일 연속 등장,WARMING,high,관찰 강화,"la갈비은 관심 형성 구간에 있는 후보입니다. 현재 85위이며, 순위 변화는 ▲ 18단계입니다.",meat,소고기,meat,N,,Top200_확장후보
2026-05-18,pm,rising,naver_top200,구운계란,구운계란,39,21-50,45.0,6.0,up,▲ 6단계,N,N,2026-05-17,pm,45.0,1.0,7,13,9,25,53,14.0,NAVER_RISING,73.0,Top20 진입 직전 구간 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 9일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"구운계란은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 39위이며, 최근 7일 중 7일 등장했습니다.",processed,축산가공,가공식품,N,,21~50_전량수집
2026-05-18,pm,rising,naver_top200,진미채,진미채,79,51-100,135.0,56.0,up,▲ 56단계,N,N,2026-05-17,pm,135.0,1.0,7,14,26,47,135,-5.0,NAVER_WARMING_FAST,73.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 7일 중 7일 등장 · 26일 연속 등장,WARMING,high,관찰 강화,"진미채은 관심 형성 구간에 있는 후보입니다. 현재 79위이며, 순위 변화는 ▲ 56단계입니다.",seafood,건어물,가공식품,N,,Top200_확장후보
2026-05-18,pm,rising,naver_top200,오이,오이,28,21-50,28.0,0.0,flat,변동없음,N,N,2026-05-17,pm,28.0,1.0,7,14,26,22,49,21.0,NAVER_RISING_FAST,72.0,Top20 진입 직전 구간 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 26일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"오이은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 28위이며, 최근 7일 중 7일 등장했습니다.",agri,과채류,농산물,N,,21~50_전량수집
2026-05-18,pm,rising,naver_top200,토마토,토마토,51,51-100,60.0,9.0,up,▲ 9단계,N,N,2026-05-17,pm,60.0,1.0,7,14,26,43,175,33.0,NAVER_WARMING_FAST,68.0,중위권 관심 형성 구간 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 26일 연속 등장,WARMING,high,관찰 강화,"토마토은 관심 형성 구간에 있는 후보입니다. 현재 51위이며, 순위 변화는 ▲ 9단계입니다.",agri,과채류,농산물,N,,Top200_확장후보
2026-05-18,pm,rising,naver_top200,닭다리살,닭다리살,67,51-100,76.0,9.0,up,▲ 9단계,N,N,2026-05-17,pm,76.0,1.0,7,14,26,55,185,36.0,NAVER_WARMING_FAST,68.0,중위권 관심 형성 구간 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 26일 연속 등장,WARMING,high,관찰 강화,"닭다리살은 관심 형성 구간에 있는 후보입니다. 현재 67위이며, 순위 변화는 ▲ 9단계입니다.",meat,닭고기,축산물,N,,Top200_확장후보
2026-05-18,pm,rising,naver_top200,체리,체리,64,51-100,82.0,18.0,up,▲ 18단계,N,N,2026-05-17,pm,82.0,1.0,7,13,13,26,197,15.0,NAVER_WARMING,65.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 13일 연속 등장,WARMING,high,관찰 강화,"체리은 관심 형성 구간에 있는 후보입니다. 현재 64위이며, 순위 변화는 ▲ 18단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-05-18,pm,rising,naver_top200,쌀,쌀,86,51-100,77.0,-9.0,down,▼ 9단계,N,N,2026-05-17,pm,77.0,1.0,7,14,26,60,167,81.0,NAVER_WARMING_FAST,64.3,중위권 관심 형성 구간 · 순위 하락 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 26일 연속 등장,WARMING,high,관찰 강화,"쌀은 관심 형성 구간에 있는 후보입니다. 현재 86위이며, 순위 변화는 ▼ 9단계입니다.",grain,쌀,농산물,N,,Top200_확장후보
