date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-05-19,pm,rising,naver_top200,완두콩,완두콩,34,21-50,69.0,35.0,up,▲ 35단계,N,N,2026-05-18,pm,69.0,1.0,7,12,9,34,147,34.0,NAVER_RISING_FAST,96.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 9일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"완두콩은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 34위이며, 최근 7일 중 7일 등장했습니다.",grain,콩/잡곡,농산물,N,,21~50_전량수집
2026-05-19,pm,rising,naver_top200,버터,버터,59,51-100,121.0,62.0,up,▲ 62단계,N,N,2026-05-18,pm,121.0,1.0,7,14,27,59,150,31.0,NAVER_WARMING_FAST,88.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 27일 연속 등장,WARMING,high,관찰 강화,"버터은 관심 형성 구간에 있는 후보입니다. 현재 59위이며, 순위 변화는 ▲ 62단계입니다.",ingredient,유제품원료,가공식품,N,,Top200_확장후보
2026-05-19,pm,rising,naver_top200,토마토,토마토,39,21-50,51.0,12.0,up,▲ 12단계,N,N,2026-05-18,pm,51.0,1.0,7,14,27,39,175,21.0,NAVER_RISING_FAST,82.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 27일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"토마토은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 39위이며, 최근 7일 중 7일 등장했습니다.",agri,과채류,농산물,N,,21~50_전량수집
2026-05-19,pm,rising,naver_top200,닭다리살,닭다리살,48,21-50,67.0,19.0,up,▲ 19단계,N,N,2026-05-18,pm,67.0,1.0,7,14,27,48,135,28.0,NAVER_RISING_FAST,82.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 27일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"닭다리살은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 48위이며, 최근 7일 중 7일 등장했습니다.",meat,닭고기,축산물,N,,21~50_전량수집
2026-05-19,pm,rising,naver_top200,장어,장어,79,51-100,160.0,81.0,up,▲ 81단계,N,N,2026-05-18,pm,160.0,1.0,5,12,2,33,198,81.0,NAVER_WARMING_FAST,81.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 5일 등장,WARMING,high,관찰 강화,"장어은 관심 형성 구간에 있는 후보입니다. 현재 79위이며, 순위 변화는 ▲ 81단계입니다.",seafood,생선/수산물,수산물,N,,Top200_확장후보
2026-05-19,pm,rising,naver_top200,마누카꿀,마누카꿀,65,51-100,107.0,42.0,up,▲ 42단계,N,N,2026-05-18,pm,107.0,1.0,4,6,4,65,150,83.0,NAVER_WARMING_FAST,80.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 4일 등장 · 4일 연속 등장,WARMING,high,관찰 강화,"마누카꿀은 관심 형성 구간에 있는 후보입니다. 현재 65위이며, 순위 변화는 ▲ 42단계입니다.",ingredient,감미료/청,농축산물,N,,Top200_확장후보
2026-05-19,pm,rising,naver_top200,양파,양파,47,21-50,45.0,-2.0,down,▼ 2단계,N,N,2026-05-18,pm,45.0,1.0,6,11,6,45,197,69.0,NAVER_RISING_FAST,79.4,Top20 진입 직전 구간 · 순위 하락 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 6일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"양파은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 47위이며, 최근 7일 중 6일 등장했습니다.",agri,뿌리채소,농산물,N,,21~50_전량수집
2026-05-19,pm,rising,naver_top200,견과류,견과류,43,21-50,54.0,11.0,up,▲ 11단계,N,N,2026-05-18,pm,54.0,1.0,7,14,27,43,160,13.0,NAVER_RISING,78.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 27일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"견과류은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 43위이며, 최근 7일 중 7일 등장했습니다.",agri,견과류,가공식품,N,,21~50_전량수집
2026-05-19,pm,rising,naver_top200,고구마,고구마,51,51-100,61.0,10.0,up,▲ 10단계,N,N,2026-05-18,pm,61.0,1.0,7,14,27,36,120,69.0,NAVER_WARMING_FAST,77.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 27일 연속 등장,WARMING,high,관찰 강화,"고구마은 관심 형성 구간에 있는 후보입니다. 현재 51위이며, 순위 변화는 ▲ 10단계입니다.",agri,뿌리채소,농산물,N,,Top200_확장후보
2026-05-19,pm,rising,naver_top200,두부면,두부면,75,51-100,138.0,63.0,up,▲ 63단계,N,N,2026-05-18,pm,138.0,1.0,5,5,4,75,169,22.0,NAVER_WARMING_FAST,77.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 5일 등장 · 4일 연속 등장,WARMING,high,관찰 강화,"두부면은 관심 형성 구간에 있는 후보입니다. 현재 75위이며, 순위 변화는 ▲ 63단계입니다.",processed,간편식/반찬,가공식품,N,,Top200_확장후보
