product_name,reason
마그네슘,excluded_or_not_target
장사의신쇼핑몰,excluded_or_not_target
초당옥수수,no_goods_code_match
콜라겐,excluded_or_not_target
루테인,excluded_or_not_target
뉴케어,excluded_or_not_target
냉면,no_goods_code_match
레몬즙,no_goods_code_match
콘드로이친,excluded_or_not_target
찹쌀누룽지과자,excluded_or_not_target
두유,excluded_or_not_target
비타민c,excluded_or_not_target
유산균,excluded_or_not_target
임박,excluded_or_not_target
카무트효소,excluded_or_not_target
수향미10kg,no_goods_code_match
완두콩,no_goods_code_match
하루견과,excluded_or_not_target
멸균우유,excluded_or_not_target
리포좀글루타치온,excluded_or_not_target
새우포,no_goods_code_match
맥심모카골드,excluded_or_not_target
콘드로이친1200,excluded_or_not_target
견과류,no_goods_code_match
냉면육수,no_goods_code_match
멜라토닌,excluded_or_not_target
밀크씨슬,excluded_or_not_target
조선호텔김치,excluded_or_not_target
아이스크림,excluded_or_not_target
그릭요,no_goods_code_match
포카리스웨트,excluded_or_not_target
구강유산균m18,excluded_or_not_target
김치,no_goods_code_match
레드와인비니거,excluded_or_not_target
장사의신장신몰,excluded_or_not_target
비에날17유산균,excluded_or_not_target
햇반,excluded_or_not_target
대마종자유,excluded_or_not_target
닭다리살,no_goods_code_match
오징어알,no_goods_code_match
구운계란,no_goods_code_match
고창복분자분말,no_goods_code_match
수향미,no_goods_code_match
알부민,excluded_or_not_target
낫또,no_goods_code_match
장사의신밀키트,excluded_or_not_target
캡슐커피,no_goods_code_match
커큐민,excluded_or_not_target
단백질음료,excluded_or_not_target
빅토리아탄산수,excluded_or_not_target
생수2l,excluded_or_not_target
한효주김,no_goods_code_match
포스파티딜세린,excluded_or_not_target
삼다수,excluded_or_not_target
설탕15kg,no_goods_code_match
양배추즙,no_goods_code_match
비정제원당,no_goods_code_match
삼다수2l,excluded_or_not_target
두쫀쿠,no_goods_code_match
뉴케어구수한맛,excluded_or_not_target
야채도사,excluded_or_not_target
활새우,no_goods_code_match
토마토즙,no_goods_code_match
고추장,no_goods_code_match
나인플레이트,excluded_or_not_target
계란30구,no_goods_code_match
양대파,no_goods_code_match
루테인지아잔틴,excluded_or_not_target
맥주효모,excluded_or_not_target
통수산,excluded_or_not_target
두리안,no_goods_code_match
샤오커오라사탕,excluded_or_not_target
발사믹식초,no_goods_code_match
커피믹스,excluded_or_not_target
라면,excluded_or_not_target
신비복숭아,no_goods_code_match
황태채,no_goods_code_match
락토핏유산균,excluded_or_not_target
진미채,no_goods_code_match
cca주스,excluded_or_not_target
시오콘부,no_goods_code_match
단백질쉐이크,excluded_or_not_target
카누,excluded_or_not_target
포켓몬빵,excluded_or_not_target
당근주스,no_goods_code_match
프로폴리스,excluded_or_not_target
이노시톨,excluded_or_not_target
검은콩두유,excluded_or_not_target
도미솔김치,excluded_or_not_target
멀티비타민,excluded_or_not_target
소문난할아버지김,excluded_or_not_target
생수500,excluded_or_not_target
질유산균,excluded_or_not_target
황매실,no_goods_code_match
구강유산균,excluded_or_not_target
깐매실,no_goods_code_match
덴마크유산균,excluded_or_not_target
홍삼,excluded_or_not_target
bnr17유산균,excluded_or_not_target
버터,no_goods_code_match
알룰로스,no_goods_code_match
킹크랩,no_goods_code_match
뼈엔엠비피mbp,excluded_or_not_target
푸룬주스,excluded_or_not_target
메밀면,no_goods_code_match
반건조오징어,no_goods_code_match
생새우,no_goods_code_match
애사비,excluded_or_not_target
고려은단비타민c1000,excluded_or_not_target
참치캔,excluded_or_not_target
쥐포,no_goods_code_match
뉴케어올프로틴,excluded_or_not_target
블루베리즙,no_goods_code_match
서리맥스,excluded_or_not_target
포사인코드로친,excluded_or_not_target
두부면,no_goods_code_match
신라면,excluded_or_not_target
파로,no_goods_code_match
한가인견과류,excluded_or_not_target
전투식량,excluded_or_not_target
궁채,no_goods_code_match
명가삼대떡집,excluded_or_not_target
나인플레이트견과류,excluded_or_not_target
삼육두유,excluded_or_not_target
차전자피,no_goods_code_match
오쏘몰이뮨,excluded_or_not_target
컵라면,excluded_or_not_target
la갈비,no_goods_code_match
레모너리,excluded_or_not_target
이클립스,excluded_or_not_target
프로바이오틱스,excluded_or_not_target
홍삼진액,excluded_or_not_target
떡,no_goods_code_match
폴리코사놀,excluded_or_not_target
아르기닌,excluded_or_not_target
글루타치온,excluded_or_not_target
삼계탕,no_goods_code_match
흑염소진액,excluded_or_not_target
링티,excluded_or_not_target
닭가슴살,no_goods_code_match
오메가3,no_goods_code_match
탄산수,no_goods_code_match
생수,no_goods_code_match
올리브오일,no_goods_code_match
창억떡,no_goods_code_match
